ID_Evaluacion,ID_Inscripcion,Fecha_Lista,Nota,Estado
39001607_UX-100_2024-1_2024-05-13,39001607_UX-100_2024-1,2024-05-13,10,Aprobado
34864189_GEN-101_2024-1_2024-05-13,34864189_GEN-101_2024-1,2024-05-13,7,Aprobado
38724522_UX-100_2024-1_2024-05-14,38724522_UX-100_2024-1,2024-05-14,8,Aprobado
33857648_DAT-101_2024-1_2024-05-14,33857648_DAT-101_2024-1,2024-05-14,2,Desaprobado
35471829_DEV-101_2024-1_2024-05-14,35471829_DEV-101_2024-1,2024-05-14,2,Desaprobado
40051444_GEN-101_2024-1_2024-05-14,40051444_GEN-101_2024-1,2024-05-14,6,Aprobado
36369209_DAT-201_2024-1_2024-05-15,36369209_DAT-201_2024-1,2024-05-15,5,Aprobado
44912505_IA-300_2024-1_2024-05-15,44912505_IA-300_2024-1,2024-05-15,6,Aprobado
32864447_NEG-400_2024-1_2024-05-15,32864447_NEG-400_2024-1,2024-05-15,8,Aprobado
35891432_IA-300_2024-1_2024-05-15,35891432_IA-300_2024-1,2024-05-15,4,Aprobado
31868622_MKT-200_2024-1_2024-05-15,31868622_MKT-200_2024-1,2024-05-15,2,Desaprobado
43991901_DAT-101_2024-1_2024-05-15,43991901_DAT-101_2024-1,2024-05-15,9,Aprobado
42576713_DEV-101_2024-1_2024-05-15,42576713_DEV-101_2024-1,2024-05-15,10,Aprobado
43105183_IA-300_2024-1_2024-05-15,43105183_IA-300_2024-1,2024-05-15,9,Aprobado
33696189_GEN-101_2024-1_2024-05-15,33696189_GEN-101_2024-1,2024-05-15,9,Aprobado
44775708_IA-300_2024-1_2024-05-15,44775708_IA-300_2024-1,2024-05-15,1,Desaprobado
41848705_DAT-201_2024-1_2024-05-16,41848705_DAT-201_2024-1,2024-05-16,7,Aprobado
38114009_DEV-101_2024-1_2024-05-16,38114009_DEV-101_2024-1,2024-05-16,10,Aprobado
33488611_UX-100_2024-1_2024-05-16,33488611_UX-100_2024-1,2024-05-16,3,Desaprobado
36286352_NEG-400_2024-1_2024-05-16,36286352_NEG-400_2024-1,2024-05-16,5,Aprobado
41065435_GEN-101_2024-1_2024-05-16,41065435_GEN-101_2024-1,2024-05-16,1,Desaprobado
41594052_UX-100_2024-1_2024-05-16,41594052_UX-100_2024-1,2024-05-16,3,Desaprobado
39129106_DAT-201_2024-1_2024-05-16,39129106_DAT-201_2024-1,2024-05-16,9,Aprobado
43539600_GEN-101_2024-1_2024-05-16,43539600_GEN-101_2024-1,2024-05-16,8,Aprobado
42576713_UX-100_2024-1_2024-05-16,42576713_UX-100_2024-1,2024-05-16,1,Desaprobado
39264124_DEV-101_2024-1_2024-05-17,39264124_DEV-101_2024-1,2024-05-17,4,Aprobado
35965210_UX-100_2024-1_2024-05-17,35965210_UX-100_2024-1,2024-05-17,6,Aprobado
45298142_DEV-101_2024-1_2024-05-17,45298142_DEV-101_2024-1,2024-05-17,8,Aprobado
35915416_IA-300_2024-1_2024-05-17,35915416_IA-300_2024-1,2024-05-17,8,Aprobado
30126752_GEN-101_2024-1_2024-05-17,30126752_GEN-101_2024-1,2024-05-17,9,Aprobado
34265698_MKT-200_2024-1_2024-05-18,34265698_MKT-200_2024-1,2024-05-18,7,Aprobado
41111676_NEG-400_2024-1_2024-05-18,41111676_NEG-400_2024-1,2024-05-18,7,Aprobado
40105729_MKT-200_2024-1_2024-05-18,40105729_MKT-200_2024-1,2024-05-18,1,Desaprobado
40579606_UX-100_2024-1_2024-05-18,40579606_UX-100_2024-1,2024-05-18,7,Aprobado
43978117_DAT-101_2024-1_2024-05-18,43978117_DAT-101_2024-1,2024-05-18,2,Desaprobado
32556008_DAT-101_2024-1_2024-05-18,32556008_DAT-101_2024-1,2024-05-18,2,Desaprobado
36362413_DAT-101_2024-1_2024-05-18,36362413_DAT-101_2024-1,2024-05-18,2,Desaprobado
41003214_NEG-400_2024-1_2024-05-18,41003214_NEG-400_2024-1,2024-05-18,4,Aprobado
37326359_DEV-101_2024-1_2024-05-18,37326359_DEV-101_2024-1,2024-05-18,9,Aprobado
44508081_MKT-200_2024-1_2024-05-19,44508081_MKT-200_2024-1,2024-05-19,2,Desaprobado
43362081_DAT-101_2024-1_2024-05-19,43362081_DAT-101_2024-1,2024-05-19,5,Aprobado
42221418_NEG-400_2024-1_2024-05-19,42221418_NEG-400_2024-1,2024-05-19,2,Desaprobado
30974929_MKT-200_2024-1_2024-05-19,30974929_MKT-200_2024-1,2024-05-19,7,Aprobado
37347578_IA-300_2024-1_2024-05-19,37347578_IA-300_2024-1,2024-05-19,3,Desaprobado
40649002_DEV-101_2024-1_2024-05-19,40649002_DEV-101_2024-1,2024-05-19,10,Aprobado
33115581_DAT-201_2024-1_2024-05-19,33115581_DAT-201_2024-1,2024-05-19,2,Desaprobado
39144752_IA-300_2024-1_2024-05-19,39144752_IA-300_2024-1,2024-05-19,7,Aprobado
35543489_DAT-101_2024-1_2024-05-20,35543489_DAT-101_2024-1,2024-05-20,3,Desaprobado
39405037_GEN-101_2024-1_2024-05-20,39405037_GEN-101_2024-1,2024-05-20,9,Aprobado
41347543_GEN-101_2024-1_2024-05-20,41347543_GEN-101_2024-1,2024-05-20,6,Aprobado
37831209_DEV-101_2024-1_2024-05-20,37831209_DEV-101_2024-1,2024-05-20,6,Aprobado
36727365_DEV-101_2024-1_2024-05-20,36727365_DEV-101_2024-1,2024-05-20,2,Desaprobado
37179608_UX-100_2024-1_2024-05-20,37179608_UX-100_2024-1,2024-05-20,4,Aprobado
31399534_NEG-400_2024-1_2024-05-20,31399534_NEG-400_2024-1,2024-05-20,3,Desaprobado
45090532_MKT-200_2024-1_2024-05-20,45090532_MKT-200_2024-1,2024-05-20,3,Desaprobado
33221169_IA-300_2024-1_2024-05-20,33221169_IA-300_2024-1,2024-05-20,8,Aprobado
35810239_IA-300_2024-1_2024-05-20,35810239_IA-300_2024-1,2024-05-20,4,Aprobado
37223015_DAT-201_2024-1_2024-05-20,37223015_DAT-201_2024-1,2024-05-20,5,Aprobado
34845546_DAT-101_2024-1_2024-05-20,34845546_DAT-101_2024-1,2024-05-20,5,Aprobado
33049597_IA-300_2024-1_2024-05-21,33049597_IA-300_2024-1,2024-05-21,5,Aprobado
37329041_IA-300_2024-1_2024-05-21,37329041_IA-300_2024-1,2024-05-21,2,Desaprobado
31379964_NEG-400_2024-1_2024-05-21,31379964_NEG-400_2024-1,2024-05-21,1,Desaprobado
40727710_MKT-200_2024-1_2024-05-21,40727710_MKT-200_2024-1,2024-05-21,6,Aprobado
38048801_IA-300_2024-1_2024-05-21,38048801_IA-300_2024-1,2024-05-21,4,Aprobado
44210932_UX-100_2024-1_2024-05-21,44210932_UX-100_2024-1,2024-05-21,10,Aprobado
40338924_DAT-201_2024-1_2024-05-21,40338924_DAT-201_2024-1,2024-05-21,4,Aprobado
39695989_UX-100_2024-1_2024-05-21,39695989_UX-100_2024-1,2024-05-21,1,Desaprobado
41147686_DAT-101_2024-1_2024-05-21,41147686_DAT-101_2024-1,2024-05-21,2,Desaprobado
34209869_IA-300_2024-1_2024-05-21,34209869_IA-300_2024-1,2024-05-21,1,Desaprobado
38485886_DEV-101_2024-1_2024-05-21,38485886_DEV-101_2024-1,2024-05-21,2,Desaprobado
32099618_MKT-200_2024-1_2024-05-21,32099618_MKT-200_2024-1,2024-05-21,4,Aprobado
34363040_DAT-201_2024-1_2024-05-21,34363040_DAT-201_2024-1,2024-05-21,3,Desaprobado
35282987_IA-300_2024-1_2024-05-22,35282987_IA-300_2024-1,2024-05-22,10,Aprobado
36935055_MKT-200_2024-1_2024-05-22,36935055_MKT-200_2024-1,2024-05-22,6,Aprobado
37604035_NEG-400_2024-1_2024-05-23,37604035_NEG-400_2024-1,2024-05-23,2,Desaprobado
42509169_MKT-200_2024-1_2024-05-23,42509169_MKT-200_2024-1,2024-05-23,9,Aprobado
43802935_DEV-101_2024-1_2024-05-23,43802935_DEV-101_2024-1,2024-05-23,6,Aprobado
38726954_DAT-201_2024-1_2024-05-23,38726954_DAT-201_2024-1,2024-05-23,4,Aprobado
41330737_MKT-200_2024-1_2024-05-23,41330737_MKT-200_2024-1,2024-05-23,10,Aprobado
37797988_DAT-201_2024-1_2024-05-23,37797988_DAT-201_2024-1,2024-05-23,7,Aprobado
35471829_DEV-101_2024-1_2024-05-23,35471829_DEV-101_2024-1,2024-05-23,9,Aprobado
42024629_GEN-101_2024-1_2024-05-23,42024629_GEN-101_2024-1,2024-05-23,6,Aprobado
45419981_UX-100_2024-1_2024-05-23,45419981_UX-100_2024-1,2024-05-23,9,Aprobado
44370456_DAT-101_2024-1_2024-05-23,44370456_DAT-101_2024-1,2024-05-23,10,Aprobado
31295512_DAT-201_2024-1_2024-05-24,31295512_DAT-201_2024-1,2024-05-24,6,Aprobado
30309712_DAT-101_2024-1_2024-05-24,30309712_DAT-101_2024-1,2024-05-24,10,Aprobado
35589315_DAT-201_2024-1_2024-05-24,35589315_DAT-201_2024-1,2024-05-24,10,Aprobado
33074317_DEV-101_2024-1_2024-05-24,33074317_DEV-101_2024-1,2024-05-24,1,Desaprobado
45090532_DEV-101_2024-1_2024-05-25,45090532_DEV-101_2024-1,2024-05-25,8,Aprobado
33957369_DAT-201_2024-1_2024-05-25,33957369_DAT-201_2024-1,2024-05-25,9,Aprobado
38451826_GEN-101_2024-1_2024-05-25,38451826_GEN-101_2024-1,2024-05-25,5,Aprobado
38373582_GEN-101_2024-1_2024-05-25,38373582_GEN-101_2024-1,2024-05-25,5,Aprobado
31922848_DEV-101_2024-1_2024-05-25,31922848_DEV-101_2024-1,2024-05-25,10,Aprobado
39269288_DAT-101_2024-1_2024-05-25,39269288_DAT-101_2024-1,2024-05-25,3,Desaprobado
36702199_IA-300_2024-1_2024-05-25,36702199_IA-300_2024-1,2024-05-25,6,Aprobado
33630695_UX-100_2024-1_2024-05-25,33630695_UX-100_2024-1,2024-05-25,1,Desaprobado
38446695_IA-300_2024-1_2024-05-25,38446695_IA-300_2024-1,2024-05-25,2,Desaprobado
45039367_DAT-101_2024-1_2024-05-25,45039367_DAT-101_2024-1,2024-05-25,7,Aprobado
36953747_DAT-201_2024-1_2024-05-26,36953747_DAT-201_2024-1,2024-05-26,2,Desaprobado
44910143_MKT-200_2024-1_2024-05-26,44910143_MKT-200_2024-1,2024-05-26,6,Aprobado
45265185_NEG-400_2024-1_2024-05-26,45265185_NEG-400_2024-1,2024-05-26,9,Aprobado
44617524_DAT-101_2024-1_2024-05-26,44617524_DAT-101_2024-1,2024-05-26,1,Desaprobado
39386861_DAT-201_2024-1_2024-05-26,39386861_DAT-201_2024-1,2024-05-26,3,Desaprobado
33827674_UX-100_2024-1_2024-05-26,33827674_UX-100_2024-1,2024-05-26,8,Aprobado
31158762_IA-300_2024-1_2024-05-26,31158762_IA-300_2024-1,2024-05-26,9,Aprobado
42117900_GEN-101_2024-1_2024-05-27,42117900_GEN-101_2024-1,2024-05-27,5,Aprobado
34211417_DEV-101_2024-1_2024-05-27,34211417_DEV-101_2024-1,2024-05-27,4,Aprobado
36392604_IA-300_2024-1_2024-05-27,36392604_IA-300_2024-1,2024-05-27,9,Aprobado
33696189_GEN-101_2024-1_2024-05-27,33696189_GEN-101_2024-1,2024-05-27,8,Aprobado
43767499_DAT-201_2024-1_2024-05-27,43767499_DAT-201_2024-1,2024-05-27,4,Aprobado
38218744_UX-100_2024-1_2024-05-27,38218744_UX-100_2024-1,2024-05-27,6,Aprobado
36163868_IA-300_2024-1_2024-05-27,36163868_IA-300_2024-1,2024-05-27,8,Aprobado
34758464_NEG-400_2024-1_2024-05-27,34758464_NEG-400_2024-1,2024-05-27,4,Aprobado
42849061_GEN-101_2024-1_2024-05-27,42849061_GEN-101_2024-1,2024-05-27,2,Desaprobado
31438742_DEV-101_2024-1_2024-05-28,31438742_DEV-101_2024-1,2024-05-28,6,Aprobado
43270052_MKT-200_2024-1_2024-05-28,43270052_MKT-200_2024-1,2024-05-28,8,Aprobado
42706367_NEG-400_2024-1_2024-05-28,42706367_NEG-400_2024-1,2024-05-28,2,Desaprobado
43159265_DEV-101_2024-1_2024-05-28,43159265_DEV-101_2024-1,2024-05-28,7,Aprobado
34250668_MKT-200_2024-1_2024-05-28,34250668_MKT-200_2024-1,2024-05-28,2,Desaprobado
44654293_DAT-201_2024-1_2024-05-28,44654293_DAT-201_2024-1,2024-05-28,9,Aprobado
41333233_DAT-101_2024-1_2024-05-28,41333233_DAT-101_2024-1,2024-05-28,3,Desaprobado
30469731_GEN-101_2024-1_2024-05-28,30469731_GEN-101_2024-1,2024-05-28,1,Desaprobado
33910188_NEG-400_2024-1_2024-05-28,33910188_NEG-400_2024-1,2024-05-28,1,Desaprobado
37935165_MKT-200_2024-1_2024-05-29,37935165_MKT-200_2024-1,2024-05-29,3,Desaprobado
34971595_IA-300_2024-1_2024-05-29,34971595_IA-300_2024-1,2024-05-29,8,Aprobado
39386861_UX-100_2024-1_2024-05-29,39386861_UX-100_2024-1,2024-05-29,4,Aprobado
41077276_IA-300_2024-1_2024-05-29,41077276_IA-300_2024-1,2024-05-29,5,Aprobado
33630695_IA-300_2024-1_2024-05-29,33630695_IA-300_2024-1,2024-05-29,5,Aprobado
31621161_IA-300_2024-1_2024-05-29,31621161_IA-300_2024-1,2024-05-29,1,Desaprobado
40729905_DAT-101_2024-1_2024-05-30,40729905_DAT-101_2024-1,2024-05-30,7,Aprobado
42757045_MKT-200_2024-1_2024-05-30,42757045_MKT-200_2024-1,2024-05-30,1,Desaprobado
44308885_UX-100_2024-1_2024-05-30,44308885_UX-100_2024-1,2024-05-30,1,Desaprobado
34092604_IA-300_2024-1_2024-05-30,34092604_IA-300_2024-1,2024-05-30,6,Aprobado
35320655_DAT-201_2024-1_2024-05-30,35320655_DAT-201_2024-1,2024-05-30,7,Aprobado
38164166_MKT-200_2024-1_2024-05-30,38164166_MKT-200_2024-1,2024-05-30,1,Desaprobado
32971550_IA-300_2024-1_2024-05-30,32971550_IA-300_2024-1,2024-05-30,8,Aprobado
30946614_MKT-200_2024-1_2024-05-30,30946614_MKT-200_2024-1,2024-05-30,9,Aprobado
41829357_MKT-200_2024-1_2024-05-31,41829357_MKT-200_2024-1,2024-05-31,3,Desaprobado
45417967_NEG-400_2024-1_2024-05-31,45417967_NEG-400_2024-1,2024-05-31,5,Aprobado
34033433_NEG-400_2024-1_2024-05-31,34033433_NEG-400_2024-1,2024-05-31,8,Aprobado
33035804_GEN-101_2024-1_2024-05-31,33035804_GEN-101_2024-1,2024-05-31,4,Aprobado
34617592_MKT-200_2024-1_2024-05-31,34617592_MKT-200_2024-1,2024-05-31,10,Aprobado
36855486_MKT-200_2024-1_2024-05-31,36855486_MKT-200_2024-1,2024-05-31,10,Aprobado
37168127_GEN-101_2024-1_2024-05-31,37168127_GEN-101_2024-1,2024-05-31,8,Aprobado
40513724_DAT-201_2024-1_2024-05-31,40513724_DAT-201_2024-1,2024-05-31,7,Aprobado
32196825_IA-300_2024-1_2024-05-31,32196825_IA-300_2024-1,2024-05-31,4,Aprobado
33541682_IA-300_2024-1_2024-06-01,33541682_IA-300_2024-1,2024-06-01,5,Aprobado
36489803_UX-100_2024-1_2024-06-01,36489803_UX-100_2024-1,2024-06-01,1,Desaprobado
43315303_MKT-200_2024-1_2024-06-01,43315303_MKT-200_2024-1,2024-06-01,1,Desaprobado
44047721_DAT-201_2024-1_2024-06-01,44047721_DAT-201_2024-1,2024-06-01,4,Aprobado
42024629_DEV-101_2024-1_2024-06-02,42024629_DEV-101_2024-1,2024-06-02,3,Desaprobado
40980648_DAT-201_2024-1_2024-06-02,40980648_DAT-201_2024-1,2024-06-02,4,Aprobado
32357600_GEN-101_2024-1_2024-06-02,32357600_GEN-101_2024-1,2024-06-02,5,Aprobado
30985783_DAT-101_2024-1_2024-06-02,30985783_DAT-101_2024-1,2024-06-02,7,Aprobado
34209869_UX-100_2024-1_2024-06-02,34209869_UX-100_2024-1,2024-06-02,9,Aprobado
32295114_IA-300_2024-1_2024-06-02,32295114_IA-300_2024-1,2024-06-02,5,Aprobado
42576713_DEV-101_2024-1_2024-06-02,42576713_DEV-101_2024-1,2024-06-02,5,Aprobado
38140531_IA-300_2024-1_2024-06-02,38140531_IA-300_2024-1,2024-06-02,9,Aprobado
44528233_IA-300_2024-1_2024-06-02,44528233_IA-300_2024-1,2024-06-02,5,Aprobado
30106929_DAT-201_2024-1_2024-06-02,30106929_DAT-201_2024-1,2024-06-02,1,Desaprobado
37856329_NEG-400_2024-1_2024-06-02,37856329_NEG-400_2024-1,2024-06-02,10,Aprobado
31593963_UX-100_2024-1_2024-06-02,31593963_UX-100_2024-1,2024-06-02,8,Aprobado
32698751_GEN-101_2024-1_2024-06-02,32698751_GEN-101_2024-1,2024-06-02,8,Aprobado
38290265_DEV-101_2024-1_2024-06-02,38290265_DEV-101_2024-1,2024-06-02,1,Desaprobado
37605752_UX-100_2024-1_2024-06-03,37605752_UX-100_2024-1,2024-06-03,3,Desaprobado
32430086_DAT-101_2024-1_2024-06-03,32430086_DAT-101_2024-1,2024-06-03,8,Aprobado
32440459_GEN-101_2024-1_2024-06-03,32440459_GEN-101_2024-1,2024-06-03,6,Aprobado
33352008_DAT-101_2024-1_2024-06-03,33352008_DAT-101_2024-1,2024-06-03,3,Desaprobado
35625713_GEN-101_2024-1_2024-06-03,35625713_GEN-101_2024-1,2024-06-03,1,Desaprobado
36490297_DAT-201_2024-1_2024-06-03,36490297_DAT-201_2024-1,2024-06-03,5,Aprobado
31356012_MKT-200_2024-1_2024-06-03,31356012_MKT-200_2024-1,2024-06-03,6,Aprobado
34446593_NEG-400_2024-1_2024-06-04,34446593_NEG-400_2024-1,2024-06-04,9,Aprobado
43864775_DEV-101_2024-1_2024-06-04,43864775_DEV-101_2024-1,2024-06-04,3,Desaprobado
42219949_UX-100_2024-1_2024-06-04,42219949_UX-100_2024-1,2024-06-04,5,Aprobado
31352683_UX-100_2024-1_2024-06-04,31352683_UX-100_2024-1,2024-06-04,4,Aprobado
34211417_GEN-101_2024-1_2024-06-04,34211417_GEN-101_2024-1,2024-06-04,3,Desaprobado
34039776_NEG-400_2024-1_2024-06-04,34039776_NEG-400_2024-1,2024-06-04,3,Desaprobado
39875233_NEG-400_2024-1_2024-06-04,39875233_NEG-400_2024-1,2024-06-04,1,Desaprobado
32272850_DAT-101_2024-1_2024-06-04,32272850_DAT-101_2024-1,2024-06-04,2,Desaprobado
30226372_NEG-400_2024-1_2024-06-04,30226372_NEG-400_2024-1,2024-06-04,4,Aprobado
34912303_NEG-400_2024-1_2024-06-05,34912303_NEG-400_2024-1,2024-06-05,4,Aprobado
43947996_IA-300_2024-1_2024-06-05,43947996_IA-300_2024-1,2024-06-05,2,Desaprobado
44219639_GEN-101_2024-1_2024-06-05,44219639_GEN-101_2024-1,2024-06-05,5,Aprobado
45941376_DAT-101_2024-1_2024-06-05,45941376_DAT-101_2024-1,2024-06-05,3,Desaprobado
32575818_IA-300_2024-1_2024-06-05,32575818_IA-300_2024-1,2024-06-05,6,Aprobado
34998039_IA-300_2024-1_2024-06-05,34998039_IA-300_2024-1,2024-06-05,6,Aprobado
31509667_NEG-400_2024-1_2024-06-05,31509667_NEG-400_2024-1,2024-06-05,9,Aprobado
39129106_GEN-101_2024-1_2024-06-05,39129106_GEN-101_2024-1,2024-06-05,10,Aprobado
45341622_NEG-400_2024-1_2024-06-05,45341622_NEG-400_2024-1,2024-06-05,5,Aprobado
38207316_GEN-101_2024-1_2024-06-05,38207316_GEN-101_2024-1,2024-06-05,7,Aprobado
42500015_MKT-200_2024-1_2024-06-05,42500015_MKT-200_2024-1,2024-06-05,3,Desaprobado
32702619_DAT-101_2024-1_2024-06-05,32702619_DAT-101_2024-1,2024-06-05,2,Desaprobado
43663971_IA-300_2024-1_2024-06-05,43663971_IA-300_2024-1,2024-06-05,8,Aprobado
37012198_DAT-201_2024-1_2024-06-05,37012198_DAT-201_2024-1,2024-06-05,4,Aprobado
33338311_NEG-400_2024-1_2024-06-05,33338311_NEG-400_2024-1,2024-06-05,5,Aprobado
38162732_NEG-400_2024-1_2024-06-06,38162732_NEG-400_2024-1,2024-06-06,9,Aprobado
41021877_UX-100_2024-1_2024-06-06,41021877_UX-100_2024-1,2024-06-06,9,Aprobado
36855486_NEG-400_2024-1_2024-06-06,36855486_NEG-400_2024-1,2024-06-06,2,Desaprobado
38370600_DAT-101_2024-1_2024-06-06,38370600_DAT-101_2024-1,2024-06-06,3,Desaprobado
31963378_DEV-101_2024-1_2024-06-06,31963378_DEV-101_2024-1,2024-06-06,3,Desaprobado
38934818_UX-100_2024-1_2024-06-06,38934818_UX-100_2024-1,2024-06-06,1,Desaprobado
31303564_DAT-201_2024-1_2024-06-06,31303564_DAT-201_2024-1,2024-06-06,5,Aprobado
35437650_DEV-101_2024-1_2024-06-07,35437650_DEV-101_2024-1,2024-06-07,6,Aprobado
39194704_DEV-101_2024-1_2024-06-07,39194704_DEV-101_2024-1,2024-06-07,2,Desaprobado
35111521_MKT-200_2024-1_2024-06-07,35111521_MKT-200_2024-1,2024-06-07,2,Desaprobado
33663590_UX-100_2024-1_2024-06-07,33663590_UX-100_2024-1,2024-06-07,8,Aprobado
38519723_MKT-200_2024-1_2024-06-07,38519723_MKT-200_2024-1,2024-06-07,9,Aprobado
38393673_IA-300_2024-1_2024-06-07,38393673_IA-300_2024-1,2024-06-07,4,Aprobado
44289991_MKT-200_2024-1_2024-06-07,44289991_MKT-200_2024-1,2024-06-07,4,Aprobado
34078388_MKT-200_2024-1_2024-06-08,34078388_MKT-200_2024-1,2024-06-08,7,Aprobado
41129177_GEN-101_2024-1_2024-06-08,41129177_GEN-101_2024-1,2024-06-08,8,Aprobado
30386383_DAT-201_2024-1_2024-06-08,30386383_DAT-201_2024-1,2024-06-08,7,Aprobado
43695456_NEG-400_2024-1_2024-06-08,43695456_NEG-400_2024-1,2024-06-08,9,Aprobado
30246491_IA-300_2024-1_2024-06-08,30246491_IA-300_2024-1,2024-06-08,3,Desaprobado
36725023_GEN-101_2024-1_2024-06-08,36725023_GEN-101_2024-1,2024-06-08,1,Desaprobado
39341417_NEG-400_2024-1_2024-06-08,39341417_NEG-400_2024-1,2024-06-08,7,Aprobado
36057182_DAT-201_2024-1_2024-06-09,36057182_DAT-201_2024-1,2024-06-09,9,Aprobado
41788868_NEG-400_2024-1_2024-06-09,41788868_NEG-400_2024-1,2024-06-09,3,Desaprobado
35155914_NEG-400_2024-1_2024-06-09,35155914_NEG-400_2024-1,2024-06-09,10,Aprobado
45090532_IA-300_2024-1_2024-06-09,45090532_IA-300_2024-1,2024-06-09,8,Aprobado
30246491_DEV-101_2024-1_2024-06-09,30246491_DEV-101_2024-1,2024-06-09,8,Aprobado
38642477_MKT-200_2024-1_2024-06-09,38642477_MKT-200_2024-1,2024-06-09,9,Aprobado
40126484_DAT-101_2024-1_2024-06-09,40126484_DAT-101_2024-1,2024-06-09,3,Desaprobado
37223015_GEN-101_2024-1_2024-06-09,37223015_GEN-101_2024-1,2024-06-09,7,Aprobado
45246102_DAT-201_2024-1_2024-06-10,45246102_DAT-201_2024-1,2024-06-10,10,Aprobado
30386383_DAT-101_2024-1_2024-06-10,30386383_DAT-101_2024-1,2024-06-10,5,Aprobado
35501443_DEV-101_2024-1_2024-06-10,35501443_DEV-101_2024-1,2024-06-10,2,Desaprobado
35188238_MKT-200_2024-1_2024-06-10,35188238_MKT-200_2024-1,2024-06-10,10,Aprobado
44508081_DAT-201_2024-1_2024-06-11,44508081_DAT-201_2024-1,2024-06-11,1,Desaprobado
33730130_NEG-400_2024-1_2024-06-11,33730130_NEG-400_2024-1,2024-06-11,1,Desaprobado
36236123_DAT-201_2024-1_2024-06-11,36236123_DAT-201_2024-1,2024-06-11,1,Desaprobado
35468094_IA-300_2024-1_2024-06-11,35468094_IA-300_2024-1,2024-06-11,10,Aprobado
32150263_DEV-101_2024-1_2024-06-11,32150263_DEV-101_2024-1,2024-06-11,1,Desaprobado
44419194_DEV-101_2024-1_2024-06-11,44419194_DEV-101_2024-1,2024-06-11,6,Aprobado
35325959_UX-100_2024-1_2024-06-11,35325959_UX-100_2024-1,2024-06-11,6,Aprobado
39308771_DEV-101_2024-1_2024-06-11,39308771_DEV-101_2024-1,2024-06-11,3,Desaprobado
39341417_DAT-201_2024-1_2024-06-11,39341417_DAT-201_2024-1,2024-06-11,8,Aprobado
41473248_DAT-101_2024-1_2024-06-11,41473248_DAT-101_2024-1,2024-06-11,2,Desaprobado
43750283_DAT-101_2024-1_2024-06-12,43750283_DAT-101_2024-1,2024-06-12,7,Aprobado
37169999_NEG-400_2024-1_2024-06-12,37169999_NEG-400_2024-1,2024-06-12,2,Desaprobado
32811654_MKT-200_2024-1_2024-06-12,32811654_MKT-200_2024-1,2024-06-12,6,Aprobado
32050515_GEN-101_2024-1_2024-06-12,32050515_GEN-101_2024-1,2024-06-12,9,Aprobado
45605722_MKT-200_2024-1_2024-06-12,45605722_MKT-200_2024-1,2024-06-12,4,Aprobado
38268761_NEG-400_2024-1_2024-06-12,38268761_NEG-400_2024-1,2024-06-12,10,Aprobado
41620840_GEN-101_2024-1_2024-06-12,41620840_GEN-101_2024-1,2024-06-12,7,Aprobado
37550168_IA-300_2024-1_2024-06-12,37550168_IA-300_2024-1,2024-06-12,6,Aprobado
38657054_DAT-201_2024-1_2024-06-12,38657054_DAT-201_2024-1,2024-06-12,9,Aprobado
41333233_DEV-101_2024-1_2024-06-12,41333233_DEV-101_2024-1,2024-06-12,4,Aprobado
33444595_DAT-101_2024-1_2024-06-12,33444595_DAT-101_2024-1,2024-06-12,4,Aprobado
45068171_GEN-101_2024-1_2024-06-12,45068171_GEN-101_2024-1,2024-06-12,4,Aprobado
38325772_IA-300_2024-1_2024-06-12,38325772_IA-300_2024-1,2024-06-12,1,Desaprobado
32682238_NEG-400_2024-1_2024-06-12,32682238_NEG-400_2024-1,2024-06-12,1,Desaprobado
37199951_DEV-101_2024-1_2024-06-13,37199951_DEV-101_2024-1,2024-06-13,1,Desaprobado
34494885_GEN-101_2024-1_2024-06-13,34494885_GEN-101_2024-1,2024-06-13,2,Desaprobado
37915491_UX-100_2024-1_2024-06-13,37915491_UX-100_2024-1,2024-06-13,9,Aprobado
36470833_IA-300_2024-1_2024-06-13,36470833_IA-300_2024-1,2024-06-13,2,Desaprobado
34081471_DAT-101_2024-1_2024-06-13,34081471_DAT-101_2024-1,2024-06-13,9,Aprobado
34636803_GEN-101_2024-1_2024-06-13,34636803_GEN-101_2024-1,2024-06-13,2,Desaprobado
45182848_GEN-101_2024-1_2024-06-13,45182848_GEN-101_2024-1,2024-06-13,9,Aprobado
30941372_UX-100_2024-1_2024-06-13,30941372_UX-100_2024-1,2024-06-13,5,Aprobado
43720785_DAT-201_2024-1_2024-06-13,43720785_DAT-201_2024-1,2024-06-13,8,Aprobado
31222266_IA-300_2024-1_2024-06-13,31222266_IA-300_2024-1,2024-06-13,7,Aprobado
41171969_DAT-101_2024-1_2024-06-13,41171969_DAT-101_2024-1,2024-06-13,1,Desaprobado
36016561_IA-300_2024-1_2024-06-14,36016561_IA-300_2024-1,2024-06-14,8,Aprobado
45324229_NEG-400_2024-1_2024-06-14,45324229_NEG-400_2024-1,2024-06-14,8,Aprobado
42693185_MKT-200_2024-1_2024-06-14,42693185_MKT-200_2024-1,2024-06-14,7,Aprobado
31554768_IA-300_2024-1_2024-06-14,31554768_IA-300_2024-1,2024-06-14,10,Aprobado
44513749_NEG-400_2024-1_2024-06-14,44513749_NEG-400_2024-1,2024-06-14,8,Aprobado
39605597_DAT-101_2024-1_2024-06-14,39605597_DAT-101_2024-1,2024-06-14,2,Desaprobado
