ID_Evaluacion,ID_Inscripcion,Fecha_Lista,Nota,Estado
30055439_DAT-305_2025-1_2025-05-13,30055439_DAT-305_2025-1,2025-05-13,4,Aprobado
40014561_IA-300_2025-1_2025-05-13,40014561_IA-300_2025-1,2025-05-13,7,Aprobado
43521267_IA-300_2025-1_2025-05-13,43521267_IA-300_2025-1,2025-05-13,10,Aprobado
45775192_IA-400_2025-1_2025-05-14,45775192_IA-400_2025-1,2025-05-14,9,Aprobado
44242960_UX-100_2025-1_2025-05-14,44242960_UX-100_2025-1,2025-05-14,5,Aprobado
31015246_IA-400_2025-1_2025-05-14,31015246_IA-400_2025-1,2025-05-14,3,Desaprobado
46170762_MKT-200_2025-1_2025-05-14,46170762_MKT-200_2025-1,2025-05-14,1,Desaprobado
40401825_DAT-305_2025-1_2025-05-14,40401825_DAT-305_2025-1,2025-05-14,4,Aprobado
34294158_NEG-400_2025-1_2025-05-14,34294158_NEG-400_2025-1,2025-05-14,4,Aprobado
33507272_MKT-200_2025-1_2025-05-14,33507272_MKT-200_2025-1,2025-05-14,7,Aprobado
37874267_IA-400_2025-1_2025-05-14,37874267_IA-400_2025-1,2025-05-14,10,Aprobado
35054932_DAT-201_2025-1_2025-05-14,35054932_DAT-201_2025-1,2025-05-14,8,Aprobado
45459710_DAT-305_2025-1_2025-05-14,45459710_DAT-305_2025-1,2025-05-14,2,Desaprobado
46829066_NEG-400_2025-1_2025-05-14,46829066_NEG-400_2025-1,2025-05-14,1,Desaprobado
36434636_UX-100_2025-1_2025-05-14,36434636_UX-100_2025-1,2025-05-14,5,Aprobado
34743897_IA-300_2025-1_2025-05-14,34743897_IA-300_2025-1,2025-05-14,10,Aprobado
44291013_NEG-400_2025-1_2025-05-14,44291013_NEG-400_2025-1,2025-05-14,5,Aprobado
46278232_MKT-200_2025-1_2025-05-14,46278232_MKT-200_2025-1,2025-05-14,7,Aprobado
47908881_DAT-101_2025-1_2025-05-14,47908881_DAT-101_2025-1,2025-05-14,6,Aprobado
40874592_NEG-400_2025-1_2025-05-14,40874592_NEG-400_2025-1,2025-05-14,9,Aprobado
33594873_IA-300_2025-1_2025-05-14,33594873_IA-300_2025-1,2025-05-14,8,Aprobado
34832335_DEV-101_2025-1_2025-05-15,34832335_DEV-101_2025-1,2025-05-15,9,Aprobado
34873483_IA-400_2025-1_2025-05-15,34873483_IA-400_2025-1,2025-05-15,10,Aprobado
32935035_UX-100_2025-1_2025-05-15,32935035_UX-100_2025-1,2025-05-15,9,Aprobado
33127447_UX-100_2025-1_2025-05-15,33127447_UX-100_2025-1,2025-05-15,3,Desaprobado
31365812_IA-300_2025-1_2025-05-15,31365812_IA-300_2025-1,2025-05-15,7,Aprobado
45647473_MKT-200_2025-1_2025-05-15,45647473_MKT-200_2025-1,2025-05-15,2,Desaprobado
39297755_DAT-101_2025-1_2025-05-15,39297755_DAT-101_2025-1,2025-05-15,8,Aprobado
37381074_IA-400_2025-1_2025-05-15,37381074_IA-400_2025-1,2025-05-15,2,Desaprobado
44241859_IA-300_2025-1_2025-05-15,44241859_IA-300_2025-1,2025-05-15,8,Aprobado
32581169_DAT-201_2025-1_2025-05-16,32581169_DAT-201_2025-1,2025-05-16,4,Aprobado
47217063_DAT-201_2025-1_2025-05-16,47217063_DAT-201_2025-1,2025-05-16,5,Aprobado
38549006_GEN-101_2025-1_2025-05-16,38549006_GEN-101_2025-1,2025-05-16,10,Aprobado
33594873_DAT-201_2025-1_2025-05-16,33594873_DAT-201_2025-1,2025-05-16,9,Aprobado
44064200_DEV-101_2025-1_2025-05-16,44064200_DEV-101_2025-1,2025-05-16,2,Desaprobado
38869750_UX-100_2025-1_2025-05-16,38869750_UX-100_2025-1,2025-05-16,4,Aprobado
31332769_GEN-101_2025-1_2025-05-16,31332769_GEN-101_2025-1,2025-05-16,9,Aprobado
44473224_DEV-101_2025-1_2025-05-16,44473224_DEV-101_2025-1,2025-05-16,4,Aprobado
40116733_UX-100_2025-1_2025-05-16,40116733_UX-100_2025-1,2025-05-16,8,Aprobado
34498415_DAT-101_2025-1_2025-05-16,34498415_DAT-101_2025-1,2025-05-16,4,Aprobado
44197978_IA-300_2025-1_2025-05-16,44197978_IA-300_2025-1,2025-05-16,8,Aprobado
45368291_UX-100_2025-1_2025-05-16,45368291_UX-100_2025-1,2025-05-16,6,Aprobado
32723334_DAT-101_2025-1_2025-05-16,32723334_DAT-101_2025-1,2025-05-16,1,Desaprobado
40204911_DAT-305_2025-1_2025-05-17,40204911_DAT-305_2025-1,2025-05-17,4,Aprobado
38818793_DAT-201_2025-1_2025-05-17,38818793_DAT-201_2025-1,2025-05-17,6,Aprobado
35951430_IA-400_2025-1_2025-05-17,35951430_IA-400_2025-1,2025-05-17,9,Aprobado
34858008_MKT-200_2025-1_2025-05-17,34858008_MKT-200_2025-1,2025-05-17,2,Desaprobado
43191267_DAT-101_2025-1_2025-05-17,43191267_DAT-101_2025-1,2025-05-17,7,Aprobado
31277192_NEG-400_2025-1_2025-05-17,31277192_NEG-400_2025-1,2025-05-17,7,Aprobado
34411929_DAT-305_2025-1_2025-05-17,34411929_DAT-305_2025-1,2025-05-17,2,Desaprobado
33276302_DAT-305_2025-1_2025-05-17,33276302_DAT-305_2025-1,2025-05-17,7,Aprobado
39337175_IA-400_2025-1_2025-05-17,39337175_IA-400_2025-1,2025-05-17,4,Aprobado
34919210_DAT-305_2025-1_2025-05-17,34919210_DAT-305_2025-1,2025-05-17,8,Aprobado
33511174_UX-100_2025-1_2025-05-17,33511174_UX-100_2025-1,2025-05-17,2,Desaprobado
34661132_DAT-305_2025-1_2025-05-17,34661132_DAT-305_2025-1,2025-05-17,5,Aprobado
34743897_DAT-101_2025-1_2025-05-18,34743897_DAT-101_2025-1,2025-05-18,6,Aprobado
45813207_DEV-101_2025-1_2025-05-18,45813207_DEV-101_2025-1,2025-05-18,6,Aprobado
37679372_DEV-101_2025-1_2025-05-18,37679372_DEV-101_2025-1,2025-05-18,7,Aprobado
39068971_UX-100_2025-1_2025-05-18,39068971_UX-100_2025-1,2025-05-18,10,Aprobado
35720054_IA-300_2025-1_2025-05-18,35720054_IA-300_2025-1,2025-05-18,1,Desaprobado
47061751_IA-300_2025-1_2025-05-18,47061751_IA-300_2025-1,2025-05-18,9,Aprobado
37952540_IA-300_2025-1_2025-05-18,37952540_IA-300_2025-1,2025-05-18,2,Desaprobado
40582609_DEV-101_2025-1_2025-05-18,40582609_DEV-101_2025-1,2025-05-18,10,Aprobado
38111908_DAT-201_2025-1_2025-05-18,38111908_DAT-201_2025-1,2025-05-18,4,Aprobado
41559534_NEG-400_2025-1_2025-05-18,41559534_NEG-400_2025-1,2025-05-18,7,Aprobado
44911255_MKT-200_2025-1_2025-05-18,44911255_MKT-200_2025-1,2025-05-18,7,Aprobado
32339744_DEV-101_2025-1_2025-05-18,32339744_DEV-101_2025-1,2025-05-18,6,Aprobado
34486034_MKT-200_2025-1_2025-05-18,34486034_MKT-200_2025-1,2025-05-18,8,Aprobado
36780964_DEV-101_2025-1_2025-05-18,36780964_DEV-101_2025-1,2025-05-18,6,Aprobado
43284866_IA-400_2025-1_2025-05-18,43284866_IA-400_2025-1,2025-05-18,8,Aprobado
39835913_NEG-400_2025-1_2025-05-19,39835913_NEG-400_2025-1,2025-05-19,2,Desaprobado
40400092_DAT-101_2025-1_2025-05-19,40400092_DAT-101_2025-1,2025-05-19,4,Aprobado
38648189_UX-100_2025-1_2025-05-19,38648189_UX-100_2025-1,2025-05-19,9,Aprobado
36992557_DEV-101_2025-1_2025-05-19,36992557_DEV-101_2025-1,2025-05-19,8,Aprobado
30186819_DAT-201_2025-1_2025-05-19,30186819_DAT-201_2025-1,2025-05-19,9,Aprobado
47915465_IA-300_2025-1_2025-05-19,47915465_IA-300_2025-1,2025-05-19,1,Desaprobado
32839404_DEV-101_2025-1_2025-05-19,32839404_DEV-101_2025-1,2025-05-19,6,Aprobado
32965831_DAT-305_2025-1_2025-05-19,32965831_DAT-305_2025-1,2025-05-19,8,Aprobado
31681085_MKT-200_2025-1_2025-05-19,31681085_MKT-200_2025-1,2025-05-19,8,Aprobado
30386246_DAT-101_2025-1_2025-05-19,30386246_DAT-101_2025-1,2025-05-19,6,Aprobado
31136038_NEG-400_2025-1_2025-05-19,31136038_NEG-400_2025-1,2025-05-19,8,Aprobado
32329071_DAT-101_2025-1_2025-05-19,32329071_DAT-101_2025-1,2025-05-19,7,Aprobado
43871938_DEV-101_2025-1_2025-05-19,43871938_DEV-101_2025-1,2025-05-19,7,Aprobado
31924807_DEV-101_2025-1_2025-05-19,31924807_DEV-101_2025-1,2025-05-19,9,Aprobado
36998955_DAT-305_2025-1_2025-05-19,36998955_DAT-305_2025-1,2025-05-19,7,Aprobado
46510451_MKT-200_2025-1_2025-05-19,46510451_MKT-200_2025-1,2025-05-19,10,Aprobado
44224033_IA-300_2025-1_2025-05-19,44224033_IA-300_2025-1,2025-05-19,6,Aprobado
32496231_UX-100_2025-1_2025-05-19,32496231_UX-100_2025-1,2025-05-19,4,Aprobado
31067946_IA-300_2025-1_2025-05-19,31067946_IA-300_2025-1,2025-05-19,4,Aprobado
34944058_NEG-400_2025-1_2025-05-19,34944058_NEG-400_2025-1,2025-05-19,9,Aprobado
37392794_DAT-201_2025-1_2025-05-20,37392794_DAT-201_2025-1,2025-05-20,10,Aprobado
40606935_DEV-101_2025-1_2025-05-20,40606935_DEV-101_2025-1,2025-05-20,2,Desaprobado
32454237_DAT-305_2025-1_2025-05-20,32454237_DAT-305_2025-1,2025-05-20,3,Desaprobado
44811354_DAT-201_2025-1_2025-05-20,44811354_DAT-201_2025-1,2025-05-20,2,Desaprobado
40852091_MKT-200_2025-1_2025-05-20,40852091_MKT-200_2025-1,2025-05-20,9,Aprobado
34705463_DAT-305_2025-1_2025-05-20,34705463_DAT-305_2025-1,2025-05-20,8,Aprobado
45177548_DAT-305_2025-1_2025-05-20,45177548_DAT-305_2025-1,2025-05-20,2,Desaprobado
44911255_UX-100_2025-1_2025-05-20,44911255_UX-100_2025-1,2025-05-20,2,Desaprobado
44345701_UX-100_2025-1_2025-05-20,44345701_UX-100_2025-1,2025-05-20,5,Aprobado
30506698_GEN-101_2025-1_2025-05-20,30506698_GEN-101_2025-1,2025-05-20,2,Desaprobado
38693211_NEG-400_2025-1_2025-05-20,38693211_NEG-400_2025-1,2025-05-20,7,Aprobado
45417606_UX-100_2025-1_2025-05-20,45417606_UX-100_2025-1,2025-05-20,9,Aprobado
46147941_MKT-200_2025-1_2025-05-20,46147941_MKT-200_2025-1,2025-05-20,4,Aprobado
40333573_GEN-101_2025-1_2025-05-20,40333573_GEN-101_2025-1,2025-05-20,4,Aprobado
43331228_DEV-101_2025-1_2025-05-20,43331228_DEV-101_2025-1,2025-05-20,4,Aprobado
39557640_DAT-305_2025-1_2025-05-20,39557640_DAT-305_2025-1,2025-05-20,6,Aprobado
30923193_GEN-101_2025-1_2025-05-20,30923193_GEN-101_2025-1,2025-05-20,5,Aprobado
40915348_DAT-101_2025-1_2025-05-20,40915348_DAT-101_2025-1,2025-05-20,5,Aprobado
39160706_DAT-305_2025-1_2025-05-21,39160706_DAT-305_2025-1,2025-05-21,9,Aprobado
45256600_DEV-101_2025-1_2025-05-21,45256600_DEV-101_2025-1,2025-05-21,3,Desaprobado
30820105_DAT-201_2025-1_2025-05-21,30820105_DAT-201_2025-1,2025-05-21,3,Desaprobado
35038799_DAT-101_2025-1_2025-05-21,35038799_DAT-101_2025-1,2025-05-21,4,Aprobado
39278348_IA-400_2025-1_2025-05-21,39278348_IA-400_2025-1,2025-05-21,6,Aprobado
33247551_DAT-201_2025-1_2025-05-21,33247551_DAT-201_2025-1,2025-05-21,2,Desaprobado
37392794_IA-300_2025-1_2025-05-21,37392794_IA-300_2025-1,2025-05-21,5,Aprobado
31547849_NEG-400_2025-1_2025-05-21,31547849_NEG-400_2025-1,2025-05-21,6,Aprobado
37952315_IA-300_2025-1_2025-05-21,37952315_IA-300_2025-1,2025-05-21,1,Desaprobado
47817560_MKT-200_2025-1_2025-05-21,47817560_MKT-200_2025-1,2025-05-21,5,Aprobado
30386246_DAT-305_2025-1_2025-05-21,30386246_DAT-305_2025-1,2025-05-21,5,Aprobado
35983804_MKT-200_2025-1_2025-05-21,35983804_MKT-200_2025-1,2025-05-21,4,Aprobado
45847470_IA-400_2025-1_2025-05-21,45847470_IA-400_2025-1,2025-05-21,5,Aprobado
39412125_DAT-101_2025-1_2025-05-21,39412125_DAT-101_2025-1,2025-05-21,3,Desaprobado
45198757_DAT-305_2025-1_2025-05-21,45198757_DAT-305_2025-1,2025-05-21,6,Aprobado
33507272_IA-400_2025-1_2025-05-21,33507272_IA-400_2025-1,2025-05-21,5,Aprobado
34355689_DAT-201_2025-1_2025-05-21,34355689_DAT-201_2025-1,2025-05-21,10,Aprobado
32459600_IA-300_2025-1_2025-05-22,32459600_IA-300_2025-1,2025-05-22,7,Aprobado
33276302_UX-100_2025-1_2025-05-22,33276302_UX-100_2025-1,2025-05-22,5,Aprobado
34785335_DAT-101_2025-1_2025-05-22,34785335_DAT-101_2025-1,2025-05-22,9,Aprobado
43679905_DEV-101_2025-1_2025-05-22,43679905_DEV-101_2025-1,2025-05-22,2,Desaprobado
34705463_DAT-201_2025-1_2025-05-22,34705463_DAT-201_2025-1,2025-05-22,8,Aprobado
31099331_GEN-101_2025-1_2025-05-22,31099331_GEN-101_2025-1,2025-05-22,5,Aprobado
30055089_DAT-101_2025-1_2025-05-22,30055089_DAT-101_2025-1,2025-05-22,7,Aprobado
41532385_DAT-305_2025-1_2025-05-22,41532385_DAT-305_2025-1,2025-05-22,2,Desaprobado
31425696_IA-300_2025-1_2025-05-22,31425696_IA-300_2025-1,2025-05-22,5,Aprobado
33697024_MKT-200_2025-1_2025-05-22,33697024_MKT-200_2025-1,2025-05-22,7,Aprobado
38030283_MKT-200_2025-1_2025-05-22,38030283_MKT-200_2025-1,2025-05-22,6,Aprobado
35486815_IA-400_2025-1_2025-05-22,35486815_IA-400_2025-1,2025-05-22,1,Desaprobado
47822229_IA-300_2025-1_2025-05-22,47822229_IA-300_2025-1,2025-05-22,7,Aprobado
43721576_IA-400_2025-1_2025-05-22,43721576_IA-400_2025-1,2025-05-22,2,Desaprobado
37162747_DAT-101_2025-1_2025-05-22,37162747_DAT-101_2025-1,2025-05-22,1,Desaprobado
38066467_DAT-201_2025-1_2025-05-23,38066467_DAT-201_2025-1,2025-05-23,6,Aprobado
35722006_GEN-101_2025-1_2025-05-23,35722006_GEN-101_2025-1,2025-05-23,6,Aprobado
40102789_DEV-101_2025-1_2025-05-23,40102789_DEV-101_2025-1,2025-05-23,7,Aprobado
30789190_IA-300_2025-1_2025-05-23,30789190_IA-300_2025-1,2025-05-23,3,Desaprobado
37017626_DAT-201_2025-1_2025-05-23,37017626_DAT-201_2025-1,2025-05-23,2,Desaprobado
43331228_DEV-101_2025-1_2025-05-23,43331228_DEV-101_2025-1,2025-05-23,5,Aprobado
31685297_IA-400_2025-1_2025-05-23,31685297_IA-400_2025-1,2025-05-23,8,Aprobado
41166199_IA-400_2025-1_2025-05-23,41166199_IA-400_2025-1,2025-05-23,9,Aprobado
38211223_NEG-400_2025-1_2025-05-23,38211223_NEG-400_2025-1,2025-05-23,2,Desaprobado
46314784_IA-300_2025-1_2025-05-23,46314784_IA-300_2025-1,2025-05-23,9,Aprobado
41641503_MKT-200_2025-1_2025-05-23,41641503_MKT-200_2025-1,2025-05-23,5,Aprobado
37515292_DEV-101_2025-1_2025-05-23,37515292_DEV-101_2025-1,2025-05-23,6,Aprobado
45663240_MKT-200_2025-1_2025-05-23,45663240_MKT-200_2025-1,2025-05-23,9,Aprobado
39278348_NEG-400_2025-1_2025-05-23,39278348_NEG-400_2025-1,2025-05-23,4,Aprobado
32816822_IA-300_2025-1_2025-05-23,32816822_IA-300_2025-1,2025-05-23,6,Aprobado
45563814_MKT-200_2025-1_2025-05-23,45563814_MKT-200_2025-1,2025-05-23,5,Aprobado
44059178_NEG-400_2025-1_2025-05-23,44059178_NEG-400_2025-1,2025-05-23,3,Desaprobado
37057932_GEN-101_2025-1_2025-05-23,37057932_GEN-101_2025-1,2025-05-23,4,Aprobado
40582609_IA-300_2025-1_2025-05-23,40582609_IA-300_2025-1,2025-05-23,3,Desaprobado
30064860_DEV-101_2025-1_2025-05-24,30064860_DEV-101_2025-1,2025-05-24,10,Aprobado
31528064_DAT-305_2025-1_2025-05-24,31528064_DAT-305_2025-1,2025-05-24,7,Aprobado
41830154_DAT-305_2025-1_2025-05-24,41830154_DAT-305_2025-1,2025-05-24,3,Desaprobado
44115909_MKT-200_2025-1_2025-05-24,44115909_MKT-200_2025-1,2025-05-24,2,Desaprobado
35983804_IA-300_2025-1_2025-05-24,35983804_IA-300_2025-1,2025-05-24,9,Aprobado
39040140_DAT-305_2025-1_2025-05-24,39040140_DAT-305_2025-1,2025-05-24,8,Aprobado
43624314_UX-100_2025-1_2025-05-24,43624314_UX-100_2025-1,2025-05-24,10,Aprobado
30789190_GEN-101_2025-1_2025-05-24,30789190_GEN-101_2025-1,2025-05-24,10,Aprobado
44959844_MKT-200_2025-1_2025-05-24,44959844_MKT-200_2025-1,2025-05-24,5,Aprobado
45488677_DAT-101_2025-1_2025-05-24,45488677_DAT-101_2025-1,2025-05-24,7,Aprobado
46225626_DAT-305_2025-1_2025-05-24,46225626_DAT-305_2025-1,2025-05-24,5,Aprobado
43744263_IA-300_2025-1_2025-05-24,43744263_IA-300_2025-1,2025-05-24,6,Aprobado
30766010_IA-300_2025-1_2025-05-24,30766010_IA-300_2025-1,2025-05-24,5,Aprobado
31015246_UX-100_2025-1_2025-05-24,31015246_UX-100_2025-1,2025-05-24,10,Aprobado
38531623_NEG-400_2025-1_2025-05-24,38531623_NEG-400_2025-1,2025-05-24,8,Aprobado
43941263_DAT-101_2025-1_2025-05-24,43941263_DAT-101_2025-1,2025-05-24,2,Desaprobado
46233381_MKT-200_2025-1_2025-05-24,46233381_MKT-200_2025-1,2025-05-24,10,Aprobado
43831919_UX-100_2025-1_2025-05-24,43831919_UX-100_2025-1,2025-05-24,2,Desaprobado
45256600_DEV-101_2025-1_2025-05-24,45256600_DEV-101_2025-1,2025-05-24,3,Desaprobado
46398361_DAT-201_2025-1_2025-05-24,46398361_DAT-201_2025-1,2025-05-24,1,Desaprobado
35207049_UX-100_2025-1_2025-05-25,35207049_UX-100_2025-1,2025-05-25,6,Aprobado
30719634_MKT-200_2025-1_2025-05-25,30719634_MKT-200_2025-1,2025-05-25,1,Desaprobado
37672436_MKT-200_2025-1_2025-05-25,37672436_MKT-200_2025-1,2025-05-25,9,Aprobado
31313953_NEG-400_2025-1_2025-05-25,31313953_NEG-400_2025-1,2025-05-25,1,Desaprobado
34705463_MKT-200_2025-1_2025-05-25,34705463_MKT-200_2025-1,2025-05-25,3,Desaprobado
43286289_DAT-305_2025-1_2025-05-25,43286289_DAT-305_2025-1,2025-05-25,8,Aprobado
32318137_DEV-101_2025-1_2025-05-25,32318137_DEV-101_2025-1,2025-05-25,4,Aprobado
30224289_GEN-101_2025-1_2025-05-25,30224289_GEN-101_2025-1,2025-05-25,7,Aprobado
39796864_GEN-101_2025-1_2025-05-25,39796864_GEN-101_2025-1,2025-05-25,6,Aprobado
36727561_NEG-400_2025-1_2025-05-25,36727561_NEG-400_2025-1,2025-05-25,8,Aprobado
34364066_MKT-200_2025-1_2025-05-25,34364066_MKT-200_2025-1,2025-05-25,8,Aprobado
45820009_DAT-305_2025-1_2025-05-25,45820009_DAT-305_2025-1,2025-05-25,5,Aprobado
43597806_DAT-101_2025-1_2025-05-25,43597806_DAT-101_2025-1,2025-05-25,2,Desaprobado
36858459_MKT-200_2025-1_2025-05-25,36858459_MKT-200_2025-1,2025-05-25,1,Desaprobado
32592763_IA-300_2025-1_2025-05-25,32592763_IA-300_2025-1,2025-05-25,2,Desaprobado
44726166_IA-300_2025-1_2025-05-25,44726166_IA-300_2025-1,2025-05-25,1,Desaprobado
32454237_DAT-201_2025-1_2025-05-25,32454237_DAT-201_2025-1,2025-05-25,2,Desaprobado
34696467_UX-100_2025-1_2025-05-25,34696467_UX-100_2025-1,2025-05-25,9,Aprobado
32839194_DAT-101_2025-1_2025-05-25,32839194_DAT-101_2025-1,2025-05-25,5,Aprobado
47197652_IA-300_2025-1_2025-05-25,47197652_IA-300_2025-1,2025-05-25,10,Aprobado
40753275_DEV-101_2025-1_2025-05-26,40753275_DEV-101_2025-1,2025-05-26,6,Aprobado
32027618_IA-300_2025-1_2025-05-26,32027618_IA-300_2025-1,2025-05-26,6,Aprobado
31379839_MKT-200_2025-1_2025-05-26,31379839_MKT-200_2025-1,2025-05-26,3,Desaprobado
43496203_DEV-101_2025-1_2025-05-26,43496203_DEV-101_2025-1,2025-05-26,8,Aprobado
33846409_DAT-305_2025-1_2025-05-26,33846409_DAT-305_2025-1,2025-05-26,9,Aprobado
45711997_UX-100_2025-1_2025-05-26,45711997_UX-100_2025-1,2025-05-26,2,Desaprobado
45694620_DAT-201_2025-1_2025-05-26,45694620_DAT-201_2025-1,2025-05-26,6,Aprobado
39335040_DAT-101_2025-1_2025-05-26,39335040_DAT-101_2025-1,2025-05-26,5,Aprobado
31261719_IA-300_2025-1_2025-05-26,31261719_IA-300_2025-1,2025-05-26,5,Aprobado
32108581_NEG-400_2025-1_2025-05-26,32108581_NEG-400_2025-1,2025-05-26,9,Aprobado
40014561_IA-300_2025-1_2025-05-26,40014561_IA-300_2025-1,2025-05-26,9,Aprobado
34130787_NEG-400_2025-1_2025-05-26,34130787_NEG-400_2025-1,2025-05-26,9,Aprobado
39579172_IA-400_2025-1_2025-05-26,39579172_IA-400_2025-1,2025-05-26,5,Aprobado
34858008_DAT-201_2025-1_2025-05-26,34858008_DAT-201_2025-1,2025-05-26,3,Desaprobado
44305990_IA-300_2025-1_2025-05-26,44305990_IA-300_2025-1,2025-05-26,4,Aprobado
44820591_IA-300_2025-1_2025-05-26,44820591_IA-300_2025-1,2025-05-26,1,Desaprobado
30294943_NEG-400_2025-1_2025-05-26,30294943_NEG-400_2025-1,2025-05-26,6,Aprobado
34432017_GEN-101_2025-1_2025-05-27,34432017_GEN-101_2025-1,2025-05-27,6,Aprobado
34933614_IA-400_2025-1_2025-05-27,34933614_IA-400_2025-1,2025-05-27,3,Desaprobado
35450908_UX-100_2025-1_2025-05-27,35450908_UX-100_2025-1,2025-05-27,4,Aprobado
32911130_DAT-201_2025-1_2025-05-27,32911130_DAT-201_2025-1,2025-05-27,7,Aprobado
40989234_DAT-201_2025-1_2025-05-27,40989234_DAT-201_2025-1,2025-05-27,10,Aprobado
47911334_MKT-200_2025-1_2025-05-27,47911334_MKT-200_2025-1,2025-05-27,4,Aprobado
35821025_NEG-400_2025-1_2025-05-27,35821025_NEG-400_2025-1,2025-05-27,6,Aprobado
40948220_DEV-101_2025-1_2025-05-27,40948220_DEV-101_2025-1,2025-05-27,9,Aprobado
35834047_IA-400_2025-1_2025-05-27,35834047_IA-400_2025-1,2025-05-27,3,Desaprobado
39159460_IA-400_2025-1_2025-05-27,39159460_IA-400_2025-1,2025-05-27,8,Aprobado
44340522_DEV-101_2025-1_2025-05-27,44340522_DEV-101_2025-1,2025-05-27,5,Aprobado
47700089_IA-400_2025-1_2025-05-27,47700089_IA-400_2025-1,2025-05-27,1,Desaprobado
39220415_MKT-200_2025-1_2025-05-28,39220415_MKT-200_2025-1,2025-05-28,3,Desaprobado
43037722_DAT-201_2025-1_2025-05-28,43037722_DAT-201_2025-1,2025-05-28,1,Desaprobado
37059839_NEG-400_2025-1_2025-05-28,37059839_NEG-400_2025-1,2025-05-28,1,Desaprobado
38002503_NEG-400_2025-1_2025-05-28,38002503_NEG-400_2025-1,2025-05-28,9,Aprobado
34729179_GEN-101_2025-1_2025-05-28,34729179_GEN-101_2025-1,2025-05-28,5,Aprobado
30227674_UX-100_2025-1_2025-05-28,30227674_UX-100_2025-1,2025-05-28,2,Desaprobado
36434636_IA-400_2025-1_2025-05-28,36434636_IA-400_2025-1,2025-05-28,7,Aprobado
45663240_DAT-101_2025-1_2025-05-28,45663240_DAT-101_2025-1,2025-05-28,1,Desaprobado
36227478_NEG-400_2025-1_2025-05-28,36227478_NEG-400_2025-1,2025-05-28,1,Desaprobado
45444903_GEN-101_2025-1_2025-05-28,45444903_GEN-101_2025-1,2025-05-28,3,Desaprobado
40753275_DAT-305_2025-1_2025-05-28,40753275_DAT-305_2025-1,2025-05-28,4,Aprobado
46372785_DAT-101_2025-1_2025-05-28,46372785_DAT-101_2025-1,2025-05-28,10,Aprobado
33800391_GEN-101_2025-1_2025-05-28,33800391_GEN-101_2025-1,2025-05-28,2,Desaprobado
43284866_DAT-201_2025-1_2025-05-28,43284866_DAT-201_2025-1,2025-05-28,5,Aprobado
32183463_DAT-101_2025-1_2025-05-28,32183463_DAT-101_2025-1,2025-05-28,9,Aprobado
34223113_IA-300_2025-1_2025-05-28,34223113_IA-300_2025-1,2025-05-28,3,Desaprobado
41818271_UX-100_2025-1_2025-05-28,41818271_UX-100_2025-1,2025-05-28,7,Aprobado
37515292_GEN-101_2025-1_2025-05-28,37515292_GEN-101_2025-1,2025-05-28,9,Aprobado
31360651_DAT-201_2025-1_2025-05-28,31360651_DAT-201_2025-1,2025-05-28,7,Aprobado
34977085_DAT-201_2025-1_2025-05-29,34977085_DAT-201_2025-1,2025-05-29,3,Desaprobado
34197558_IA-400_2025-1_2025-05-29,34197558_IA-400_2025-1,2025-05-29,4,Aprobado
34883029_DAT-101_2025-1_2025-05-29,34883029_DAT-101_2025-1,2025-05-29,4,Aprobado
41782307_DAT-201_2025-1_2025-05-29,41782307_DAT-201_2025-1,2025-05-29,9,Aprobado
38661719_UX-100_2025-1_2025-05-29,38661719_UX-100_2025-1,2025-05-29,1,Desaprobado
34869838_MKT-200_2025-1_2025-05-29,34869838_MKT-200_2025-1,2025-05-29,2,Desaprobado
32128322_MKT-200_2025-1_2025-05-29,32128322_MKT-200_2025-1,2025-05-29,8,Aprobado
41721070_DEV-101_2025-1_2025-05-29,41721070_DEV-101_2025-1,2025-05-29,2,Desaprobado
44235496_DEV-101_2025-1_2025-05-29,44235496_DEV-101_2025-1,2025-05-29,9,Aprobado
39908813_MKT-200_2025-1_2025-05-29,39908813_MKT-200_2025-1,2025-05-29,6,Aprobado
47969954_UX-100_2025-1_2025-05-29,47969954_UX-100_2025-1,2025-05-29,4,Aprobado
40451762_UX-100_2025-1_2025-05-29,40451762_UX-100_2025-1,2025-05-29,3,Desaprobado
40661993_DAT-101_2025-1_2025-05-29,40661993_DAT-101_2025-1,2025-05-29,10,Aprobado
43498834_DAT-101_2025-1_2025-05-29,43498834_DAT-101_2025-1,2025-05-29,3,Desaprobado
45404573_MKT-200_2025-1_2025-05-30,45404573_MKT-200_2025-1,2025-05-30,7,Aprobado
39107282_DAT-305_2025-1_2025-05-30,39107282_DAT-305_2025-1,2025-05-30,4,Aprobado
32228319_DAT-305_2025-1_2025-05-30,32228319_DAT-305_2025-1,2025-05-30,4,Aprobado
44754060_NEG-400_2025-1_2025-05-30,44754060_NEG-400_2025-1,2025-05-30,5,Aprobado
41396027_UX-100_2025-1_2025-05-30,41396027_UX-100_2025-1,2025-05-30,4,Aprobado
36907961_DAT-201_2025-1_2025-05-30,36907961_DAT-201_2025-1,2025-05-30,3,Desaprobado
39046561_IA-400_2025-1_2025-05-30,39046561_IA-400_2025-1,2025-05-30,3,Desaprobado
37381074_DAT-101_2025-1_2025-05-30,37381074_DAT-101_2025-1,2025-05-30,5,Aprobado
46170762_DAT-201_2025-1_2025-05-30,46170762_DAT-201_2025-1,2025-05-30,6,Aprobado
