ID_Evaluacion,ID_Inscripcion,Fecha_Lista,Nota,Estado
30542692_GEN-101_2024-2_2024-11-24,30542692_GEN-101_2024-2,2024-11-24,2,Desaprobado
37604035_UX-100_2024-2_2024-11-26,37604035_UX-100_2024-2,2024-11-26,3,Desaprobado
30348701_GEN-101_2024-2_2024-11-28,30348701_GEN-101_2024-2,2024-11-28,7,Aprobado
45840080_DEV-101_2024-2_2024-11-29,45840080_DEV-101_2024-2,2024-11-29,6,Aprobado
31370404_IA-300_2024-2_2024-11-30,31370404_IA-300_2024-2,2024-11-30,2,Desaprobado
36279807_UX-100_2024-2_2024-11-30,36279807_UX-100_2024-2,2024-11-30,6,Aprobado
35420584_UX-100_2024-2_2024-12-04,35420584_UX-100_2024-2,2024-12-04,7,Aprobado
37706458_UX-100_2024-2_2024-12-07,37706458_UX-100_2024-2,2024-12-07,10,Aprobado
33789545_IA-300_2024-2_2024-12-08,33789545_IA-300_2024-2,2024-12-08,9,Aprobado
35081927_GEN-101_2024-2_2024-12-10,35081927_GEN-101_2024-2,2024-12-10,2,Desaprobado
44047721_DAT-101_2024-2_2024-12-11,44047721_DAT-101_2024-2,2024-12-11,6,Aprobado
37222211_GEN-101_2024-2_2024-12-14,37222211_GEN-101_2024-2,2024-12-14,10,Aprobado
39074649_NEG-400_2024-2_2024-12-14,39074649_NEG-400_2024-2,2024-12-14,1,Desaprobado
41111676_IA-300_2024-2_2024-12-14,41111676_IA-300_2024-2,2024-12-14,4,Aprobado
34223113_IA-400_2025-1_2025-03-01,34223113_IA-400_2025-1,2025-03-01,8,Aprobado
41907942_NEG-400_2025-1_2025-03-01,41907942_NEG-400_2025-1,2025-03-01,1,Desaprobado
31153469_UX-100_2025-1_2025-03-01,31153469_UX-100_2025-1,2025-03-01,7,Aprobado
36511898_DAT-305_2025-1_2025-03-01,36511898_DAT-305_2025-1,2025-03-01,10,Aprobado
44383216_UX-100_2025-1_2025-03-01,44383216_UX-100_2025-1,2025-03-01,7,Aprobado
40284355_NEG-400_2025-1_2025-03-01,40284355_NEG-400_2025-1,2025-03-01,4,Aprobado
46410216_GEN-101_2025-1_2025-03-01,46410216_GEN-101_2025-1,2025-03-01,2,Desaprobado
44844263_UX-100_2025-1_2025-03-01,44844263_UX-100_2025-1,2025-03-01,7,Aprobado
40833222_DAT-305_2025-1_2025-03-01,40833222_DAT-305_2025-1,2025-03-01,2,Desaprobado
40852091_DAT-305_2025-1_2025-03-01,40852091_DAT-305_2025-1,2025-03-01,10,Aprobado
43342517_DAT-305_2025-1_2025-03-01,43342517_DAT-305_2025-1,2025-03-01,8,Aprobado
44730308_NEG-400_2025-1_2025-03-01,44730308_NEG-400_2025-1,2025-03-01,3,Desaprobado
44445238_DAT-101_2025-1_2025-03-01,44445238_DAT-101_2025-1,2025-03-01,1,Desaprobado
40269989_DAT-201_2025-1_2025-03-01,40269989_DAT-201_2025-1,2025-03-01,1,Desaprobado
30277884_MKT-200_2025-1_2025-03-01,30277884_MKT-200_2025-1,2025-03-01,3,Desaprobado
35310111_DAT-305_2025-1_2025-03-01,35310111_DAT-305_2025-1,2025-03-01,8,Aprobado
33362152_DAT-201_2025-1_2025-03-01,33362152_DAT-201_2025-1,2025-03-01,4,Aprobado
40204911_DEV-101_2025-1_2025-03-01,40204911_DEV-101_2025-1,2025-03-01,9,Aprobado
47320705_NEG-400_2025-1_2025-03-01,47320705_NEG-400_2025-1,2025-03-01,9,Aprobado
44724307_DAT-101_2025-1_2025-03-01,44724307_DAT-101_2025-1,2025-03-01,8,Aprobado
41016204_DAT-305_2025-1_2025-03-01,41016204_DAT-305_2025-1,2025-03-01,9,Aprobado
32844429_DAT-305_2025-1_2025-03-01,32844429_DAT-305_2025-1,2025-03-01,1,Desaprobado
44286872_GEN-101_2025-1_2025-03-02,44286872_GEN-101_2025-1,2025-03-02,1,Desaprobado
37090862_DAT-201_2025-1_2025-03-02,37090862_DAT-201_2025-1,2025-03-02,1,Desaprobado
32027618_GEN-101_2025-1_2025-03-02,32027618_GEN-101_2025-1,2025-03-02,6,Aprobado
45280236_DEV-101_2025-1_2025-03-02,45280236_DEV-101_2025-1,2025-03-02,9,Aprobado
30224289_MKT-200_2025-1_2025-03-02,30224289_MKT-200_2025-1,2025-03-02,10,Aprobado
40437078_DAT-101_2025-1_2025-03-02,40437078_DAT-101_2025-1,2025-03-02,1,Desaprobado
30808375_UX-100_2025-1_2025-03-02,30808375_UX-100_2025-1,2025-03-02,5,Aprobado
34223113_DAT-101_2025-1_2025-03-02,34223113_DAT-101_2025-1,2025-03-02,3,Desaprobado
37412229_IA-400_2025-1_2025-03-02,37412229_IA-400_2025-1,2025-03-02,3,Desaprobado
33697024_MKT-200_2025-1_2025-03-02,33697024_MKT-200_2025-1,2025-03-02,8,Aprobado
30520054_DEV-101_2025-1_2025-03-02,30520054_DEV-101_2025-1,2025-03-02,7,Aprobado
35077928_IA-400_2025-1_2025-03-02,35077928_IA-400_2025-1,2025-03-02,6,Aprobado
44343339_DAT-201_2025-1_2025-03-02,44343339_DAT-201_2025-1,2025-03-02,5,Aprobado
43729856_NEG-400_2025-1_2025-03-03,43729856_NEG-400_2025-1,2025-03-03,2,Desaprobado
31445923_IA-300_2025-1_2025-03-03,31445923_IA-300_2025-1,2025-03-03,10,Aprobado
38405437_IA-300_2025-1_2025-03-03,38405437_IA-300_2025-1,2025-03-03,2,Desaprobado
46585675_IA-300_2025-1_2025-03-03,46585675_IA-300_2025-1,2025-03-03,4,Aprobado
40235116_DAT-201_2025-1_2025-03-03,40235116_DAT-201_2025-1,2025-03-03,6,Aprobado
31221480_IA-400_2025-1_2025-03-03,31221480_IA-400_2025-1,2025-03-03,3,Desaprobado
40104822_MKT-200_2025-1_2025-03-03,40104822_MKT-200_2025-1,2025-03-03,8,Aprobado
37639684_DAT-305_2025-1_2025-03-03,37639684_DAT-305_2025-1,2025-03-03,1,Desaprobado
33800391_IA-300_2025-1_2025-03-03,33800391_IA-300_2025-1,2025-03-03,5,Aprobado
44415606_GEN-101_2025-1_2025-03-03,44415606_GEN-101_2025-1,2025-03-03,1,Desaprobado
31136038_DAT-201_2025-1_2025-03-03,31136038_DAT-201_2025-1,2025-03-03,5,Aprobado
32459600_DAT-101_2025-1_2025-03-03,32459600_DAT-101_2025-1,2025-03-03,9,Aprobado
33568791_IA-300_2025-1_2025-03-03,33568791_IA-300_2025-1,2025-03-03,4,Aprobado
43507384_DAT-101_2025-1_2025-03-03,43507384_DAT-101_2025-1,2025-03-03,7,Aprobado
32604998_IA-400_2025-1_2025-03-03,32604998_IA-400_2025-1,2025-03-03,1,Desaprobado
44544802_IA-300_2025-1_2025-03-04,44544802_IA-300_2025-1,2025-03-04,7,Aprobado
33418893_GEN-101_2025-1_2025-03-04,33418893_GEN-101_2025-1,2025-03-04,6,Aprobado
33201122_DAT-101_2025-1_2025-03-04,33201122_DAT-101_2025-1,2025-03-04,1,Desaprobado
33792064_DAT-101_2025-1_2025-03-04,33792064_DAT-101_2025-1,2025-03-04,9,Aprobado
31786305_NEG-400_2025-1_2025-03-04,31786305_NEG-400_2025-1,2025-03-04,2,Desaprobado
43678310_DAT-305_2025-1_2025-03-04,43678310_DAT-305_2025-1,2025-03-04,10,Aprobado
43690930_DAT-101_2025-1_2025-03-04,43690930_DAT-101_2025-1,2025-03-04,9,Aprobado
31221561_GEN-101_2025-1_2025-03-04,31221561_GEN-101_2025-1,2025-03-04,9,Aprobado
47731681_DAT-305_2025-1_2025-03-04,47731681_DAT-305_2025-1,2025-03-04,1,Desaprobado
41016204_UX-100_2025-1_2025-03-04,41016204_UX-100_2025-1,2025-03-04,6,Aprobado
37799625_DEV-101_2025-1_2025-03-04,37799625_DEV-101_2025-1,2025-03-04,3,Desaprobado
46890428_DEV-101_2025-1_2025-03-04,46890428_DEV-101_2025-1,2025-03-04,9,Aprobado
34316765_DAT-305_2025-1_2025-03-04,34316765_DAT-305_2025-1,2025-03-04,4,Aprobado
32935035_DAT-101_2025-1_2025-03-04,32935035_DAT-101_2025-1,2025-03-04,7,Aprobado
44190336_DAT-305_2025-1_2025-03-04,44190336_DAT-305_2025-1,2025-03-04,9,Aprobado
40175984_IA-400_2025-1_2025-03-05,40175984_IA-400_2025-1,2025-03-05,9,Aprobado
31239788_DEV-101_2025-1_2025-03-05,31239788_DEV-101_2025-1,2025-03-05,3,Desaprobado
30674136_NEG-400_2025-1_2025-03-05,30674136_NEG-400_2025-1,2025-03-05,10,Aprobado
44197978_IA-400_2025-1_2025-03-05,44197978_IA-400_2025-1,2025-03-05,3,Desaprobado
45663240_GEN-101_2025-1_2025-03-05,45663240_GEN-101_2025-1,2025-03-05,9,Aprobado
36996781_IA-400_2025-1_2025-03-05,36996781_IA-400_2025-1,2025-03-05,9,Aprobado
33518284_DAT-201_2025-1_2025-03-05,33518284_DAT-201_2025-1,2025-03-05,7,Aprobado
38714246_IA-300_2025-1_2025-03-05,38714246_IA-300_2025-1,2025-03-05,2,Desaprobado
33614240_GEN-101_2025-1_2025-03-05,33614240_GEN-101_2025-1,2025-03-05,5,Aprobado
47075635_DAT-305_2025-1_2025-03-05,47075635_DAT-305_2025-1,2025-03-05,4,Aprobado
38040781_NEG-400_2025-1_2025-03-05,38040781_NEG-400_2025-1,2025-03-05,4,Aprobado
34364066_NEG-400_2025-1_2025-03-05,34364066_NEG-400_2025-1,2025-03-05,2,Desaprobado
43558573_DAT-201_2025-1_2025-03-05,43558573_DAT-201_2025-1,2025-03-05,6,Aprobado
45280236_NEG-400_2025-1_2025-03-06,45280236_NEG-400_2025-1,2025-03-06,2,Desaprobado
32270986_MKT-200_2025-1_2025-03-06,32270986_MKT-200_2025-1,2025-03-06,5,Aprobado
45225711_UX-100_2025-1_2025-03-06,45225711_UX-100_2025-1,2025-03-06,2,Desaprobado
46193548_DAT-305_2025-1_2025-03-06,46193548_DAT-305_2025-1,2025-03-06,1,Desaprobado
43037722_DAT-101_2025-1_2025-03-06,43037722_DAT-101_2025-1,2025-03-06,9,Aprobado
36742732_DAT-101_2025-1_2025-03-06,36742732_DAT-101_2025-1,2025-03-06,4,Aprobado
37091816_DAT-305_2025-1_2025-03-06,37091816_DAT-305_2025-1,2025-03-06,1,Desaprobado
43871938_DEV-101_2025-1_2025-03-06,43871938_DEV-101_2025-1,2025-03-06,4,Aprobado
37335497_IA-400_2025-1_2025-03-06,37335497_IA-400_2025-1,2025-03-06,9,Aprobado
37639684_DAT-101_2025-1_2025-03-06,37639684_DAT-101_2025-1,2025-03-06,9,Aprobado
44086116_UX-100_2025-1_2025-03-06,44086116_UX-100_2025-1,2025-03-06,1,Desaprobado
31681085_DEV-101_2025-1_2025-03-06,31681085_DEV-101_2025-1,2025-03-06,5,Aprobado
41785959_IA-300_2025-1_2025-03-06,41785959_IA-300_2025-1,2025-03-06,2,Desaprobado
47223646_DAT-101_2025-1_2025-03-06,47223646_DAT-101_2025-1,2025-03-06,8,Aprobado
35844073_NEG-400_2025-1_2025-03-06,35844073_NEG-400_2025-1,2025-03-06,10,Aprobado
34341037_IA-400_2025-1_2025-03-06,34341037_IA-400_2025-1,2025-03-06,2,Desaprobado
44476887_GEN-101_2025-1_2025-03-06,44476887_GEN-101_2025-1,2025-03-06,5,Aprobado
37412229_DEV-101_2025-1_2025-03-06,37412229_DEV-101_2025-1,2025-03-06,4,Aprobado
45311516_IA-400_2025-1_2025-03-06,45311516_IA-400_2025-1,2025-03-06,4,Aprobado
45368291_UX-100_2025-1_2025-03-06,45368291_UX-100_2025-1,2025-03-06,7,Aprobado
39796864_IA-400_2025-1_2025-03-06,39796864_IA-400_2025-1,2025-03-06,10,Aprobado
43652049_NEG-400_2025-1_2025-03-06,43652049_NEG-400_2025-1,2025-03-06,6,Aprobado
31332769_UX-100_2025-1_2025-03-06,31332769_UX-100_2025-1,2025-03-06,1,Desaprobado
36219416_MKT-200_2025-1_2025-03-06,36219416_MKT-200_2025-1,2025-03-06,6,Aprobado
47221206_GEN-101_2025-1_2025-03-06,47221206_GEN-101_2025-1,2025-03-06,8,Aprobado
31239788_GEN-101_2025-1_2025-03-06,31239788_GEN-101_2025-1,2025-03-06,10,Aprobado
30301798_DEV-101_2025-1_2025-03-07,30301798_DEV-101_2025-1,2025-03-07,5,Aprobado
31848115_DAT-305_2025-1_2025-03-07,31848115_DAT-305_2025-1,2025-03-07,7,Aprobado
47075635_UX-100_2025-1_2025-03-07,47075635_UX-100_2025-1,2025-03-07,7,Aprobado
46193548_IA-400_2025-1_2025-03-07,46193548_IA-400_2025-1,2025-03-07,5,Aprobado
31332769_NEG-400_2025-1_2025-03-08,31332769_NEG-400_2025-1,2025-03-08,4,Aprobado
31681085_UX-100_2025-1_2025-03-08,31681085_UX-100_2025-1,2025-03-08,4,Aprobado
33201122_DAT-305_2025-1_2025-03-08,33201122_DAT-305_2025-1,2025-03-08,1,Desaprobado
39796864_IA-400_2025-1_2025-03-09,39796864_IA-400_2025-1,2025-03-09,2,Desaprobado
46193548_DAT-201_2025-1_2025-03-10,46193548_DAT-201_2025-1,2025-03-10,2,Desaprobado
47221206_DAT-201_2025-1_2025-03-10,47221206_DAT-201_2025-1,2025-03-10,3,Desaprobado
34316765_NEG-400_2025-1_2025-03-10,34316765_NEG-400_2025-1,2025-03-10,8,Aprobado
43690930_GEN-101_2025-1_2025-03-11,43690930_GEN-101_2025-1,2025-03-11,4,Aprobado
31153469_IA-400_2025-1_2025-03-11,31153469_IA-400_2025-1,2025-03-11,3,Desaprobado
37799625_GEN-101_2025-1_2025-03-12,37799625_GEN-101_2025-1,2025-03-12,6,Aprobado
43558573_GEN-101_2025-1_2025-03-12,43558573_GEN-101_2025-1,2025-03-12,1,Desaprobado
45311516_IA-300_2025-1_2025-03-12,45311516_IA-300_2025-1,2025-03-12,1,Desaprobado
33362152_IA-300_2025-1_2025-03-14,33362152_IA-300_2025-1,2025-03-14,8,Aprobado
43652049_DAT-101_2025-1_2025-03-14,43652049_DAT-101_2025-1,2025-03-14,10,Aprobado
37639684_MKT-200_2025-1_2025-03-14,37639684_MKT-200_2025-1,2025-03-14,4,Aprobado
35077928_DAT-305_2025-1_2025-03-15,35077928_DAT-305_2025-1,2025-03-15,7,Aprobado
44730308_DAT-305_2025-1_2025-03-15,44730308_DAT-305_2025-1,2025-03-15,2,Desaprobado
31848115_IA-400_2025-1_2025-03-15,31848115_IA-400_2025-1,2025-03-15,4,Aprobado
33568791_DAT-305_2025-1_2025-03-15,33568791_DAT-305_2025-1,2025-03-15,2,Desaprobado
43729856_NEG-400_2025-1_2025-03-16,43729856_NEG-400_2025-1,2025-03-16,5,Aprobado
41785959_GEN-101_2025-1_2025-03-16,41785959_GEN-101_2025-1,2025-03-16,6,Aprobado
46890428_DAT-101_2025-1_2025-03-16,46890428_DAT-101_2025-1,2025-03-16,9,Aprobado
36996781_GEN-101_2025-1_2025-03-18,36996781_GEN-101_2025-1,2025-03-18,1,Desaprobado
44190336_MKT-200_2025-1_2025-03-19,44190336_MKT-200_2025-1,2025-03-19,6,Aprobado
33418893_DAT-101_2025-1_2025-03-19,33418893_DAT-101_2025-1,2025-03-19,10,Aprobado
33362152_NEG-400_2025-1_2025-03-21,33362152_NEG-400_2025-1,2025-03-21,7,Aprobado
41785959_IA-300_2025-1_2025-03-22,41785959_IA-300_2025-1,2025-03-22,10,Aprobado
32935035_DEV-101_2025-1_2025-03-22,32935035_DEV-101_2025-1,2025-03-22,10,Aprobado
32459600_UX-100_2025-1_2025-03-23,32459600_UX-100_2025-1,2025-03-23,1,Desaprobado
31153469_NEG-400_2025-1_2025-03-23,31153469_NEG-400_2025-1,2025-03-23,7,Aprobado
31445923_DEV-101_2025-1_2025-03-26,31445923_DEV-101_2025-1,2025-03-26,5,Aprobado
46193548_DAT-101_2025-1_2025-03-26,46193548_DAT-101_2025-1,2025-03-26,4,Aprobado
36996781_DAT-101_2025-1_2025-03-30,36996781_DAT-101_2025-1,2025-03-30,9,Aprobado
33614240_IA-400_2025-1_2025-03-30,33614240_IA-400_2025-1,2025-03-30,4,Aprobado
44476887_GEN-101_2025-1_2025-03-31,44476887_GEN-101_2025-1,2025-03-31,10,Aprobado
43558573_MKT-200_2025-1_2025-04-01,43558573_MKT-200_2025-1,2025-04-01,3,Desaprobado
43678310_DAT-201_2025-1_2025-04-01,43678310_DAT-201_2025-1,2025-04-01,5,Aprobado
31239788_IA-400_2025-1_2025-04-01,31239788_IA-400_2025-1,2025-04-01,2,Desaprobado
36511898_GEN-101_2025-1_2025-04-02,36511898_GEN-101_2025-1,2025-04-02,2,Desaprobado
40235116_MKT-200_2025-1_2025-04-02,40235116_MKT-200_2025-1,2025-04-02,5,Aprobado
33418893_DAT-201_2025-1_2025-04-02,33418893_DAT-201_2025-1,2025-04-02,10,Aprobado
43871938_DAT-305_2025-1_2025-04-02,43871938_DAT-305_2025-1,2025-04-02,8,Aprobado
46585675_DEV-101_2025-1_2025-04-03,46585675_DEV-101_2025-1,2025-04-03,8,Aprobado
40204911_MKT-200_2025-1_2025-04-05,40204911_MKT-200_2025-1,2025-04-05,4,Aprobado
34316765_GEN-101_2025-1_2025-04-05,34316765_GEN-101_2025-1,2025-04-05,2,Desaprobado
40175984_UX-100_2025-1_2025-04-06,40175984_UX-100_2025-1,2025-04-06,4,Aprobado
41016204_DAT-201_2025-1_2025-04-06,41016204_DAT-201_2025-1,2025-04-06,10,Aprobado
30520054_MKT-200_2025-1_2025-04-07,30520054_MKT-200_2025-1,2025-04-07,10,Aprobado
35077928_GEN-101_2025-1_2025-04-07,35077928_GEN-101_2025-1,2025-04-07,6,Aprobado
33614240_GEN-101_2025-1_2025-04-08,33614240_GEN-101_2025-1,2025-04-08,4,Aprobado
37412229_UX-100_2025-1_2025-04-08,37412229_UX-100_2025-1,2025-04-08,10,Aprobado
37335497_NEG-400_2025-1_2025-04-09,37335497_NEG-400_2025-1,2025-04-09,5,Aprobado
45663240_DAT-305_2025-1_2025-04-09,45663240_DAT-305_2025-1,2025-04-09,9,Aprobado
30301798_DAT-101_2025-1_2025-04-09,30301798_DAT-101_2025-1,2025-04-09,10,Aprobado
43507384_IA-400_2025-1_2025-04-10,43507384_IA-400_2025-1,2025-04-10,2,Desaprobado
43652049_MKT-200_2025-1_2025-04-10,43652049_MKT-200_2025-1,2025-04-10,4,Aprobado
36742732_DAT-101_2025-1_2025-04-11,36742732_DAT-101_2025-1,2025-04-11,9,Aprobado
37090862_UX-100_2025-1_2025-04-11,37090862_UX-100_2025-1,2025-04-11,6,Aprobado
32027618_UX-100_2025-1_2025-04-12,32027618_UX-100_2025-1,2025-04-12,4,Aprobado
30301798_IA-400_2025-1_2025-04-13,30301798_IA-400_2025-1,2025-04-13,7,Aprobado
43871938_IA-400_2025-1_2025-04-14,43871938_IA-400_2025-1,2025-04-14,8,Aprobado
44197978_UX-100_2025-1_2025-04-15,44197978_UX-100_2025-1,2025-04-15,3,Desaprobado
31221480_UX-100_2025-1_2025-04-16,31221480_UX-100_2025-1,2025-04-16,10,Aprobado
31221480_DAT-305_2025-1_2025-04-16,31221480_DAT-305_2025-1,2025-04-16,2,Desaprobado
46410216_NEG-400_2025-1_2025-04-16,46410216_NEG-400_2025-1,2025-04-16,9,Aprobado
31136038_DAT-201_2025-1_2025-04-18,31136038_DAT-201_2025-1,2025-04-18,5,Aprobado
43690930_GEN-101_2025-1_2025-04-19,43690930_GEN-101_2025-1,2025-04-19,10,Aprobado
32027618_DAT-305_2025-1_2025-04-20,32027618_DAT-305_2025-1,2025-04-20,10,Aprobado
31332769_DAT-305_2025-1_2025-04-22,31332769_DAT-305_2025-1,2025-04-22,1,Desaprobado
44724307_DAT-101_2025-1_2025-04-22,44724307_DAT-101_2025-1,2025-04-22,6,Aprobado
31786305_NEG-400_2025-1_2025-04-22,31786305_NEG-400_2025-1,2025-04-22,9,Aprobado
43342517_MKT-200_2025-1_2025-04-22,43342517_MKT-200_2025-1,2025-04-22,1,Desaprobado
31445923_IA-300_2025-1_2025-04-23,31445923_IA-300_2025-1,2025-04-23,7,Aprobado
31332769_UX-100_2025-1_2025-04-24,31332769_UX-100_2025-1,2025-04-24,2,Desaprobado
45280236_DAT-201_2025-1_2025-04-25,45280236_DAT-201_2025-1,2025-04-25,4,Aprobado
47221206_DEV-101_2025-1_2025-04-25,47221206_DEV-101_2025-1,2025-04-25,3,Desaprobado
41016204_DAT-305_2025-1_2025-04-25,41016204_DAT-305_2025-1,2025-04-25,4,Aprobado
44286872_MKT-200_2025-1_2025-04-28,44286872_MKT-200_2025-1,2025-04-28,5,Aprobado
31221561_IA-400_2025-1_2025-04-28,31221561_IA-400_2025-1,2025-04-28,3,Desaprobado
37412229_IA-300_2025-1_2025-04-28,37412229_IA-300_2025-1,2025-04-28,6,Aprobado
47320705_NEG-400_2025-1_2025-04-29,47320705_NEG-400_2025-1,2025-04-29,6,Aprobado
44190336_UX-100_2025-1_2025-05-01,44190336_UX-100_2025-1,2025-05-01,7,Aprobado
34341037_GEN-101_2025-1_2025-05-01,34341037_GEN-101_2025-1,2025-05-01,8,Aprobado
44343339_DAT-305_2025-1_2025-05-03,44343339_DAT-305_2025-1,2025-05-03,2,Desaprobado
37639684_NEG-400_2025-1_2025-05-03,37639684_NEG-400_2025-1,2025-05-03,9,Aprobado
34341037_IA-300_2025-1_2025-05-03,34341037_IA-300_2025-1,2025-05-03,1,Desaprobado
38714246_DAT-201_2025-1_2025-05-03,38714246_DAT-201_2025-1,2025-05-03,10,Aprobado
43652049_DAT-201_2025-1_2025-05-04,43652049_DAT-201_2025-1,2025-05-04,2,Desaprobado
33800391_DAT-201_2025-1_2025-05-05,33800391_DAT-201_2025-1,2025-05-05,2,Desaprobado
43558573_UX-100_2025-1_2025-05-05,43558573_UX-100_2025-1,2025-05-05,2,Desaprobado
44724307_DAT-305_2025-1_2025-05-06,44724307_DAT-305_2025-1,2025-05-06,5,Aprobado
31786305_NEG-400_2025-1_2025-05-07,31786305_NEG-400_2025-1,2025-05-07,2,Desaprobado
32604998_DEV-101_2025-1_2025-05-10,32604998_DEV-101_2025-1,2025-05-10,1,Desaprobado
33614240_DEV-101_2025-1_2025-05-10,33614240_DEV-101_2025-1,2025-05-10,7,Aprobado
38405437_MKT-200_2025-1_2025-05-11,38405437_MKT-200_2025-1,2025-05-11,5,Aprobado
30808375_DAT-201_2025-1_2025-05-12,30808375_DAT-201_2025-1,2025-05-12,4,Aprobado
32935035_UX-100_2025-1_2025-05-15,32935035_UX-100_2025-1,2025-05-15,9,Aprobado
31332769_GEN-101_2025-1_2025-05-16,31332769_GEN-101_2025-1,2025-05-16,9,Aprobado
44197978_IA-300_2025-1_2025-05-16,44197978_IA-300_2025-1,2025-05-16,8,Aprobado
45368291_UX-100_2025-1_2025-05-16,45368291_UX-100_2025-1,2025-05-16,6,Aprobado
40204911_DAT-305_2025-1_2025-05-17,40204911_DAT-305_2025-1,2025-05-17,4,Aprobado
31681085_MKT-200_2025-1_2025-05-19,31681085_MKT-200_2025-1,2025-05-19,8,Aprobado
31136038_NEG-400_2025-1_2025-05-19,31136038_NEG-400_2025-1,2025-05-19,8,Aprobado
43871938_DEV-101_2025-1_2025-05-19,43871938_DEV-101_2025-1,2025-05-19,7,Aprobado
40852091_MKT-200_2025-1_2025-05-20,40852091_MKT-200_2025-1,2025-05-20,9,Aprobado
32459600_IA-300_2025-1_2025-05-22,32459600_IA-300_2025-1,2025-05-22,7,Aprobado
33697024_MKT-200_2025-1_2025-05-22,33697024_MKT-200_2025-1,2025-05-22,7,Aprobado
45663240_MKT-200_2025-1_2025-05-23,45663240_MKT-200_2025-1,2025-05-23,9,Aprobado
30224289_GEN-101_2025-1_2025-05-25,30224289_GEN-101_2025-1,2025-05-25,7,Aprobado
39796864_GEN-101_2025-1_2025-05-25,39796864_GEN-101_2025-1,2025-05-25,6,Aprobado
34364066_MKT-200_2025-1_2025-05-25,34364066_MKT-200_2025-1,2025-05-25,8,Aprobado
32027618_IA-300_2025-1_2025-05-26,32027618_IA-300_2025-1,2025-05-26,6,Aprobado
43037722_DAT-201_2025-1_2025-05-28,43037722_DAT-201_2025-1,2025-05-28,1,Desaprobado
45663240_DAT-101_2025-1_2025-05-28,45663240_DAT-101_2025-1,2025-05-28,1,Desaprobado
33800391_GEN-101_2025-1_2025-05-28,33800391_GEN-101_2025-1,2025-05-28,2,Desaprobado
34223113_IA-300_2025-1_2025-05-28,34223113_IA-300_2025-1,2025-05-28,3,Desaprobado
45225711_DEV-101_2025-1_2025-05-30,45225711_DEV-101_2025-1,2025-05-30,4,Aprobado
47075635_UX-100_2025-1_2025-05-31,47075635_UX-100_2025-1,2025-05-31,8,Aprobado
35844073_NEG-400_2025-1_2025-05-31,35844073_NEG-400_2025-1,2025-05-31,9,Aprobado
30277884_GEN-101_2025-1_2025-06-01,30277884_GEN-101_2025-1,2025-06-01,6,Aprobado
43871938_DAT-101_2025-1_2025-06-01,43871938_DAT-101_2025-1,2025-06-01,3,Desaprobado
30808375_DEV-101_2025-1_2025-06-01,30808375_DEV-101_2025-1,2025-06-01,8,Aprobado
43678310_DAT-101_2025-1_2025-06-02,43678310_DAT-101_2025-1,2025-06-02,9,Aprobado
33418893_IA-400_2025-1_2025-06-03,33418893_IA-400_2025-1,2025-06-03,5,Aprobado
45311516_DAT-101_2025-1_2025-06-03,45311516_DAT-101_2025-1,2025-06-03,6,Aprobado
30301798_IA-300_2025-1_2025-06-04,30301798_IA-300_2025-1,2025-06-04,6,Aprobado
45225711_GEN-101_2025-1_2025-06-05,45225711_GEN-101_2025-1,2025-06-05,2,Desaprobado
46585675_DAT-101_2025-1_2025-06-05,46585675_DAT-101_2025-1,2025-06-05,4,Aprobado
46890428_DAT-305_2025-1_2025-06-05,46890428_DAT-305_2025-1,2025-06-05,3,Desaprobado
30301798_GEN-101_2025-1_2025-06-05,30301798_GEN-101_2025-1,2025-06-05,7,Aprobado
37412229_GEN-101_2025-1_2025-06-06,37412229_GEN-101_2025-1,2025-06-06,1,Desaprobado
44197978_DAT-201_2025-1_2025-06-06,44197978_DAT-201_2025-1,2025-06-06,5,Aprobado
41016204_GEN-101_2025-1_2025-06-06,41016204_GEN-101_2025-1,2025-06-06,8,Aprobado
45225711_DAT-101_2025-1_2025-06-06,45225711_DAT-101_2025-1,2025-06-06,5,Aprobado
44190336_MKT-200_2025-1_2025-06-06,44190336_MKT-200_2025-1,2025-06-06,9,Aprobado
38405437_DAT-305_2025-1_2025-06-07,38405437_DAT-305_2025-1,2025-06-07,3,Desaprobado
37412229_DAT-201_2025-1_2025-06-07,37412229_DAT-201_2025-1,2025-06-07,6,Aprobado
47075635_IA-300_2025-1_2025-06-07,47075635_IA-300_2025-1,2025-06-07,9,Aprobado
32844429_NEG-400_2025-1_2025-06-08,32844429_NEG-400_2025-1,2025-06-08,1,Desaprobado
45225711_NEG-400_2025-1_2025-06-09,45225711_NEG-400_2025-1,2025-06-09,8,Aprobado
40104822_DEV-101_2025-1_2025-06-09,40104822_DEV-101_2025-1,2025-06-09,10,Aprobado
41016204_GEN-101_2025-1_2025-06-10,41016204_GEN-101_2025-1,2025-06-10,5,Aprobado
44086116_IA-300_2025-1_2025-06-11,44086116_IA-300_2025-1,2025-06-11,6,Aprobado
43037722_MKT-200_2025-1_2025-06-13,43037722_MKT-200_2025-1,2025-06-13,2,Desaprobado
30277884_DAT-305_2025-1_2025-06-14,30277884_DAT-305_2025-1,2025-06-14,8,Aprobado
43652049_IA-300_2025-1_2025-06-14,43652049_IA-300_2025-1,2025-06-14,4,Aprobado
47075635_IA-400_2025-1_2025-06-14,47075635_IA-400_2025-1,2025-06-14,8,Aprobado
