"ID","Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","STATUS"
"a0Bbm00000mE0QUEA0","34223113","IA-400","34223113_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QVEA0","41907942","NEG-400","41907942_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QWEA0","31153469","UX-100","31153469_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QXEA0","36511898","DAT-305","36511898_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QYEA0","44383216","UX-100","44383216_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QZEA0","40284355","NEG-400","40284355_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QaEAK","46410216","GEN-101","46410216_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QbEAK","44844263","UX-100","44844263_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QcEAK","40833222","DAT-305","40833222_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QdEAK","40852091","DAT-305","40852091_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QeEAK","43342517","DAT-305","43342517_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QfEAK","44730308","NEG-400","44730308_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QgEAK","44445238","DAT-101","44445238_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QhEAK","40269989","DAT-201","40269989_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QiEAK","30277884","MKT-200","30277884_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QjEAK","35310111","DAT-305","35310111_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QkEAK","33362152","DAT-201","33362152_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QlEAK","40204911","DEV-101","40204911_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QmEAK","47320705","NEG-400","47320705_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QnEAK","44724307","DAT-101","44724307_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QoEAK","41016204","DAT-305","41016204_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QpEAK","32844429","DAT-305","32844429_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QqEAK","44286872","GEN-101","44286872_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QrEAK","37090862","DAT-201","37090862_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QsEAK","32027618","GEN-101","32027618_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QtEAK","45280236","DEV-101","45280236_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QuEAK","30224289","MKT-200","30224289_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QvEAK","40437078","DAT-101","40437078_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QwEAK","30808375","UX-100","30808375_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QxEAK","34223113","DAT-101","34223113_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QyEAK","37412229","IA-400","37412229_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0QzEAK","33697024","MKT-200","33697024_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R0EAK","30520054","DEV-101","30520054_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R1EAK","35077928","IA-400","35077928_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R2EAK","44343339","DAT-201","44343339_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R3EAK","43729856","NEG-400","43729856_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R4EAK","31445923","IA-300","31445923_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R5EAK","38405437","IA-300","38405437_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R6EAK","46585675","IA-300","46585675_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R7EAK","40235116","DAT-201","40235116_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R8EAK","31221480","IA-400","31221480_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0R9EAK","40104822","MKT-200","40104822_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RAEA0","37639684","DAT-305","37639684_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RBEA0","33800391","IA-300","33800391_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RCEA0","44415606","GEN-101","44415606_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RDEA0","31136038","DAT-201","31136038_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0REEA0","32459600","DAT-101","32459600_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RFEA0","33568791","IA-300","33568791_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RGEA0","43507384","DAT-101","43507384_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RHEA0","32604998","IA-400","32604998_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RIEA0","44544802","IA-300","44544802_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RJEA0","33418893","GEN-101","33418893_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RKEA0","33201122","DAT-101","33201122_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RLEA0","33792064","DAT-101","33792064_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RMEA0","31786305","NEG-400","31786305_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RNEA0","43678310","DAT-305","43678310_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0ROEA0","43690930","DAT-101","43690930_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RPEA0","31221561","GEN-101","31221561_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RQEA0","47731681","DAT-305","47731681_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RREA0","41016204","UX-100","41016204_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RSEA0","37799625","DEV-101","37799625_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RTEA0","46890428","DEV-101","46890428_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RUEA0","34316765","DAT-305","34316765_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RVEA0","32935035","DAT-101","32935035_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RWEA0","44190336","DAT-305","44190336_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RXEA0","40175984","IA-400","40175984_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RYEA0","31239788","DEV-101","31239788_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RZEA0","30674136","NEG-400","30674136_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RaEAK","44197978","IA-400","44197978_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RbEAK","45663240","GEN-101","45663240_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RcEAK","36996781","IA-400","36996781_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RdEAK","33518284","DAT-201","33518284_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0ReEAK","38714246","IA-300","38714246_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RfEAK","33614240","GEN-101","33614240_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RgEAK","47075635","DAT-305","47075635_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RhEAK","38040781","NEG-400","38040781_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RiEAK","34364066","NEG-400","34364066_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RjEAK","43558573","DAT-201","43558573_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RkEAK","45280236","NEG-400","45280236_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RlEAK","32270986","MKT-200","32270986_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RmEAK","45225711","UX-100","45225711_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RnEAK","46193548","DAT-305","46193548_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RoEAK","43037722","DAT-101","43037722_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RpEAK","36742732","DAT-101","36742732_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RqEAK","37091816","DAT-305","37091816_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RrEAK","43871938","DEV-101","43871938_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RsEAK","37335497","IA-400","37335497_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RtEAK","37639684","DAT-101","37639684_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RuEAK","44086116","UX-100","44086116_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RvEAK","31681085","DEV-101","31681085_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RwEAK","41785959","IA-300","41785959_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RxEAK","47223646","DAT-101","47223646_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RyEAK","35844073","NEG-400","35844073_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0RzEAK","34341037","IA-400","34341037_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S0EAK","44476887","GEN-101","44476887_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S1EAK","37412229","DEV-101","37412229_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S2EAK","45311516","IA-400","45311516_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S3EAK","45368291","UX-100","45368291_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S4EAK","39796864","IA-400","39796864_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S5EAK","43652049","NEG-400","43652049_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S6EAK","31332769","UX-100","31332769_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S7EAK","36219416","MKT-200","36219416_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S8EAK","47221206","GEN-101","47221206_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0S9EAK","31239788","GEN-101","31239788_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SAEA0","30301798","DEV-101","30301798_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SBEA0","31848115","DAT-305","31848115_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SCEA0","47075635","UX-100","47075635_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SDEA0","46193548","IA-400","46193548_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SEEA0","31332769","NEG-400","31332769_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SFEA0","31681085","UX-100","31681085_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SGEA0","33201122","DAT-305","33201122_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SHEA0","46193548","DAT-201","46193548_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SIEA0","47221206","DAT-201","47221206_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SJEA0","34316765","NEG-400","34316765_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SKEA0","43690930","GEN-101","43690930_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SLEA0","31153469","IA-400","31153469_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SMEA0","37799625","GEN-101","37799625_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SNEA0","43558573","GEN-101","43558573_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SOEA0","45311516","IA-300","45311516_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SPEA0","33362152","IA-300","33362152_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SQEA0","43652049","DAT-101","43652049_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SREA0","37639684","MKT-200","37639684_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SSEA0","35077928","DAT-305","35077928_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0STEA0","44730308","DAT-305","44730308_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SUEA0","31848115","IA-400","31848115_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SVEA0","33568791","DAT-305","33568791_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SWEA0","41785959","GEN-101","41785959_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SXEA0","46890428","DAT-101","46890428_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SYEA0","36996781","GEN-101","36996781_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SZEA0","44190336","MKT-200","44190336_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SaEAK","33418893","DAT-101","33418893_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SbEAK","33362152","NEG-400","33362152_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0ScEAK","32935035","DEV-101","32935035_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SdEAK","32459600","UX-100","32459600_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SeEAK","31153469","NEG-400","31153469_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SfEAK","31445923","DEV-101","31445923_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SgEAK","46193548","DAT-101","46193548_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0ShEAK","36996781","DAT-101","36996781_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SiEAK","33614240","IA-400","33614240_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmrEAC","43558573","MKT-200","43558573_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmsEAC","43678310","DAT-201","43678310_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmtEAC","31239788","IA-400","31239788_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmuEAC","36511898","GEN-101","36511898_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmvEAC","40235116","MKT-200","40235116_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmwEAC","33418893","DAT-201","33418893_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmxEAC","43871938","DAT-305","43871938_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmyEAC","46585675","DEV-101","46585675_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzmzEAC","40204911","MKT-200","40204911_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn0EAC","34316765","GEN-101","34316765_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn1EAC","40175984","UX-100","40175984_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn2EAC","41016204","DAT-201","41016204_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn3EAC","30520054","MKT-200","30520054_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn4EAC","35077928","GEN-101","35077928_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn5EAC","37412229","UX-100","37412229_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn6EAC","37335497","NEG-400","37335497_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn7EAC","45663240","DAT-305","45663240_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn8EAC","30301798","DAT-101","30301798_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzn9EAC","43507384","IA-400","43507384_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznAEAS","43652049","MKT-200","43652049_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznBEAS","37090862","UX-100","37090862_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDznCEAS","32027618","UX-100","32027618_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDznDEAS","30301798","IA-400","30301798_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznEEAS","43871938","IA-400","43871938_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznFEAS","44197978","UX-100","44197978_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDznGEAS","31221480","UX-100","31221480_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDznHEAS","31221480","DAT-305","31221480_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDznIEAS","46410216","NEG-400","46410216_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznJEAS","32027618","DAT-305","32027618_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDznKEAS","31332769","DAT-305","31332769_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDznLEAS","43342517","MKT-200","43342517_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznMEAS","45280236","DAT-201","45280236_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDznNEAS","47221206","DEV-101","47221206_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznOEAS","44286872","MKT-200","44286872_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznPEAS","31221561","IA-400","31221561_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznQEAS","37412229","IA-300","37412229_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDznREAS","44190336","UX-100","44190336_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDznSEAS","34341037","GEN-101","34341037_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznTEAS","44343339","DAT-305","44343339_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDznUEAS","37639684","NEG-400","37639684_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznVEAS","34341037","IA-300","34341037_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDznWEAS","38714246","DAT-201","38714246_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDznXEAS","43652049","DAT-201","43652049_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDznYEAS","33800391","DAT-201","33800391_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDznZEAS","43558573","UX-100","43558573_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDznaEAC","44724307","DAT-305","44724307_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDznbEAC","32604998","DEV-101","32604998_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzncEAC","33614240","DEV-101","33614240_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzndEAC","38405437","MKT-200","38405437_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDzneEAC","30808375","DAT-201","30808375_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDznfEAC","32935035","UX-100","32935035_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDzngEAC","31332769","GEN-101","31332769_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznhEAC","44197978","IA-300","44197978_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDzniEAC","40204911","DAT-305","40204911_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDznjEAC","31681085","MKT-200","31681085_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznkEAC","31136038","NEG-400","31136038_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDznlEAC","40852091","MKT-200","40852091_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznmEAC","32459600","IA-300","32459600_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDznnEAC","45663240","MKT-200","45663240_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznoEAC","30224289","GEN-101","30224289_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznpEAC","39796864","GEN-101","39796864_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznqEAC","34364066","MKT-200","34364066_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDznrEAC","32027618","IA-300","32027618_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDznsEAC","43037722","DAT-201","43037722_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDzntEAC","45663240","DAT-101","45663240_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznuEAC","33800391","GEN-101","33800391_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznvEAC","34223113","IA-300","34223113_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDznwEAC","45225711","DEV-101","45225711_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznxEAC","30277884","GEN-101","30277884_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznyEAC","43871938","DAT-101","43871938_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDznzEAC","30808375","DEV-101","30808375_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo0EAC","43678310","DAT-101","43678310_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo1EAC","33418893","IA-400","33418893_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo2EAC","45311516","DAT-101","45311516_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo3EAC","30301798","IA-300","30301798_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo4EAC","45225711","GEN-101","45225711_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo5EAC","46585675","DAT-101","46585675_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo6EAC","46890428","DAT-305","46890428_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo7EAC","30301798","GEN-101","30301798_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo8EAC","37412229","GEN-101","37412229_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzo9EAC","44197978","DAT-201","44197978_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoAEAS","41016204","GEN-101","41016204_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoBEAS","45225711","DAT-101","45225711_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoCEAS","38405437","DAT-305","38405437_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoDEAS","37412229","DAT-201","37412229_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoEEAS","47075635","IA-300","47075635_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoFEAS","32844429","NEG-400","32844429_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoGEAS","45225711","NEG-400","45225711_NEG-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoHEAS","40104822","DEV-101","40104822_DEV-101_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoIEAS","44086116","IA-300","44086116_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoJEAS","43037722","MKT-200","43037722_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoKEAS","30277884","DAT-305","30277884_DAT-305_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoLEAS","43652049","IA-300","43652049_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoMEAS","47075635","IA-400","47075635_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoNEAS","40852091","UX-100","40852091_UX-100_2025-1","2025-1","Item Created"
"a0Bbm00000mDzoOEAS","34364066","GEN-101","34364066_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SjEAK","37091816","GEN-101","37091816_GEN-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SkEAK","41907942","DAT-201","41907942_DAT-201_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SlEAK","31332769","MKT-200","31332769_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SmEAK","41016204","MKT-200","41016204_MKT-200_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SnEAK","39796864","IA-300","39796864_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SoEAK","40284355","IA-300","40284355_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SpEAK","40852091","IA-300","40852091_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SqEAK","41785959","DAT-101","41785959_DAT-101_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SrEAK","40284355","IA-400","40284355_IA-400_2025-1","2025-1","Item Created"
"a0Bbm00000mE0SsEAK","30224289","IA-300","30224289_IA-300_2025-1","2025-1","Item Created"
"a0Bbm00000mE0StEAK","40833222","IA-400","40833222_IA-400_2025-2","2025-2","Item Created"
"a0Bbm00000mE0SuEAK","47731681","GEN-101","47731681_GEN-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0SvEAK","37335497","DEV-101","37335497_DEV-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0SwEAK","45663240","IA-300","45663240_IA-300_2025-2","2025-2","Item Created"
"a0Bbm00000mE0SxEAK","33418893","GEN-101","33418893_GEN-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0SyEAK","44415606","DEV-101","44415606_DEV-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0SzEAK","31221480","GEN-101","31221480_GEN-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T0EAK","44476887","IA-400","44476887_IA-400_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T1EAK","34223113","NEG-400","34223113_NEG-400_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T2EAK","36511898","DEV-101","36511898_DEV-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T3EAK","44730308","MKT-200","44730308_MKT-200_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T4EAK","33201122","IA-300","33201122_IA-300_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T5EAK","41785959","DAT-305","41785959_DAT-305_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T6EAK","44445238","DAT-201","44445238_DAT-201_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T7EAK","37335497","GEN-101","37335497_GEN-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T8EAK","44286872","DEV-101","44286872_DEV-101_2025-2","2025-2","Item Created"
"a0Bbm00000mE0T9EAK","44844263","IA-400","44844263_IA-400_2025-2","2025-2","Item Created"
