"ID","Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","STATUS"
"a04fj000001Z9QlAAK","40852091","DAT-305","40852091_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9QmAAK","43342517","DAT-305","43342517_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9QnAAK","44730308","NEG-400","44730308_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9QoAAK","44445238","DAT-101","44445238_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9QpAAK","40269989","DAT-201","40269989_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9QqAAK","30277884","MKT-200","30277884_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9QrAAK","35310111","DAT-305","35310111_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9QsAAK","33362152","DAT-201","33362152_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9QtAAK","40204911","DEV-101","40204911_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9QuAAK","47320705","NEG-400","47320705_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9QvAAK","44724307","DAT-101","44724307_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9QwAAK","41016204","DAT-305","41016204_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9QxAAK","32844429","DAT-305","32844429_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9QyAAK","44286872","GEN-101","44286872_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9QzAAK","37090862","DAT-201","37090862_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9R0AAK","32027618","GEN-101","32027618_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9R1AAK","45280236","DEV-101","45280236_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9R2AAK","30224289","MKT-200","30224289_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9R3AAK","40437078","DAT-101","40437078_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9R4AAK","30808375","UX-100","30808375_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9R5AAK","34223113","DAT-101","34223113_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9R6AAK","37412229","IA-400","37412229_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9R7AAK","33697024","MKT-200","33697024_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9R8AAK","30520054","DEV-101","30520054_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9R9AAK","35077928","IA-400","35077928_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RAAA0","44343339","DAT-201","44343339_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9RBAA0","43729856","NEG-400","43729856_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RCAA0","31445923","IA-300","31445923_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9RDAA0","38405437","IA-300","38405437_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9REAA0","46585675","IA-300","46585675_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9RFAA0","40235116","DAT-201","40235116_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9RGAA0","31221480","IA-400","31221480_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RHAA0","40104822","MKT-200","40104822_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9RIAA0","37639684","DAT-305","37639684_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RJAA0","33800391","IA-300","33800391_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9RKAA0","44415606","GEN-101","44415606_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RLAA0","31136038","DAT-201","31136038_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9RMAA0","32459600","DAT-101","32459600_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RNAA0","33568791","IA-300","33568791_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9ROAA0","43507384","DAT-101","43507384_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RPAA0","32604998","IA-400","32604998_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RQAA0","44544802","IA-300","44544802_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9RRAA0","33418893","GEN-101","33418893_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RSAA0","33201122","DAT-101","33201122_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RTAA0","33792064","DAT-101","33792064_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RUAA0","31786305","NEG-400","31786305_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RVAA0","43678310","DAT-305","43678310_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RWAA0","43690930","DAT-101","43690930_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RXAA0","31221561","GEN-101","31221561_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RYAA0","47731681","DAT-305","47731681_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RZAA0","41016204","UX-100","41016204_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9RaAAK","37799625","DEV-101","37799625_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RbAAK","46890428","DEV-101","46890428_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RcAAK","34316765","DAT-305","34316765_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RdAAK","32935035","DAT-101","32935035_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9ReAAK","44190336","DAT-305","44190336_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RfAAK","40175984","IA-400","40175984_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RgAAK","31239788","DEV-101","31239788_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RhAAK","30674136","NEG-400","30674136_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RiAAK","44197978","IA-400","44197978_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RjAAK","45663240","GEN-101","45663240_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RkAAK","36996781","IA-400","36996781_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RlAAK","33518284","DAT-201","33518284_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9RmAAK","38714246","IA-300","38714246_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9RnAAK","33614240","GEN-101","33614240_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RoAAK","47075635","DAT-305","47075635_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RpAAK","38040781","NEG-400","38040781_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RqAAK","34364066","NEG-400","34364066_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RrAAK","43558573","DAT-201","43558573_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9RsAAK","45280236","NEG-400","45280236_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9RtAAK","32270986","MKT-200","32270986_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9RuAAK","45225711","UX-100","45225711_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9RvAAK","46193548","DAT-305","46193548_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RwAAK","43037722","DAT-101","43037722_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RxAAK","36742732","DAT-101","36742732_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9RyAAK","37091816","DAT-305","37091816_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9RzAAK","43871938","DEV-101","43871938_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9S0AAK","37335497","IA-400","37335497_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9S1AAK","37639684","DAT-101","37639684_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9S2AAK","44086116","UX-100","44086116_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9S3AAK","31681085","DEV-101","31681085_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9S4AAK","41785959","IA-300","41785959_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9S5AAK","47223646","DAT-101","47223646_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9S6AAK","35844073","NEG-400","35844073_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9S7AAK","34341037","IA-400","34341037_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9S8AAK","44476887","GEN-101","44476887_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9S9AAK","37412229","DEV-101","37412229_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SAAA0","45311516","IA-400","45311516_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SBAA0","45368291","UX-100","45368291_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9SCAA0","39796864","IA-400","39796864_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SDAA0","43652049","NEG-400","43652049_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SEAA0","31332769","UX-100","31332769_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9SFAA0","36219416","MKT-200","36219416_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9SGAA0","47221206","GEN-101","47221206_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SHAA0","31239788","GEN-101","31239788_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SIAA0","30301798","DEV-101","30301798_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SJAA0","31848115","DAT-305","31848115_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9SKAA0","47075635","UX-100","47075635_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9SLAA0","46193548","IA-400","46193548_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SMAA0","31332769","NEG-400","31332769_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SNAA0","31681085","UX-100","31681085_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9SOAA0","33201122","DAT-305","33201122_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9SPAA0","46193548","DAT-201","46193548_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9SQAA0","47221206","DAT-201","47221206_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9SRAA0","34316765","NEG-400","34316765_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SSAA0","43690930","GEN-101","43690930_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9STAA0","31153469","IA-400","31153469_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SUAA0","37799625","GEN-101","37799625_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SVAA0","43558573","GEN-101","43558573_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SWAA0","45311516","IA-300","45311516_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9SXAA0","33362152","IA-300","33362152_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9SYAA0","43652049","DAT-101","43652049_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SZAA0","37639684","MKT-200","37639684_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9SaAAK","35077928","DAT-305","35077928_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9SbAAK","44730308","DAT-305","44730308_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9ScAAK","31848115","IA-400","31848115_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SdAAK","33568791","DAT-305","33568791_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9SeAAK","41785959","GEN-101","41785959_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SfAAK","46890428","DAT-101","46890428_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SgAAK","36996781","GEN-101","36996781_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9ShAAK","44190336","MKT-200","44190336_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9SiAAK","33418893","DAT-101","33418893_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SjAAK","33362152","NEG-400","33362152_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SkAAK","32935035","DEV-101","32935035_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SlAAK","32459600","UX-100","32459600_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9SmAAK","31153469","NEG-400","31153469_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SnAAK","31445923","DEV-101","31445923_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SoAAK","46193548","DAT-101","46193548_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SpAAK","36996781","DAT-101","36996781_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SqAAK","33614240","IA-400","33614240_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SrAAK","43558573","MKT-200","43558573_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9SsAAK","43678310","DAT-201","43678310_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9StAAK","31239788","IA-400","31239788_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9SuAAK","36511898","GEN-101","36511898_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SvAAK","40235116","MKT-200","40235116_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9SwAAK","33418893","DAT-201","33418893_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9SxAAK","43871938","DAT-305","43871938_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9SyAAK","46585675","DEV-101","46585675_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9SzAAK","40204911","MKT-200","40204911_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9T0AAK","34316765","GEN-101","34316765_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9T1AAK","40175984","UX-100","40175984_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9T2AAK","41016204","DAT-201","41016204_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9T3AAK","30520054","MKT-200","30520054_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9T4AAK","35077928","GEN-101","35077928_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9T5AAK","37412229","UX-100","37412229_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9T6AAK","37335497","NEG-400","37335497_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9T7AAK","45663240","DAT-305","45663240_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9T8AAK","30301798","DAT-101","30301798_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9T9AAK","43507384","IA-400","43507384_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TAAA0","43652049","MKT-200","43652049_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TBAA0","37090862","UX-100","37090862_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9TCAA0","32027618","UX-100","32027618_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9TDAA0","30301798","IA-400","30301798_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TEAA0","43871938","IA-400","43871938_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TFAA0","44197978","UX-100","44197978_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9TGAA0","31221480","UX-100","31221480_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9THAA0","31221480","DAT-305","31221480_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9TIAA0","46410216","NEG-400","46410216_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TJAA0","32027618","DAT-305","32027618_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9TKAA0","31332769","DAT-305","31332769_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9TLAA0","43342517","MKT-200","43342517_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TMAA0","45280236","DAT-201","45280236_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9TNAA0","47221206","DEV-101","47221206_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TOAA0","44286872","MKT-200","44286872_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TPAA0","31221561","IA-400","31221561_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TQAA0","37412229","IA-300","37412229_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9TRAA0","44190336","UX-100","44190336_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9TSAA0","34341037","GEN-101","34341037_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TTAA0","44343339","DAT-305","44343339_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9TUAA0","37639684","NEG-400","37639684_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TVAA0","34341037","IA-300","34341037_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9TWAA0","38714246","DAT-201","38714246_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9TXAA0","43652049","DAT-201","43652049_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9TYAA0","33800391","DAT-201","33800391_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9TZAA0","43558573","UX-100","43558573_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9TaAAK","44724307","DAT-305","44724307_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9TbAAK","32604998","DEV-101","32604998_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TcAAK","33614240","DEV-101","33614240_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TdAAK","38405437","MKT-200","38405437_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TeAAK","30808375","DAT-201","30808375_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9TfAAK","32935035","UX-100","32935035_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9TgAAK","31332769","GEN-101","31332769_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9ThAAK","44197978","IA-300","44197978_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9TiAAK","40204911","DAT-305","40204911_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9TjAAK","31681085","MKT-200","31681085_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TkAAK","31136038","NEG-400","31136038_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9TlAAK","40852091","MKT-200","40852091_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TmAAK","32459600","IA-300","32459600_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9TnAAK","45663240","MKT-200","45663240_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9ToAAK","30224289","GEN-101","30224289_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TpAAK","39796864","GEN-101","39796864_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TqAAK","34364066","MKT-200","34364066_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9TrAAK","32027618","IA-300","32027618_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9TsAAK","43037722","DAT-201","43037722_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9TtAAK","45663240","DAT-101","45663240_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TuAAK","33800391","GEN-101","33800391_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TvAAK","34223113","IA-300","34223113_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9TwAAK","45225711","DEV-101","45225711_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TxAAK","30277884","GEN-101","30277884_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TyAAK","43871938","DAT-101","43871938_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9TzAAK","30808375","DEV-101","30808375_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U0AAK","43678310","DAT-101","43678310_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U1AAK","33418893","IA-400","33418893_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9U2AAK","45311516","DAT-101","45311516_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U3AAK","30301798","IA-300","30301798_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9U4AAK","45225711","GEN-101","45225711_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U5AAK","46585675","DAT-101","46585675_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U6AAK","46890428","DAT-305","46890428_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9U7AAK","30301798","GEN-101","30301798_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U8AAK","37412229","GEN-101","37412229_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9U9AAK","44197978","DAT-201","44197978_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9UAAA0","41016204","GEN-101","41016204_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9UBAA0","45225711","DAT-101","45225711_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9UCAA0","38405437","DAT-305","38405437_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9UDAA0","37412229","DAT-201","37412229_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9UEAA0","47075635","IA-300","47075635_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UFAA0","32844429","NEG-400","32844429_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9UGAA0","45225711","NEG-400","45225711_NEG-400_2025-1","2025-1","Item Created"
"a04fj000001Z9UHAA0","40104822","DEV-101","40104822_DEV-101_2025-1","2025-1","Item Created"
"a04fj000001Z9UIAA0","44086116","IA-300","44086116_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UJAA0","43037722","MKT-200","43037722_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9UKAA0","30277884","DAT-305","30277884_DAT-305_2025-1","2025-1","Item Created"
"a04fj000001Z9ULAA0","43652049","IA-300","43652049_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UMAA0","47075635","IA-400","47075635_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9UNAA0","40852091","UX-100","40852091_UX-100_2025-1","2025-1","Item Created"
"a04fj000001Z9UOAA0","34364066","GEN-101","34364066_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9UPAA0","37091816","GEN-101","37091816_GEN-101_2025-1","2025-1","Item Created"
"a04fj000001Z9UQAA0","41907942","DAT-201","41907942_DAT-201_2025-1","2025-1","Item Created"
"a04fj000001Z9URAA0","31332769","MKT-200","31332769_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9USAA0","41016204","MKT-200","41016204_MKT-200_2025-1","2025-1","Item Created"
"a04fj000001Z9UTAA0","39796864","IA-300","39796864_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UUAA0","40284355","IA-300","40284355_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UVAA0","40852091","IA-300","40852091_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UWAA0","41785959","DAT-101","41785959_DAT-101_2025-1","2025-1","Item Created"
"a04fj000001Z9UXAA0","40284355","IA-400","40284355_IA-400_2025-1","2025-1","Item Created"
"a04fj000001Z9UYAA0","30224289","IA-300","30224289_IA-300_2025-1","2025-1","Item Created"
"a04fj000001Z9UZAA0","40833222","IA-400","40833222_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9UaAAK","47731681","GEN-101","47731681_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UbAAK","37335497","DEV-101","37335497_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UcAAK","45663240","IA-300","45663240_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9UdAAK","33418893","GEN-101","33418893_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UeAAK","44415606","DEV-101","44415606_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UfAAK","31221480","GEN-101","31221480_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UgAAK","44476887","IA-400","44476887_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9UhAAK","34223113","NEG-400","34223113_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9UiAAK","36511898","DEV-101","36511898_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UjAAK","44730308","MKT-200","44730308_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9UkAAK","33201122","IA-300","33201122_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9UlAAK","41785959","DAT-305","41785959_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9UmAAK","44445238","DAT-201","44445238_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9UnAAK","37335497","GEN-101","37335497_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UoAAK","44286872","DEV-101","44286872_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UpAAK","44844263","IA-400","44844263_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9UqAAK","45663240","DEV-101","45663240_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UrAAK","41907942","IA-300","41907942_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9UsAAK","40284355","DAT-201","40284355_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9UtAAK","37090862","IA-300","37090862_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9UuAAK","33201122","UX-100","33201122_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9UvAAK","33614240","DAT-101","33614240_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UwAAK","32935035","GEN-101","32935035_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UxAAK","31848115","IA-400","31848115_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9UyAAK","43678310","DEV-101","43678310_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9UzAAK","37090862","DEV-101","37090862_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9V0AAK","35310111","IA-400","35310111_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9V1AAK","40235116","IA-300","40235116_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9V2AAK","41907942","MKT-200","41907942_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9V3AAK","32604998","DEV-101","32604998_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9V4AAK","32459600","DAT-305","32459600_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9V5AAK","33800391","MKT-200","33800391_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9V6AAK","31445923","DEV-101","31445923_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9V7AAK","34316765","IA-300","34316765_IA-300_2025-2","2025-2","Item Created"
