"ID","ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","STATUS"
"a03fj00000jXDE5AAO","43625205_DAT-101_2024-2_2024-07-23","43625205_DAT-101_2024-2","2024-07-23","2","Desaprobado","Item Created"
"a03fj00000jXDE6AAO","34636803_IA-300_2024-2_2024-07-24","34636803_IA-300_2024-2","2024-07-24","3","Desaprobado","Item Created"
"a03fj00000jXDE7AAO","35589315_DAT-201_2024-2_2024-07-27","35589315_DAT-201_2024-2","2024-07-27","9","Aprobado","Item Created"
"a03fj00000jXDE8AAO","31763113_GEN-101_2024-2_2024-07-27","31763113_GEN-101_2024-2","2024-07-27","10","Aprobado","Item Created"
"a03fj00000jXDE9AAO","36279807_DAT-101_2024-2_2024-07-28","36279807_DAT-101_2024-2","2024-07-28","8","Aprobado","Item Created"
"a03fj00000jXDEAAA4","42208457_MKT-200_2024-2_2024-07-28","42208457_MKT-200_2024-2","2024-07-28","10","Aprobado","Item Created"
"a03fj00000jXDEBAA4","32474711_GEN-101_2024-2_2024-07-29","32474711_GEN-101_2024-2","2024-07-29","1","Desaprobado","Item Created"
"a03fj00000jXDECAA4","41754338_IA-300_2024-2_2024-07-30","41754338_IA-300_2024-2","2024-07-30","9","Aprobado","Item Created"
"a03fj00000jXDEDAA4","35589315_DEV-101_2024-2_2024-08-01","35589315_DEV-101_2024-2","2024-08-01","9","Aprobado","Item Created"
"a03fj00000jXDEEAA4","45840080_GEN-101_2024-2_2024-08-01","45840080_GEN-101_2024-2","2024-08-01","2","Desaprobado","Item Created"
"a03fj00000jXDEFAA4","45130131_MKT-200_2024-2_2024-08-02","45130131_MKT-200_2024-2","2024-08-02","5","Aprobado","Item Created"
"a03fj00000jXDEGAA4","36005534_UX-100_2024-2_2024-08-02","36005534_UX-100_2024-2","2024-08-02","1","Desaprobado","Item Created"
"a03fj00000jXDEHAA4","30117903_IA-300_2024-2_2024-08-10","30117903_IA-300_2024-2","2024-08-10","10","Aprobado","Item Created"
"a03fj00000jXDEIAA4","41943395_UX-100_2024-2_2024-08-10","41943395_UX-100_2024-2","2024-08-10","6","Aprobado","Item Created"
"a03fj00000jXDEJAA4","31554768_DEV-101_2024-2_2024-08-11","31554768_DEV-101_2024-2","2024-08-11","7","Aprobado","Item Created"
"a03fj00000jXDEKAA4","40578248_DEV-101_2024-2_2024-08-11","40578248_DEV-101_2024-2","2024-08-11","10","Aprobado","Item Created"
"a03fj00000jXDELAA4","35589315_GEN-101_2024-2_2024-08-12","35589315_GEN-101_2024-2","2024-08-12","5","Aprobado","Item Created"
"a03fj00000jXDEMAA4","43539600_MKT-200_2024-2_2024-08-13","43539600_MKT-200_2024-2","2024-08-13","6","Aprobado","Item Created"
"a03fj00000jXDENAA4","35891432_NEG-400_2024-2_2024-08-21","35891432_NEG-400_2024-2","2024-08-21","8","Aprobado","Item Created"
"a03fj00000jXDEOAA4","32991581_MKT-200_2024-2_2024-08-22","32991581_MKT-200_2024-2","2024-08-22","8","Aprobado","Item Created"
"a03fj00000jXDEPAA4","32991581_MKT-200_2024-2_2024-08-23","32991581_MKT-200_2024-2","2024-08-23","6","Aprobado","Item Created"
"a03fj00000jXDEQAA4","40988877_GEN-101_2024-2_2024-08-24","40988877_GEN-101_2024-2","2024-08-24","2","Desaprobado","Item Created"
"a03fj00000jXDERAA4","38811418_GEN-101_2024-2_2024-08-24","38811418_GEN-101_2024-2","2024-08-24","2","Desaprobado","Item Created"
"a03fj00000jXDESAA4","31554768_DAT-101_2024-2_2024-08-24","31554768_DAT-101_2024-2","2024-08-24","10","Aprobado","Item Created"
"a03fj00000jXDETAA4","33988348_IA-300_2024-2_2024-08-25","33988348_IA-300_2024-2","2024-08-25","7","Aprobado","Item Created"
"a03fj00000jXDEUAA4","34250668_GEN-101_2024-2_2024-08-28","34250668_GEN-101_2024-2","2024-08-28","4","Aprobado","Item Created"
"a03fj00000jXDEVAA4","45130131_DAT-101_2024-2_2024-08-29","45130131_DAT-101_2024-2","2024-08-29","4","Aprobado","Item Created"
"a03fj00000jXDEWAA4","36163868_GEN-101_2024-2_2024-09-06","36163868_GEN-101_2024-2","2024-09-06","6","Aprobado","Item Created"
"a03fj00000jXDEXAA4","30117903_DAT-201_2024-2_2024-09-08","30117903_DAT-201_2024-2","2024-09-08","6","Aprobado","Item Created"
"a03fj00000jXDEYAA4","31187731_NEG-400_2024-2_2024-09-09","31187731_NEG-400_2024-2","2024-09-09","4","Aprobado","Item Created"
"a03fj00000jXDEZAA4","34508314_IA-300_2024-2_2024-09-09","34508314_IA-300_2024-2","2024-09-09","4","Aprobado","Item Created"
"a03fj00000jXDEaAAO","33155313_NEG-400_2024-2_2024-09-09","33155313_NEG-400_2024-2","2024-09-09","8","Aprobado","Item Created"
"a03fj00000jXDEbAAO","43539600_GEN-101_2024-2_2024-09-11","43539600_GEN-101_2024-2","2024-09-11","3","Desaprobado","Item Created"
"a03fj00000jXDEcAAO","43449566_UX-100_2024-2_2024-09-12","43449566_UX-100_2024-2","2024-09-12","2","Desaprobado","Item Created"
"a03fj00000jXDEdAAO","39696052_DAT-101_2024-2_2024-09-16","39696052_DAT-101_2024-2","2024-09-16","4","Aprobado","Item Created"
"a03fj00000jXDEeAAO","30117903_DEV-101_2024-2_2024-09-17","30117903_DEV-101_2024-2","2024-09-17","2","Desaprobado","Item Created"
"a03fj00000jXDEfAAO","43625205_GEN-101_2024-2_2024-09-21","43625205_GEN-101_2024-2","2024-09-21","3","Desaprobado","Item Created"
"a03fj00000jXDEgAAO","33081027_DAT-201_2024-2_2024-09-22","33081027_DAT-201_2024-2","2024-09-22","6","Aprobado","Item Created"
"a03fj00000jXDEhAAO","36163868_DAT-101_2024-2_2024-09-25","36163868_DAT-101_2024-2","2024-09-25","6","Aprobado","Item Created"
"a03fj00000jXDEiAAO","39696052_DEV-101_2024-2_2024-09-26","39696052_DEV-101_2024-2","2024-09-26","2","Desaprobado","Item Created"
"a03fj00000jXDEjAAO","35891432_DEV-101_2024-2_2024-09-28","35891432_DEV-101_2024-2","2024-09-28","7","Aprobado","Item Created"
"a03fj00000jXDEkAAO","31379964_IA-300_2024-2_2024-10-01","31379964_IA-300_2024-2","2024-10-01","5","Aprobado","Item Created"
"a03fj00000jXDElAAO","40988877_DEV-101_2024-2_2024-10-04","40988877_DEV-101_2024-2","2024-10-04","1","Desaprobado","Item Created"
"a03fj00000jXDEmAAO","40578248_IA-300_2024-2_2024-10-06","40578248_IA-300_2024-2","2024-10-06","1","Desaprobado","Item Created"
"a03fj00000jXDEnAAO","36279807_MKT-200_2024-2_2024-10-08","36279807_MKT-200_2024-2","2024-10-08","8","Aprobado","Item Created"
"a03fj00000jXDEoAAO","32349994_IA-300_2024-2_2024-10-10","32349994_IA-300_2024-2","2024-10-10","7","Aprobado","Item Created"
"a03fj00000jXDEpAAO","34471842_GEN-101_2024-2_2024-10-15","34471842_GEN-101_2024-2","2024-10-15","2","Desaprobado","Item Created"
"a03fj00000jXDEqAAO","39734889_DAT-101_2024-2_2024-10-16","39734889_DAT-101_2024-2","2024-10-16","6","Aprobado","Item Created"
"a03fj00000jXDErAAO","45688788_GEN-101_2024-2_2024-10-17","45688788_GEN-101_2024-2","2024-10-17","3","Desaprobado","Item Created"
"a03fj00000jXDEsAAO","33081027_DAT-101_2024-2_2024-10-18","33081027_DAT-101_2024-2","2024-10-18","5","Aprobado","Item Created"
"a03fj00000jXDEtAAO","37706458_DAT-101_2024-2_2024-10-18","37706458_DAT-101_2024-2","2024-10-18","1","Desaprobado","Item Created"
"a03fj00000jXDEuAAO","37795993_GEN-101_2024-2_2024-10-18","37795993_GEN-101_2024-2","2024-10-18","1","Desaprobado","Item Created"
"a03fj00000jXDEvAAO","35589315_IA-300_2024-2_2024-10-20","35589315_IA-300_2024-2","2024-10-20","1","Desaprobado","Item Created"
"a03fj00000jXDEwAAO","41944353_IA-300_2024-2_2024-10-22","41944353_IA-300_2024-2","2024-10-22","8","Aprobado","Item Created"
"a03fj00000jXDExAAO","35915007_UX-100_2024-2_2024-10-22","35915007_UX-100_2024-2","2024-10-22","6","Aprobado","Item Created"
"a03fj00000jXDEyAAO","32349994_GEN-101_2024-2_2024-10-23","32349994_GEN-101_2024-2","2024-10-23","7","Aprobado","Item Created"
"a03fj00000jXDEzAAO","34250668_MKT-200_2024-2_2024-10-24","34250668_MKT-200_2024-2","2024-10-24","6","Aprobado","Item Created"
"a03fj00000jXDF0AAO","35824110_NEG-400_2024-2_2024-10-26","35824110_NEG-400_2024-2","2024-10-26","4","Aprobado","Item Created"
"a03fj00000jXDF1AAO","38223982_GEN-101_2024-2_2024-10-28","38223982_GEN-101_2024-2","2024-10-28","7","Aprobado","Item Created"
"a03fj00000jXDF2AAO","42305779_GEN-101_2024-2_2024-10-29","42305779_GEN-101_2024-2","2024-10-29","3","Desaprobado","Item Created"
"a03fj00000jXDF3AAO","45147679_MKT-200_2024-2_2024-10-30","45147679_MKT-200_2024-2","2024-10-30","5","Aprobado","Item Created"
"a03fj00000jXDF4AAO","41134242_GEN-101_2024-2_2024-10-31","41134242_GEN-101_2024-2","2024-10-31","1","Desaprobado","Item Created"
"a03fj00000jXDF5AAO","34636803_DAT-201_2024-2_2024-11-04","34636803_DAT-201_2024-2","2024-11-04","1","Desaprobado","Item Created"
"a03fj00000jXDF6AAO","37222211_UX-100_2024-2_2024-11-06","37222211_UX-100_2024-2","2024-11-06","2","Desaprobado","Item Created"
"a03fj00000jXDF7AAO","31554768_DAT-201_2024-2_2024-11-07","31554768_DAT-201_2024-2","2024-11-07","2","Desaprobado","Item Created"
"a03fj00000jXDF8AAO","37513790_IA-300_2024-2_2024-11-07","37513790_IA-300_2024-2","2024-11-07","8","Aprobado","Item Created"
"a03fj00000jXDF9AAO","45840080_GEN-101_2024-2_2024-11-09","45840080_GEN-101_2024-2","2024-11-09","2","Desaprobado","Item Created"
"a03fj00000jXDFAAA4","35589315_UX-100_2024-2_2024-11-11","35589315_UX-100_2024-2","2024-11-11","7","Aprobado","Item Created"
"a03fj00000jXDFBAA4","32200927_MKT-200_2024-2_2024-11-14","32200927_MKT-200_2024-2","2024-11-14","2","Desaprobado","Item Created"
"a03fj00000jXDFCAA4","45130131_GEN-101_2024-2_2024-11-14","45130131_GEN-101_2024-2","2024-11-14","2","Desaprobado","Item Created"
"a03fj00000jXDFDAA4","45147679_DAT-201_2024-2_2024-11-15","45147679_DAT-201_2024-2","2024-11-15","7","Aprobado","Item Created"
"a03fj00000jXDFEAA4","32160000_IA-300_2024-2_2024-11-16","32160000_IA-300_2024-2","2024-11-16","4","Aprobado","Item Created"
"a03fj00000jXDFFAA4","37604035_MKT-200_2024-2_2024-11-19","37604035_MKT-200_2024-2","2024-11-19","4","Aprobado","Item Created"
"a03fj00000jXDFGAA4","40988877_DEV-101_2024-2_2024-11-21","40988877_DEV-101_2024-2","2024-11-21","6","Aprobado","Item Created"
"a03fj00000jXDFHAA4","35891432_DAT-101_2024-2_2024-11-21","35891432_DAT-101_2024-2","2024-11-21","8","Aprobado","Item Created"
"a03fj00000jXDFIAA4","32160000_DAT-201_2024-2_2024-11-21","32160000_DAT-201_2024-2","2024-11-21","8","Aprobado","Item Created"
"a03fj00000jXDFJAA4","36163868_DAT-101_2024-2_2024-11-22","36163868_DAT-101_2024-2","2024-11-22","5","Aprobado","Item Created"
"a03fj00000jXDFKAA4","34508314_UX-100_2024-2_2024-11-22","34508314_UX-100_2024-2","2024-11-22","8","Aprobado","Item Created"
"a03fj00000jXDFLAA4","32991581_DAT-101_2024-2_2024-11-24","32991581_DAT-101_2024-2","2024-11-24","1","Desaprobado","Item Created"
"a03fj00000jXDFMAA4","33541682_DAT-201_2024-2_2024-11-24","33541682_DAT-201_2024-2","2024-11-24","4","Aprobado","Item Created"
"a03fj00000jXDFNAA4","30542692_GEN-101_2024-2_2024-11-24","30542692_GEN-101_2024-2","2024-11-24","2","Desaprobado","Item Created"
"a03fj00000jXDFOAA4","37604035_UX-100_2024-2_2024-11-26","37604035_UX-100_2024-2","2024-11-26","3","Desaprobado","Item Created"
"a03fj00000jXDFPAA4","30348701_GEN-101_2024-2_2024-11-28","30348701_GEN-101_2024-2","2024-11-28","7","Aprobado","Item Created"
"a03fj00000jXDFQAA4","45840080_DEV-101_2024-2_2024-11-29","45840080_DEV-101_2024-2","2024-11-29","6","Aprobado","Item Created"
"a03fj00000jXDFRAA4","31370404_IA-300_2024-2_2024-11-30","31370404_IA-300_2024-2","2024-11-30","2","Desaprobado","Item Created"
"a03fj00000jXDFSAA4","36279807_UX-100_2024-2_2024-11-30","36279807_UX-100_2024-2","2024-11-30","6","Aprobado","Item Created"
"a03fj00000jXDFTAA4","35420584_UX-100_2024-2_2024-12-04","35420584_UX-100_2024-2","2024-12-04","7","Aprobado","Item Created"
"a03fj00000jXDFUAA4","37706458_UX-100_2024-2_2024-12-07","37706458_UX-100_2024-2","2024-12-07","10","Aprobado","Item Created"
"a03fj00000jXDFVAA4","33789545_IA-300_2024-2_2024-12-08","33789545_IA-300_2024-2","2024-12-08","9","Aprobado","Item Created"
"a03fj00000jXDFWAA4","35081927_GEN-101_2024-2_2024-12-10","35081927_GEN-101_2024-2","2024-12-10","2","Desaprobado","Item Created"
"a03fj00000jXDFXAA4","44047721_DAT-101_2024-2_2024-12-11","44047721_DAT-101_2024-2","2024-12-11","6","Aprobado","Item Created"
"a03fj00000jXDFYAA4","37222211_GEN-101_2024-2_2024-12-14","37222211_GEN-101_2024-2","2024-12-14","10","Aprobado","Item Created"
"a03fj00000jXDFZAA4","39074649_NEG-400_2024-2_2024-12-14","39074649_NEG-400_2024-2","2024-12-14","1","Desaprobado","Item Created"
"a03fj00000jXDFaAAO","41111676_IA-300_2024-2_2024-12-14","41111676_IA-300_2024-2","2024-12-14","4","Aprobado","Item Created"
"a03fj00000jXDFbAAO","34223113_IA-400_2025-1_2025-03-01","34223113_IA-400_2025-1","2025-03-01","8","Aprobado","Item Created"
"a03fj00000jXDFcAAO","41907942_NEG-400_2025-1_2025-03-01","41907942_NEG-400_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a03fj00000jXDFdAAO","31153469_UX-100_2025-1_2025-03-01","31153469_UX-100_2025-1","2025-03-01","7","Aprobado","Item Created"
"a03fj00000jXDFeAAO","36511898_DAT-305_2025-1_2025-03-01","36511898_DAT-305_2025-1","2025-03-01","10","Aprobado","Item Created"
"a03fj00000jXDFfAAO","44383216_UX-100_2025-1_2025-03-01","44383216_UX-100_2025-1","2025-03-01","7","Aprobado","Item Created"
"a03fj00000jXDFgAAO","40284355_NEG-400_2025-1_2025-03-01","40284355_NEG-400_2025-1","2025-03-01","4","Aprobado","Item Created"
"a03fj00000jXDFhAAO","46410216_GEN-101_2025-1_2025-03-01","46410216_GEN-101_2025-1","2025-03-01","2","Desaprobado","Item Created"
"a03fj00000jXDFiAAO","44844263_UX-100_2025-1_2025-03-01","44844263_UX-100_2025-1","2025-03-01","7","Aprobado","Item Created"
"a03fj00000jXDFjAAO","40833222_DAT-305_2025-1_2025-03-01","40833222_DAT-305_2025-1","2025-03-01","2","Desaprobado","Item Created"
"a03fj00000jXDFkAAO","40852091_DAT-305_2025-1_2025-03-01","40852091_DAT-305_2025-1","2025-03-01","10","Aprobado","Item Created"
"a03fj00000jXDFlAAO","43342517_DAT-305_2025-1_2025-03-01","43342517_DAT-305_2025-1","2025-03-01","8","Aprobado","Item Created"
"a03fj00000jXDFmAAO","44730308_NEG-400_2025-1_2025-03-01","44730308_NEG-400_2025-1","2025-03-01","3","Desaprobado","Item Created"
"a03fj00000jXDFnAAO","44445238_DAT-101_2025-1_2025-03-01","44445238_DAT-101_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a03fj00000jXDFoAAO","40269989_DAT-201_2025-1_2025-03-01","40269989_DAT-201_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a03fj00000jXDFpAAO","30277884_MKT-200_2025-1_2025-03-01","30277884_MKT-200_2025-1","2025-03-01","3","Desaprobado","Item Created"
"a03fj00000jXDFqAAO","35310111_DAT-305_2025-1_2025-03-01","35310111_DAT-305_2025-1","2025-03-01","8","Aprobado","Item Created"
"a03fj00000jXDFrAAO","33362152_DAT-201_2025-1_2025-03-01","33362152_DAT-201_2025-1","2025-03-01","4","Aprobado","Item Created"
"a03fj00000jXDFsAAO","40204911_DEV-101_2025-1_2025-03-01","40204911_DEV-101_2025-1","2025-03-01","9","Aprobado","Item Created"
"a03fj00000jXDFtAAO","47320705_NEG-400_2025-1_2025-03-01","47320705_NEG-400_2025-1","2025-03-01","9","Aprobado","Item Created"
"a03fj00000jXDFuAAO","44724307_DAT-101_2025-1_2025-03-01","44724307_DAT-101_2025-1","2025-03-01","8","Aprobado","Item Created"
"a03fj00000jXDFvAAO","41016204_DAT-305_2025-1_2025-03-01","41016204_DAT-305_2025-1","2025-03-01","9","Aprobado","Item Created"
"a03fj00000jXDFwAAO","32844429_DAT-305_2025-1_2025-03-01","32844429_DAT-305_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a03fj00000jXDFxAAO","44286872_GEN-101_2025-1_2025-03-02","44286872_GEN-101_2025-1","2025-03-02","1","Desaprobado","Item Created"
"a03fj00000jXDFyAAO","37090862_DAT-201_2025-1_2025-03-02","37090862_DAT-201_2025-1","2025-03-02","1","Desaprobado","Item Created"
"a03fj00000jXDFzAAO","32027618_GEN-101_2025-1_2025-03-02","32027618_GEN-101_2025-1","2025-03-02","6","Aprobado","Item Created"
"a03fj00000jXDG0AAO","45280236_DEV-101_2025-1_2025-03-02","45280236_DEV-101_2025-1","2025-03-02","9","Aprobado","Item Created"
"a03fj00000jXDG1AAO","30224289_MKT-200_2025-1_2025-03-02","30224289_MKT-200_2025-1","2025-03-02","10","Aprobado","Item Created"
"a03fj00000jXDG2AAO","40437078_DAT-101_2025-1_2025-03-02","40437078_DAT-101_2025-1","2025-03-02","1","Desaprobado","Item Created"
"a03fj00000jXDG3AAO","30808375_UX-100_2025-1_2025-03-02","30808375_UX-100_2025-1","2025-03-02","5","Aprobado","Item Created"
"a03fj00000jXDG4AAO","34223113_DAT-101_2025-1_2025-03-02","34223113_DAT-101_2025-1","2025-03-02","3","Desaprobado","Item Created"
"a03fj00000jXDG5AAO","37412229_IA-400_2025-1_2025-03-02","37412229_IA-400_2025-1","2025-03-02","3","Desaprobado","Item Created"
"a03fj00000jXDG6AAO","33697024_MKT-200_2025-1_2025-03-02","33697024_MKT-200_2025-1","2025-03-02","8","Aprobado","Item Created"
"a03fj00000jXDG7AAO","30520054_DEV-101_2025-1_2025-03-02","30520054_DEV-101_2025-1","2025-03-02","7","Aprobado","Item Created"
"a03fj00000jXDG8AAO","35077928_IA-400_2025-1_2025-03-02","35077928_IA-400_2025-1","2025-03-02","6","Aprobado","Item Created"
"a03fj00000jXDG9AAO","44343339_DAT-201_2025-1_2025-03-02","44343339_DAT-201_2025-1","2025-03-02","5","Aprobado","Item Created"
"a03fj00000jXDGAAA4","43729856_NEG-400_2025-1_2025-03-03","43729856_NEG-400_2025-1","2025-03-03","2","Desaprobado","Item Created"
"a03fj00000jXDGBAA4","31445923_IA-300_2025-1_2025-03-03","31445923_IA-300_2025-1","2025-03-03","10","Aprobado","Item Created"
"a03fj00000jXDGCAA4","38405437_IA-300_2025-1_2025-03-03","38405437_IA-300_2025-1","2025-03-03","2","Desaprobado","Item Created"
"a03fj00000jXDGDAA4","46585675_IA-300_2025-1_2025-03-03","46585675_IA-300_2025-1","2025-03-03","4","Aprobado","Item Created"
"a03fj00000jXDGEAA4","40235116_DAT-201_2025-1_2025-03-03","40235116_DAT-201_2025-1","2025-03-03","6","Aprobado","Item Created"
"a03fj00000jXDGFAA4","31221480_IA-400_2025-1_2025-03-03","31221480_IA-400_2025-1","2025-03-03","3","Desaprobado","Item Created"
"a03fj00000jXDGGAA4","40104822_MKT-200_2025-1_2025-03-03","40104822_MKT-200_2025-1","2025-03-03","8","Aprobado","Item Created"
"a03fj00000jXDGHAA4","37639684_DAT-305_2025-1_2025-03-03","37639684_DAT-305_2025-1","2025-03-03","1","Desaprobado","Item Created"
"a03fj00000jXDGIAA4","33800391_IA-300_2025-1_2025-03-03","33800391_IA-300_2025-1","2025-03-03","5","Aprobado","Item Created"
"a03fj00000jXDGJAA4","44415606_GEN-101_2025-1_2025-03-03","44415606_GEN-101_2025-1","2025-03-03","1","Desaprobado","Item Created"
"a03fj00000jXDGKAA4","31136038_DAT-201_2025-1_2025-03-03","31136038_DAT-201_2025-1","2025-03-03","5","Aprobado","Item Created"
"a03fj00000jXDGLAA4","32459600_DAT-101_2025-1_2025-03-03","32459600_DAT-101_2025-1","2025-03-03","9","Aprobado","Item Created"
"a03fj00000jXDGMAA4","33568791_IA-300_2025-1_2025-03-03","33568791_IA-300_2025-1","2025-03-03","4","Aprobado","Item Created"
"a03fj00000jXDGNAA4","43507384_DAT-101_2025-1_2025-03-03","43507384_DAT-101_2025-1","2025-03-03","7","Aprobado","Item Created"
"a03fj00000jXDGOAA4","32604998_IA-400_2025-1_2025-03-03","32604998_IA-400_2025-1","2025-03-03","1","Desaprobado","Item Created"
"a03fj00000jXDGPAA4","44544802_IA-300_2025-1_2025-03-04","44544802_IA-300_2025-1","2025-03-04","7","Aprobado","Item Created"
"a03fj00000jXDGQAA4","33418893_GEN-101_2025-1_2025-03-04","33418893_GEN-101_2025-1","2025-03-04","6","Aprobado","Item Created"
"a03fj00000jXDGRAA4","33201122_DAT-101_2025-1_2025-03-04","33201122_DAT-101_2025-1","2025-03-04","1","Desaprobado","Item Created"
"a03fj00000jXDGSAA4","33792064_DAT-101_2025-1_2025-03-04","33792064_DAT-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a03fj00000jXDGTAA4","31786305_NEG-400_2025-1_2025-03-04","31786305_NEG-400_2025-1","2025-03-04","2","Desaprobado","Item Created"
"a03fj00000jXDGUAA4","43678310_DAT-305_2025-1_2025-03-04","43678310_DAT-305_2025-1","2025-03-04","10","Aprobado","Item Created"
"a03fj00000jXDGVAA4","43690930_DAT-101_2025-1_2025-03-04","43690930_DAT-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a03fj00000jXDGWAA4","31221561_GEN-101_2025-1_2025-03-04","31221561_GEN-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a03fj00000jXDGXAA4","47731681_DAT-305_2025-1_2025-03-04","47731681_DAT-305_2025-1","2025-03-04","1","Desaprobado","Item Created"
"a03fj00000jXDGYAA4","41016204_UX-100_2025-1_2025-03-04","41016204_UX-100_2025-1","2025-03-04","6","Aprobado","Item Created"
"a03fj00000jXDGZAA4","37799625_DEV-101_2025-1_2025-03-04","37799625_DEV-101_2025-1","2025-03-04","3","Desaprobado","Item Created"
"a03fj00000jXDGaAAO","46890428_DEV-101_2025-1_2025-03-04","46890428_DEV-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a03fj00000jXDGbAAO","34316765_DAT-305_2025-1_2025-03-04","34316765_DAT-305_2025-1","2025-03-04","4","Aprobado","Item Created"
"a03fj00000jXDGcAAO","32935035_DAT-101_2025-1_2025-03-04","32935035_DAT-101_2025-1","2025-03-04","7","Aprobado","Item Created"
"a03fj00000jXDGdAAO","44190336_DAT-305_2025-1_2025-03-04","44190336_DAT-305_2025-1","2025-03-04","9","Aprobado","Item Created"
"a03fj00000jXDGeAAO","40175984_IA-400_2025-1_2025-03-05","40175984_IA-400_2025-1","2025-03-05","9","Aprobado","Item Created"
"a03fj00000jXDGfAAO","31239788_DEV-101_2025-1_2025-03-05","31239788_DEV-101_2025-1","2025-03-05","3","Desaprobado","Item Created"
"a03fj00000jXDGgAAO","30674136_NEG-400_2025-1_2025-03-05","30674136_NEG-400_2025-1","2025-03-05","10","Aprobado","Item Created"
"a03fj00000jXDGhAAO","44197978_IA-400_2025-1_2025-03-05","44197978_IA-400_2025-1","2025-03-05","3","Desaprobado","Item Created"
"a03fj00000jXDGiAAO","45663240_GEN-101_2025-1_2025-03-05","45663240_GEN-101_2025-1","2025-03-05","9","Aprobado","Item Created"
"a03fj00000jXDGjAAO","36996781_IA-400_2025-1_2025-03-05","36996781_IA-400_2025-1","2025-03-05","9","Aprobado","Item Created"
"a03fj00000jXDGkAAO","33518284_DAT-201_2025-1_2025-03-05","33518284_DAT-201_2025-1","2025-03-05","7","Aprobado","Item Created"
"a03fj00000jXDGlAAO","38714246_IA-300_2025-1_2025-03-05","38714246_IA-300_2025-1","2025-03-05","2","Desaprobado","Item Created"
"a03fj00000jXDGmAAO","33614240_GEN-101_2025-1_2025-03-05","33614240_GEN-101_2025-1","2025-03-05","5","Aprobado","Item Created"
"a03fj00000jXDGnAAO","47075635_DAT-305_2025-1_2025-03-05","47075635_DAT-305_2025-1","2025-03-05","4","Aprobado","Item Created"
"a03fj00000jXDGoAAO","38040781_NEG-400_2025-1_2025-03-05","38040781_NEG-400_2025-1","2025-03-05","4","Aprobado","Item Created"
"a03fj00000jXDGpAAO","34364066_NEG-400_2025-1_2025-03-05","34364066_NEG-400_2025-1","2025-03-05","2","Desaprobado","Item Created"
"a03fj00000jXDGqAAO","43558573_DAT-201_2025-1_2025-03-05","43558573_DAT-201_2025-1","2025-03-05","6","Aprobado","Item Created"
"a03fj00000jXDGrAAO","45280236_NEG-400_2025-1_2025-03-06","45280236_NEG-400_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a03fj00000jXDGsAAO","32270986_MKT-200_2025-1_2025-03-06","32270986_MKT-200_2025-1","2025-03-06","5","Aprobado","Item Created"
"a03fj00000jXDGtAAO","45225711_UX-100_2025-1_2025-03-06","45225711_UX-100_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a03fj00000jXDGuAAO","46193548_DAT-305_2025-1_2025-03-06","46193548_DAT-305_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a03fj00000jXDGvAAO","43037722_DAT-101_2025-1_2025-03-06","43037722_DAT-101_2025-1","2025-03-06","9","Aprobado","Item Created"
"a03fj00000jXDGwAAO","36742732_DAT-101_2025-1_2025-03-06","36742732_DAT-101_2025-1","2025-03-06","4","Aprobado","Item Created"
"a03fj00000jXDGxAAO","37091816_DAT-305_2025-1_2025-03-06","37091816_DAT-305_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a03fj00000jXDGyAAO","43871938_DEV-101_2025-1_2025-03-06","43871938_DEV-101_2025-1","2025-03-06","4","Aprobado","Item Created"
"a03fj00000jXDGzAAO","37335497_IA-400_2025-1_2025-03-06","37335497_IA-400_2025-1","2025-03-06","9","Aprobado","Item Created"
"a03fj00000jXDH0AAO","37639684_DAT-101_2025-1_2025-03-06","37639684_DAT-101_2025-1","2025-03-06","9","Aprobado","Item Created"
"a03fj00000jXDH1AAO","44086116_UX-100_2025-1_2025-03-06","44086116_UX-100_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a03fj00000jXDH2AAO","31681085_DEV-101_2025-1_2025-03-06","31681085_DEV-101_2025-1","2025-03-06","5","Aprobado","Item Created"
"a03fj00000jXDH3AAO","41785959_IA-300_2025-1_2025-03-06","41785959_IA-300_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a03fj00000jXDH4AAO","47223646_DAT-101_2025-1_2025-03-06","47223646_DAT-101_2025-1","2025-03-06","8","Aprobado","Item Created"
"a03fj00000jXDH5AAO","35844073_NEG-400_2025-1_2025-03-06","35844073_NEG-400_2025-1","2025-03-06","10","Aprobado","Item Created"
"a03fj00000jXDH6AAO","34341037_IA-400_2025-1_2025-03-06","34341037_IA-400_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a03fj00000jXDH7AAO","44476887_GEN-101_2025-1_2025-03-06","44476887_GEN-101_2025-1","2025-03-06","5","Aprobado","Item Created"
