"Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","ERROR"
"33699765","UX-100","33699765_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45842940","NEG-400","45842940_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31821525","DAT-201","31821525_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35579453","DAT-201","35579453_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43904609","NEG-400","43904609_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34070539","GEN-101","34070539_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37054065","DEV-101","37054065_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38622234","DAT-201","38622234_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31800702","GEN-101","31800702_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34631318","DEV-101","34631318_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45181550","UX-100","45181550_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45385368","DAT-201","45385368_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40818237","GEN-101","40818237_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45426738","NEG-400","45426738_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45171795","DEV-101","45171795_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35543489","UX-100","35543489_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40776019","GEN-101","40776019_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43771658","DAT-201","43771658_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34715773","DEV-101","34715773_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43695456","MKT-200","43695456_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32151241","UX-100","32151241_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33130984","DAT-101","33130984_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42280040","NEG-400","42280040_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31263287","UX-100","31263287_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35325959","MKT-200","35325959_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39402003","DAT-101","39402003_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37083223","DAT-101","37083223_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32259990","IA-300","32259990_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44780393","NEG-400","44780393_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33506985","UX-100","33506985_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42576713","DAT-101","42576713_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39856178","DAT-101","39856178_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43010564","DAT-201","43010564_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30339434","DAT-201","30339434_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33130984","DAT-201","33130984_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40133866","NEG-400","40133866_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42799422","DAT-201","42799422_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38162732","NEG-400","38162732_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39216162","MKT-200","39216162_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30365765","GEN-101","30365765_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31370404","IA-300","31370404_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44536877","DAT-201","44536877_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38481398","NEG-400","38481398_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39579403","UX-100","39579403_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37550168","IA-300","37550168_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39691054","UX-100","39691054_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34529542","DAT-101","34529542_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34255143","DEV-101","34255143_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41943395","DAT-101","41943395_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44886400","DEV-101","44886400_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45402891","UX-100","45402891_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39001607","DAT-201","39001607_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30619113","GEN-101","30619113_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37849139","DAT-101","37849139_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34636803","IA-300","34636803_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40578248","IA-300","40578248_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42677307","GEN-101","42677307_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31061893","IA-300","31061893_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36514168","DEV-101","36514168_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33444595","DAT-201","33444595_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37949128","IA-300","37949128_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42208457","DAT-101","42208457_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37253616","DAT-201","37253616_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32808702","UX-100","32808702_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30782743","IA-300","30782743_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39001607","UX-100","39001607_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34864189","GEN-101","34864189_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38724522","UX-100","38724522_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33857648","DAT-101","33857648_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35471829","DEV-101","35471829_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40051444","GEN-101","40051444_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36369209","DAT-201","36369209_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44912505","IA-300","44912505_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32864447","NEG-400","32864447_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35891432","IA-300","35891432_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43991901","DAT-101","43991901_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42576713","DEV-101","42576713_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43105183","IA-300","43105183_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33696189","GEN-101","33696189_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44775708","IA-300","44775708_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41848705","DAT-201","41848705_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38114009","DEV-101","38114009_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33488611","UX-100","33488611_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36286352","NEG-400","36286352_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41594052","UX-100","41594052_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39129106","DAT-201","39129106_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43539600","GEN-101","43539600_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42576713","UX-100","42576713_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39264124","DEV-101","39264124_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35965210","UX-100","35965210_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45298142","DEV-101","45298142_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35915416","IA-300","35915416_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30126752","GEN-101","30126752_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34265698","MKT-200","34265698_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41111676","NEG-400","41111676_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40105729","MKT-200","40105729_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40579606","UX-100","40579606_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43978117","DAT-101","43978117_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32556008","DAT-101","32556008_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36362413","DAT-101","36362413_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41003214","NEG-400","41003214_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37326359","DEV-101","37326359_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44508081","MKT-200","44508081_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43362081","DAT-101","43362081_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42221418","NEG-400","42221418_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30974929","MKT-200","30974929_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37347578","IA-300","37347578_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40649002","DEV-101","40649002_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33115581","DAT-201","33115581_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39144752","IA-300","39144752_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35543489","DAT-101","35543489_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39405037","GEN-101","39405037_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41347543","GEN-101","41347543_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37831209","DEV-101","37831209_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36727365","DEV-101","36727365_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37179608","UX-100","37179608_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31399534","NEG-400","31399534_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45090532","MKT-200","45090532_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33221169","IA-300","33221169_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35810239","IA-300","35810239_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37223015","DAT-201","37223015_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34845546","DAT-101","34845546_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33049597","IA-300","33049597_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37329041","IA-300","37329041_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31379964","NEG-400","31379964_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40727710","MKT-200","40727710_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38048801","IA-300","38048801_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44210932","UX-100","44210932_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40338924","DAT-201","40338924_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39695989","UX-100","39695989_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41147686","DAT-101","41147686_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34209869","IA-300","34209869_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38485886","DEV-101","38485886_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34363040","DAT-201","34363040_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35282987","IA-300","35282987_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36935055","MKT-200","36935055_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37604035","NEG-400","37604035_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42509169","MKT-200","42509169_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43802935","DEV-101","43802935_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38726954","DAT-201","38726954_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41330737","MKT-200","41330737_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37797988","DAT-201","37797988_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42024629","GEN-101","42024629_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45419981","UX-100","45419981_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44370456","DAT-101","44370456_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31295512","DAT-201","31295512_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30309712","DAT-101","30309712_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35589315","DAT-201","35589315_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33074317","DEV-101","33074317_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45090532","DEV-101","45090532_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33957369","DAT-201","33957369_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38451826","GEN-101","38451826_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38373582","GEN-101","38373582_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31922848","DEV-101","31922848_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39269288","DAT-101","39269288_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36702199","IA-300","36702199_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33630695","UX-100","33630695_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38446695","IA-300","38446695_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45039367","DAT-101","45039367_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36953747","DAT-201","36953747_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44910143","MKT-200","44910143_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45265185","NEG-400","45265185_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44617524","DAT-101","44617524_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39386861","DAT-201","39386861_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33827674","UX-100","33827674_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31158762","IA-300","31158762_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42117900","GEN-101","42117900_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36392604","IA-300","36392604_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43767499","DAT-201","43767499_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38218744","UX-100","38218744_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36163868","IA-300","36163868_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34758464","NEG-400","34758464_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42849061","GEN-101","42849061_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31438742","DEV-101","31438742_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43270052","MKT-200","43270052_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42706367","NEG-400","42706367_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43159265","DEV-101","43159265_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34250668","MKT-200","34250668_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44654293","DAT-201","44654293_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41333233","DAT-101","41333233_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30469731","GEN-101","30469731_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33910188","NEG-400","33910188_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37935165","MKT-200","37935165_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34971595","IA-300","34971595_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39386861","UX-100","39386861_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41077276","IA-300","41077276_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33630695","IA-300","33630695_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31621161","IA-300","31621161_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40729905","DAT-101","40729905_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42757045","MKT-200","42757045_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44308885","UX-100","44308885_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34092604","IA-300","34092604_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35320655","DAT-201","35320655_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38164166","MKT-200","38164166_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32971550","IA-300","32971550_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30946614","MKT-200","30946614_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41829357","MKT-200","41829357_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45417967","NEG-400","45417967_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34033433","NEG-400","34033433_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33035804","GEN-101","33035804_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34617592","MKT-200","34617592_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36855486","MKT-200","36855486_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37168127","GEN-101","37168127_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40513724","DAT-201","40513724_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33541682","IA-300","33541682_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36489803","UX-100","36489803_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43315303","MKT-200","43315303_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44047721","DAT-201","44047721_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42024629","DEV-101","42024629_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40980648","DAT-201","40980648_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32357600","GEN-101","32357600_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30985783","DAT-101","30985783_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34209869","UX-100","34209869_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32295114","IA-300","32295114_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38140531","IA-300","38140531_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44528233","IA-300","44528233_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30106929","DAT-201","30106929_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37856329","NEG-400","37856329_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31593963","UX-100","31593963_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32698751","GEN-101","32698751_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37605752","UX-100","37605752_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32440459","GEN-101","32440459_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33352008","DAT-101","33352008_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35625713","GEN-101","35625713_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36490297","DAT-201","36490297_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31356012","MKT-200","31356012_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34446593","NEG-400","34446593_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43864775","DEV-101","43864775_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42219949","UX-100","42219949_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31352683","UX-100","31352683_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34211417","GEN-101","34211417_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34039776","NEG-400","34039776_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39875233","NEG-400","39875233_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30226372","NEG-400","30226372_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34912303","NEG-400","34912303_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43947996","IA-300","43947996_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44219639","GEN-101","44219639_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45941376","DAT-101","45941376_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32575818","IA-300","32575818_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34998039","IA-300","34998039_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31509667","NEG-400","31509667_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38207316","GEN-101","38207316_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"42500015","MKT-200","42500015_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"32702619","DAT-101","32702619_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43663971","IA-300","43663971_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"37012198","DAT-201","37012198_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41021877","UX-100","41021877_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36855486","NEG-400","36855486_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38370600","DAT-101","38370600_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"31963378","DEV-101","31963378_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38934818","UX-100","38934818_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35437650","DEV-101","35437650_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35111521","MKT-200","35111521_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"33663590","UX-100","33663590_UX-100_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38519723","MKT-200","38519723_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38393673","IA-300","38393673_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"44289991","MKT-200","44289991_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"34078388","MKT-200","34078388_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41129177","GEN-101","41129177_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30386383","DAT-201","30386383_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"43695456","NEG-400","43695456_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30246491","IA-300","30246491_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36725023","GEN-101","36725023_GEN-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"39341417","NEG-400","39341417_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"36057182","DAT-201","36057182_DAT-201_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"41788868","NEG-400","41788868_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"35155914","NEG-400","35155914_NEG-400_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"45090532","IA-300","45090532_IA-300_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"30246491","DEV-101","30246491_DEV-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"38642477","MKT-200","38642477_MKT-200_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
"40126484","DAT-101","40126484_DAT-101_2024","2024","Año Lectivo: bad value for restricted picklist field: 2024"
