"ID","Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","STATUS"
"a0Bbm00000m7B0NEAU","36907787","UX-100","36907787_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0OEAU","30566758","UX-100","30566758_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0PEAU","37261587","DAT-101","37261587_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0QEAU","39041016","DEV-101","39041016_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0REAU","32169352","IA-300","32169352_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0SEAU","37795993","DAT-101","37795993_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0TEAU","41885509","MKT-200","41885509_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0UEAU","33922912","DEV-101","33922912_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0VEAU","45752068","GEN-101","45752068_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0WEAU","31594777","DAT-101","31594777_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0XEAU","42266843","NEG-400","42266843_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0YEAU","45826183","MKT-200","45826183_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0ZEAU","32578687","NEG-400","32578687_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0aEAE","37454570","DAT-101","37454570_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0bEAE","41129177","NEG-400","41129177_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0cEAE","32099297","IA-300","32099297_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0dEAE","31599603","MKT-200","31599603_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0eEAE","33699765","UX-100","33699765_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0fEAE","45842940","NEG-400","45842940_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0gEAE","31821525","DAT-201","31821525_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0hEAE","35579453","DAT-201","35579453_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0iEAE","43904609","NEG-400","43904609_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0jEAE","34070539","GEN-101","34070539_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0kEAE","37054065","DEV-101","37054065_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0lEAE","38622234","DAT-201","38622234_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0mEAE","31800702","GEN-101","31800702_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0nEAE","34631318","DEV-101","34631318_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0oEAE","45181550","UX-100","45181550_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0pEAE","45385368","DAT-201","45385368_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0qEAE","40818237","GEN-101","40818237_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0rEAE","45426738","NEG-400","45426738_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0sEAE","45171795","DEV-101","45171795_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0tEAE","35543489","UX-100","35543489_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0uEAE","40776019","GEN-101","40776019_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0vEAE","43771658","DAT-201","43771658_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0wEAE","34715773","DEV-101","34715773_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0xEAE","43695456","MKT-200","43695456_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0yEAE","32151241","UX-100","32151241_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B0zEAE","33130984","DAT-101","33130984_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B10EAE","42280040","NEG-400","42280040_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B11EAE","31263287","UX-100","31263287_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B12EAE","35325959","MKT-200","35325959_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B13EAE","39402003","DAT-101","39402003_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B14EAE","37083223","DAT-101","37083223_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B15EAE","32259990","IA-300","32259990_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B16EAE","44780393","NEG-400","44780393_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B17EAE","33506985","UX-100","33506985_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B18EAE","42576713","DAT-101","42576713_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B19EAE","39856178","DAT-101","39856178_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1AEAU","43010564","DAT-201","43010564_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1BEAU","30339434","DAT-201","30339434_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1CEAU","33130984","DAT-201","33130984_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1DEAU","40133866","NEG-400","40133866_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1EEAU","42799422","DAT-201","42799422_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1FEAU","38162732","NEG-400","38162732_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1GEAU","39216162","MKT-200","39216162_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1HEAU","30365765","GEN-101","30365765_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1IEAU","31370404","IA-300","31370404_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1JEAU","44536877","DAT-201","44536877_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1KEAU","38481398","NEG-400","38481398_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1LEAU","39579403","UX-100","39579403_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1MEAU","37550168","IA-300","37550168_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1NEAU","39691054","UX-100","39691054_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1OEAU","34529542","DAT-101","34529542_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1PEAU","34255143","DEV-101","34255143_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1QEAU","41943395","DAT-101","41943395_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1REAU","44886400","DEV-101","44886400_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1SEAU","45402891","UX-100","45402891_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1TEAU","39001607","DAT-201","39001607_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1UEAU","30619113","GEN-101","30619113_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1VEAU","37849139","DAT-101","37849139_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1WEAU","34636803","IA-300","34636803_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1XEAU","40578248","IA-300","40578248_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1YEAU","42677307","GEN-101","42677307_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1ZEAU","31061893","IA-300","31061893_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1aEAE","36514168","DEV-101","36514168_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1bEAE","33444595","DAT-201","33444595_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1cEAE","37949128","IA-300","37949128_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1dEAE","42208457","DAT-101","42208457_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1eEAE","37253616","DAT-201","37253616_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1fEAE","32808702","UX-100","32808702_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1gEAE","30782743","IA-300","30782743_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1hEAE","39001607","UX-100","39001607_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1iEAE","34864189","GEN-101","34864189_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1jEAE","38724522","UX-100","38724522_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1kEAE","33857648","DAT-101","33857648_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1lEAE","35471829","DEV-101","35471829_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1mEAE","40051444","GEN-101","40051444_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1nEAE","36369209","DAT-201","36369209_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1oEAE","44912505","IA-300","44912505_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1pEAE","32864447","NEG-400","32864447_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1qEAE","35891432","IA-300","35891432_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1rEAE","43991901","DAT-101","43991901_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1sEAE","42576713","DEV-101","42576713_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1tEAE","43105183","IA-300","43105183_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1uEAE","33696189","GEN-101","33696189_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1vEAE","44775708","IA-300","44775708_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1wEAE","41848705","DAT-201","41848705_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1xEAE","38114009","DEV-101","38114009_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1yEAE","33488611","UX-100","33488611_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B1zEAE","36286352","NEG-400","36286352_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B20EAE","41594052","UX-100","41594052_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B21EAE","39129106","DAT-201","39129106_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B22EAE","43539600","GEN-101","43539600_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B23EAE","42576713","UX-100","42576713_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B24EAE","39264124","DEV-101","39264124_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B25EAE","35965210","UX-100","35965210_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B26EAE","45298142","DEV-101","45298142_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B27EAE","35915416","IA-300","35915416_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B28EAE","30126752","GEN-101","30126752_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B29EAE","34265698","MKT-200","34265698_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2AEAU","41111676","NEG-400","41111676_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2BEAU","40105729","MKT-200","40105729_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2CEAU","40579606","UX-100","40579606_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2DEAU","43978117","DAT-101","43978117_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2EEAU","32556008","DAT-101","32556008_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2FEAU","36362413","DAT-101","36362413_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2GEAU","41003214","NEG-400","41003214_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2HEAU","37326359","DEV-101","37326359_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2IEAU","44508081","MKT-200","44508081_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2JEAU","43362081","DAT-101","43362081_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2KEAU","42221418","NEG-400","42221418_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2LEAU","30974929","MKT-200","30974929_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2MEAU","37347578","IA-300","37347578_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2NEAU","40649002","DEV-101","40649002_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2OEAU","33115581","DAT-201","33115581_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2PEAU","39144752","IA-300","39144752_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2QEAU","35543489","DAT-101","35543489_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2REAU","39405037","GEN-101","39405037_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2SEAU","41347543","GEN-101","41347543_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2TEAU","37831209","DEV-101","37831209_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2UEAU","36727365","DEV-101","36727365_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2VEAU","37179608","UX-100","37179608_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2WEAU","31399534","NEG-400","31399534_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2XEAU","45090532","MKT-200","45090532_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2YEAU","33221169","IA-300","33221169_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2ZEAU","35810239","IA-300","35810239_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2aEAE","37223015","DAT-201","37223015_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2bEAE","34845546","DAT-101","34845546_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2cEAE","33049597","IA-300","33049597_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2dEAE","37329041","IA-300","37329041_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2eEAE","31379964","NEG-400","31379964_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2fEAE","40727710","MKT-200","40727710_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2gEAE","38048801","IA-300","38048801_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2hEAE","44210932","UX-100","44210932_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2iEAE","40338924","DAT-201","40338924_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2jEAE","39695989","UX-100","39695989_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2kEAE","41147686","DAT-101","41147686_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2lEAE","34209869","IA-300","34209869_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2mEAE","38485886","DEV-101","38485886_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2nEAE","34363040","DAT-201","34363040_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2oEAE","35282987","IA-300","35282987_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2pEAE","36935055","MKT-200","36935055_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2qEAE","37604035","NEG-400","37604035_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2rEAE","42509169","MKT-200","42509169_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2sEAE","43802935","DEV-101","43802935_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2tEAE","38726954","DAT-201","38726954_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2uEAE","41330737","MKT-200","41330737_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2vEAE","37797988","DAT-201","37797988_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2wEAE","42024629","GEN-101","42024629_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2xEAE","45419981","UX-100","45419981_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2yEAE","44370456","DAT-101","44370456_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B2zEAE","31295512","DAT-201","31295512_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B30EAE","30309712","DAT-101","30309712_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B31EAE","35589315","DAT-201","35589315_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B32EAE","33074317","DEV-101","33074317_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B33EAE","45090532","DEV-101","45090532_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B34EAE","33957369","DAT-201","33957369_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B35EAE","38451826","GEN-101","38451826_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B36EAE","38373582","GEN-101","38373582_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B37EAE","31922848","DEV-101","31922848_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B38EAE","39269288","DAT-101","39269288_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B39EAE","36702199","IA-300","36702199_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3AEAU","33630695","UX-100","33630695_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3BEAU","38446695","IA-300","38446695_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3CEAU","45039367","DAT-101","45039367_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3DEAU","36953747","DAT-201","36953747_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3EEAU","44910143","MKT-200","44910143_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3FEAU","45265185","NEG-400","45265185_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3GEAU","44617524","DAT-101","44617524_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3HEAU","39386861","DAT-201","39386861_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3IEAU","33827674","UX-100","33827674_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3JEAU","31158762","IA-300","31158762_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3KEAU","42117900","GEN-101","42117900_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3LEAU","36392604","IA-300","36392604_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3MEAU","43767499","DAT-201","43767499_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3NEAU","38218744","UX-100","38218744_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3OEAU","36163868","IA-300","36163868_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3PEAU","34758464","NEG-400","34758464_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3QEAU","42849061","GEN-101","42849061_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3REAU","31438742","DEV-101","31438742_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3SEAU","43270052","MKT-200","43270052_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3TEAU","42706367","NEG-400","42706367_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3UEAU","43159265","DEV-101","43159265_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3VEAU","34250668","MKT-200","34250668_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3WEAU","44654293","DAT-201","44654293_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3XEAU","41333233","DAT-101","41333233_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3YEAU","30469731","GEN-101","30469731_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3ZEAU","33910188","NEG-400","33910188_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3aEAE","37935165","MKT-200","37935165_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3bEAE","34971595","IA-300","34971595_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3cEAE","39386861","UX-100","39386861_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3dEAE","41077276","IA-300","41077276_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3eEAE","33630695","IA-300","33630695_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3fEAE","31621161","IA-300","31621161_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3gEAE","40729905","DAT-101","40729905_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3hEAE","42757045","MKT-200","42757045_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3iEAE","44308885","UX-100","44308885_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3jEAE","34092604","IA-300","34092604_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3kEAE","35320655","DAT-201","35320655_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3lEAE","38164166","MKT-200","38164166_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3mEAE","32971550","IA-300","32971550_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3nEAE","30946614","MKT-200","30946614_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3oEAE","41829357","MKT-200","41829357_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3pEAE","45417967","NEG-400","45417967_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3qEAE","34033433","NEG-400","34033433_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3rEAE","33035804","GEN-101","33035804_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3sEAE","34617592","MKT-200","34617592_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3tEAE","36855486","MKT-200","36855486_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3uEAE","37168127","GEN-101","37168127_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3vEAE","40513724","DAT-201","40513724_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3wEAE","33541682","IA-300","33541682_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3xEAE","36489803","UX-100","36489803_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3yEAE","43315303","MKT-200","43315303_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B3zEAE","44047721","DAT-201","44047721_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B40EAE","42024629","DEV-101","42024629_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B41EAE","40980648","DAT-201","40980648_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B42EAE","32357600","GEN-101","32357600_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B43EAE","30985783","DAT-101","30985783_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B44EAE","34209869","UX-100","34209869_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B45EAE","32295114","IA-300","32295114_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B46EAE","38140531","IA-300","38140531_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B47EAE","44528233","IA-300","44528233_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B48EAE","30106929","DAT-201","30106929_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B49EAE","37856329","NEG-400","37856329_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4AEAU","31593963","UX-100","31593963_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4BEAU","32698751","GEN-101","32698751_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4CEAU","37605752","UX-100","37605752_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4DEAU","32440459","GEN-101","32440459_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4EEAU","33352008","DAT-101","33352008_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4FEAU","35625713","GEN-101","35625713_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4GEAU","36490297","DAT-201","36490297_DAT-201_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4HEAU","31356012","MKT-200","31356012_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4IEAU","34446593","NEG-400","34446593_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4JEAU","43864775","DEV-101","43864775_DEV-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4KEAU","42219949","UX-100","42219949_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4LEAU","31352683","UX-100","31352683_UX-100_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4MEAU","34211417","GEN-101","34211417_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4NEAU","34039776","NEG-400","34039776_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4OEAU","39875233","NEG-400","39875233_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4PEAU","30226372","NEG-400","30226372_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4QEAU","34912303","NEG-400","34912303_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4REAU","43947996","IA-300","43947996_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4SEAU","44219639","GEN-101","44219639_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4TEAU","45941376","DAT-101","45941376_DAT-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4UEAU","32575818","IA-300","32575818_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4VEAU","34998039","IA-300","34998039_IA-300_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4WEAU","31509667","NEG-400","31509667_NEG-400_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4XEAU","38207316","GEN-101","38207316_GEN-101_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4YEAU","42500015","MKT-200","42500015_MKT-200_2024-1","2024-1","Item Created"
"a0Bbm00000m7B4ZEAU","32702619","DAT-101","32702619_DAT-101_2024-1","2024-1","Item Created"
