"ID","Nombre","Apellido","Numero_Documento__c","Email","Telefono","Rol__c","Tipo_Documento__c","STATUS"
"003bm000011c9fTAAQ","Mora","Martinez","40421216","mora.martinez@outlook.com","+54 9 3934 7210","Alumno","DNI","Item Created"
"003bm000011c9fUAAQ","Thiago Lionel","Sosa","39747478","thiago.lionel.sosa@yahoo.com","+54 9 2304 4743","Alumno","DNI","Item Created"
"003bm000011c9iiAAA","Valentina","Ponce","44765173","valentina.ponce@gmail.com","+54 9 3379 5484","Alumno","DNI","Item Created"
"003bm000011c9ijAAA","Bautista","Ruiz","36594040","bautista.ruiz@outlook.com","+54 9 2263 4888","Alumno","DNI","Item Created"
"003bm000011c9ikAAA","Miguel Angel","Mansilla","37444361","miguel.angel.mansilla@outlook.com","+54 9 3726 1873","Alumno","DNI","Item Created"
"003bm000011c9ilAAA","Ramiro","Gonzalez","38446695","ramiro.gonzalez@gmail.com","+54 9 3495 0074","Alumno","DNI","Item Created"
"003bm000011c9imAAA","Catalina","Sanchez","43062304","catalina.sanchez@gmail.com","+54 9 2343 8565","Alumno","DNI","Item Created"
"003bm000011c9inAAA","Delfina","Castro","44412440","delfina.castro@yahoo.com","+54 9 3853 5449","Alumno","DNI","Item Created"
"003bm000011c9ioAAA","Benjamin Alejandro","Torres","41748984","benjamin.alejandro.torres@hotmail.com","+54 9 2699 9313","Alumno","DNI","Item Created"
"003bm000011c9ipAAA","Juana","Fernandez","38038154","juana.fernandez@hotmail.com","+54 9 3178 3445","Alumno","DNI","Item Created"
"003bm000011c9iqAAA","Julieta","Duarte","44753132","","+54 9 2831 5109","Alumno","DNI","Item Created"
"003bm000011c9irAAA","Lola","Farias","30619113","lola.farias@outlook.com","+54 9 3412 1839","Alumno","DNI","Item Created"
"003bm000011c9isAAA","Santino","Aguero","39641826","santino.aguero@yahoo.com","+54 9 3740 6873","Alumno","DNI","Item Created"
"003bm000011c9itAAA","Micaela","Sosa","31442827","micaela.sosa@outlook.com","+54 9 3951 3445","Alumno","DNI","Item Created"
"003bm000011c9iuAAA","Constantino","Castro","41594052","constantino.castro@outlook.com","+54 9 3916 6714","Alumno","DNI","Item Created"
"003bm000011c9ivAAA","Alejo","Diaz","44698831","alejo.diaz@hotmail.com","+54 9 3603 7832","Alumno","DNI","Item Created"
"003bm000011c9iwAAA","Gonzalo","Sanchez","37749075","gonzalo.sanchez@outlook.com","+54 9 3104 9303","Alumno","DNI","Item Created"
"003bm000011c9ixAAA","Luz Milagros","Ramirez","37797988","luz.milagros.ramirez@outlook.com","+54 9 3690 0657","Alumno","DNI","Item Created"
"003bm000011c9iyAAA","Juan Martin","Paez","31821525","juan.martin.paez@yahoo.com","+54 9 3718 4386","Alumno","DNI","Item Created"
"003bm000011c9izAAA","Santiago","Rodriguez","38657054","santiago.rodriguez@outlook.com","+54 9 3243 5121","Alumno","DNI","Item Created"
"003bm000011c9j0AAA","Delfina","Godoy","31165911","delfina.godoy@gmail.com","+54 9 2946 3828","Alumno","DNI","Item Created"
"003bm000011c9j1AAA","Bruno","Ponce","31777177","bruno.ponce@yahoo.com","+54 9 3125 2111","Alumno","DNI","Item Created"
"003bm000011c9j2AAA","Joaquin","Perez","39451059","joaquin.perez@yahoo.com","+54 9 3571 5483","Alumno","DNI","Item Created"
"003bm000011c9j3AAA","Dante","Correa","39054820","dante.correa@yahoo.com","+54 9 2147 7006","Alumno","DNI","Item Created"
"003bm000011c9j4AAA","Sebastian","Escobar","36016561","sebastian.escobar@gmail.com","+54 9 3881 2828","Alumno","DNI","Item Created"
"003bm000011c9j5AAA","Juan Ignacio","Vega","35745673","juan.ignacio.vega@outlook.com","+54 9 2830 2542","Alumno","DNI","Item Created"
"003bm000011c9j6AAA","Lucas","Sanchez","32416248","lucas.sanchez@gmail.com","+54 9 2799 4314","Alumno","DNI","Item Created"
"003bm000011c9j7AAA","Josefina","Escobar","31162466","josefina.escobar@outlook.com","+54 9 3725 2282","Alumno","DNI","Item Created"
"003bm000011c9j8AAA","Lucía","Gonzalez","42179672","lucia.gonzalez@gmail.com","+54 9 2429 5377","Alumno","DNI","Item Created"
"003bm000011c9j9AAA","Augusto","Benitez","30263228","augusto.benitez@gmail.com","+54 9 3619 0055","Alumno","DNI","Item Created"
"003bm000011c9jAAAQ","Lautaro Ezequiel","Lopez","36855486","lautaro.ezequiel.lopez@yahoo.com","+54 9 3537 0144","Alumno","DNI","Item Created"
"003bm000011c9jBAAQ","Joaquina","Figueroa","31935757","","+54 9 2346 4225","Alumno","DNI","Item Created"
"003bm000011c9jCAAQ","Isabella","Sanchez","36461761","isabella.sanchez@outlook.com","+54 9 2791 8739","Alumno","DNI","Item Created"
"003bm000011c9jDAAQ","Juan Bautista","Garcia","31178906","juan.bautista.garcia@hotmail.com","+54 9 2530 4519","Alumno","DNI","Item Created"
"003bm000011c9jEAAQ","Gino","Castro","39556507","gino.castro@gmail.com","+54 9 3133 7629","Alumno","DNI","Item Created"
"003bm000011c9jFAAQ","Thiago Benjamin","Martinez","37161768","thiago.benjamin.martinez@gmail.com","+54 9 2860 1374","Alumno","DNI","Item Created"
"003bm000011c9jGAAQ","Clara","Ledesma","44508081","clara.ledesma@outlook.com","+54 9 2294 5934","Alumno","DNI","Item Created"
"003bm000011c9jHAAQ","Geronimo","Caceres","45402891","geronimo.caceres@outlook.com","+54 9 3616 2287","Alumno","DNI","Item Created"
"003bm000011c9jIAAQ","Juan Ignacio","Aguirre","30116169","juan.ignacio.aguirre@yahoo.com","+54 9 3321 8845","Alumno","DNI","Item Created"
"003bm000011c9jJAAQ","Victoria","Diaz","44563667","victoria.diaz@gmail.com","+54 9 3974 5366","Alumno","DNI","Item Created"
"003bm000011c9jKAAQ","Gabriel","Benitez","38925094","gabriel.benitez@yahoo.com","+54 9 2411 8929","Alumno","DNI","Item Created"
"003bm000011c9jLAAQ","Julieta","Lucero","45341622","julieta.lucero@gmail.com","+54 9 2991 6005","Alumno","DNI","Item Created"
"003bm000011c9jMAAQ","Candela","Pereyra","41575887","candela.pereyra@outlook.com","+54 9 3264 8389","Alumno","DNI","Item Created"
"003bm000011c9jNAAQ","Emma","Vazquez","44555423","emma.vazquez@yahoo.com","+54 9 3541 1746","Alumno","DNI","Item Created"
"003bm000011c9jOAAQ","Valentin","Acosta","40534516","valentin.acosta@yahoo.com","+54 9 3275 9629","Alumno","DNI","Item Created"
"003bm000011c9jPAAQ","Pedro","Alvarez","32932411","pedro.alvarez@hotmail.com","+54 9 3346 2180","Alumno","DNI","Item Created"
"003bm000011c9jQAAQ","Julieta","Gonzalez","41473248","julieta.gonzalez@yahoo.com","+54 9 3472 0478","Alumno","DNI","Item Created"
"003bm000011c9jRAAQ","Tomas","Rodriguez","35990190","tomas.rodriguez@yahoo.com","+54 9 3576 3251","Alumno","DNI","Item Created"
"003bm000011c9jSAAQ","Elena","Soria","40701939","elena.soria@hotmail.com","+54 9 3676 4345","Alumno","DNI","Item Created"
"003bm000011c9jTAAQ","Emma","Luna","45788790","emma.luna@yahoo.com","+54 9 2632 6016","Alumno","DNI","Item Created"
"003bm000011c9jUAAQ","Paloma","Aguero","43767499","paloma.aguero@yahoo.com","+54 9 2198 7505","Alumno","DNI","Item Created"
"003bm000011c9jVAAQ","Pilar","Blanco","35023742","pilar.blanco@hotmail.com","+54 9 2457 1189","Alumno","DNI","Item Created"
"003bm000011c9jWAAQ","Paloma","Alvarez","34146531","paloma.alvarez@yahoo.com","+54 9 2287 0519","Alumno","DNI","Item Created"
"003bm000011c9jXAAQ","Constanza","Maidana","30370016","constanza.maidana@gmail.com","+54 9 3858 7918","Alumno","DNI","Item Created"
"003bm000011c9jYAAQ","Mia Morena","Torres","30058812","","+54 9 2588 8829","Alumno","DNI","Item Created"
"003bm000011c9jZAAQ","Victoria","Pereyra","36083652","victoria.pereyra@outlook.com","+54 9 2474 3313","Alumno","DNI","Item Created"
"003bm000011c9jaAAA","Thiago Lionel","Flores","44419194","thiago.lionel.flores@outlook.com","+54 9 2150 6044","Alumno","DNI","Item Created"
"003bm000011c9jbAAA","Luz Milagros","Medina","35437650","luz.milagros.medina@outlook.com","+54 9 2492 6811","Alumno","DNI","Item Created"
"003bm000011c9jcAAA","Benjamin","Alvarez","38388641","benjamin.alvarez@outlook.com","+54 9 3174 8991","Alumno","DNI","Item Created"
"003bm000011c9jdAAA","Olivia","Miranda","34166651","olivia.miranda@yahoo.com","+54 9 3471 5217","Alumno","DNI","Item Created"
"003bm000011c9jeAAA","Valentina","Coronel","31593963","valentina.coronel@gmail.com","+54 9 2196 7061","Alumno","DNI","Item Created"
"003bm000011c9jfAAA","Pedro","Bustos","39129106","pedro.bustos@yahoo.com","+54 9 2390 2204","Alumno","DNI","Item Created"
"003bm000011c9jgAAA","Tomàs","Gonzalez","34059848","tomas.gonzalez@gmail.com","+54 9 3824 7495","Alumno","DNI","Item Created"
"003bm000011c9jhAAA","Tomas","Mansilla","35598228","tomas.mansilla@yahoo.com","+54 9 3297 5035","Alumno","DNI","Item Created"
"003bm000011c9jiAAA","Agostina","Rivero","35196112","agostina.rivero@hotmail.com","+54 9 3984 7134","Alumno","DNI","Item Created"
"003bm000011c9jjAAA","Thiago Agustin","Torres","33665133","thiago.agustin.torres@outlook.com","+54 9 2744 3520","Alumno","DNI","Item Created"
"003bm000011c9jkAAA","Luana","Gonzalez","31723879","luana.gonzalez@hotmail.com","+54 9 3937 0807","Alumno","DNI","Item Created"
"003bm000011c9jlAAA","Malena","Gomez","42892502","malena.gomez@yahoo.com","+54 9 3221 0394","Alumno","DNI","Item Created"
"003bm000011c9jmAAA","Franco","Perez","36725023","franco.perez@outlook.com","+54 9 2101 9113","Alumno","DNI","Item Created"
"003bm000011c9jnAAA","Lautaro","Carrizo","43720785","lautaro.carrizo@outlook.com","+54 9 2593 1249","Alumno","DNI","Item Created"
"003bm000011c9joAAA","Lucia","Ramos","31800702","","+54 9 3426 1752","Alumno","DNI","Item Created"
"003bm000011c9jpAAA","Catalina","Franco","42679506","catalina.franco@yahoo.com","+54 9 2126 5465","Alumno","DNI","Item Created"
"003bm000011c9jqAAA","Bautista","Gomez","40105729","bautista.gomez@outlook.com","+54 9 2863 1004","Alumno","DNI","Item Created"
"003bm000011c9jrAAA","Martina","Sanchez","40860494","martina.sanchez@outlook.com","+54 9 2497 0467","Alumno","DNI","Item Created"
"003bm000011c9jsAAA","Lucas Ezequiel","Fernandez","42331291","lucas.ezequiel.fernandez@yahoo.com","+54 9 2969 0729","Alumno","DNI","Item Created"
"003bm000011c9jtAAA","Bautista","Romero","44886400","bautista.romero@outlook.com","+54 9 3813 9647","Alumno","DNI","Item Created"
"003bm000011c9juAAA","Kiara","Vega","45609644","kiara.vega@outlook.com","+54 9 2249 9080","Alumno","DNI","Item Created"
"003bm000011c9jvAAA","Mateo Benjamin","Gimenez","31453197","mateo.benjamin.gimenez@gmail.com","+54 9 3453 6421","Alumno","DNI","Item Created"
"003bm000011c9jwAAA","Olivia","Torres","32196825","olivia.torres@outlook.com","+54 9 2889 5702","Alumno","DNI","Item Created"
"003bm000011c9jxAAA","Thiago Benjamin","Suarez","36392604","thiago.benjamin.suarez@outlook.com","+54 9 3868 8461","Alumno","DNI","Item Created"
"003bm000011c9jyAAA","Catalina","Acuña","30174396","catalina.acuna@gmail.com","+54 9 3472 3906","Alumno","DNI","Item Created"
"003bm000011c9jzAAA","Thiago Gabriel","Morales","40532051","thiago.gabriel.morales@hotmail.com","+54 9 2511 9172","Alumno","DNI","Item Created"
"003bm000011c9k0AAA","Valentina","Ledesma","39003369","valentina.ledesma@outlook.com","+54 9 2808 7111","Alumno","DNI","Item Created"
"003bm000011c9k1AAA","Juan Pablo","Suarez","32272850","juan.pablo.suarez@outlook.com","+54 9 3278 3178","Alumno","DNI","Item Created"
"003bm000011c9k2AAA","Olivia","Lopez","38406894","olivia.lopez@outlook.com","+54 9 2919 6333","Alumno","DNI","Item Created"
"003bm000011c9k3AAA","Juan Manuel","Gonzalez","39718327","juan.manuel.gonzalez@yahoo.com","+54 9 2255 7778","Alumno","DNI","Item Created"
"003bm000011c9k4AAA","Isabella","Benitez","43736953","isabella.benitez@hotmail.com","+54 9 2667 7027","Alumno","DNI","Item Created"
"003bm000011c9k5AAA","Emma","Diaz","34443405","emma.diaz@outlook.com","+54 9 2795 0602","Alumno","DNI","Item Created"
"003bm000011c9k6AAA","Isabella","Acosta","34711560","isabella.acosta@yahoo.com","+54 9 3396 0862","Alumno","DNI","Item Created"
"003bm000011c9k7AAA","Julian","Acuña","40446070","julian.acuna@outlook.com","+54 9 2233 6706","Alumno","DNI","Item Created"
"003bm000011c9k8AAA","Mateo Ezequiel","Caceres","45427332","mateo.ezequiel.caceres@hotmail.com","+54 9 3940 9207","Alumno","DNI","Item Created"
"003bm000011c9k9AAA","Mia Morena","Gonzalez","39308771","mia.morena.gonzalez@outlook.com","+54 9 2179 8775","Alumno","DNI","Item Created"
"003bm000011c9kAAAQ","Sofia","Gimenez","40496612","sofia.gimenez@yahoo.com","+54 9 2374 0267","Alumno","DNI","Item Created"
"003bm000011c9kBAAQ","Tobias","Acosta","40338924","tobias.acosta@gmail.com","+54 9 2279 0887","Alumno","DNI","Item Created"
"003bm000011c9kCAAQ","Tiziano","Torres","35155411","tiziano.torres@hotmail.com","+54 9 3483 9661","Alumno","DNI","Item Created"
"003bm000011c9kDAAQ","Felipe","Gonzalez","36839899","felipe.gonzalez@outlook.com","+54 9 3434 8901","Alumno","DNI","Item Created"
"003bm000011c9kEAAQ","Miguel Angel","Fernandez","43388966","miguel.angel.fernandez@yahoo.com","+54 9 3426 7701","Alumno","DNI","Item Created"
"003bm000011c9kFAAQ","Emanuel","Medina","35409911","emanuel.medina@gmail.com","+54 9 3945 3357","Alumno","DNI","Item Created"
"003bm000011c9kGAAQ","Nicolas","Ramirez","37345680","nicolas.ramirez@yahoo.com","+54 9 2984 6553","Alumno","DNI","Item Created"
"003bm000011c9kHAAQ","Ian","Herrera","39500363","ian.herrera@gmail.com","+54 9 2744 8221","Alumno","DNI","Item Created"
"003bm000011c9kIAAQ","Mia Valentina","Molina","43312078","mia.valentina.molina@hotmail.com","+54 9 2297 0399","Alumno","DNI","Item Created"
"003bm000011c9kJAAQ","Joaquin","Fernandez","43549185","joaquin.fernandez@hotmail.com","+54 9 3718 3602","Alumno","DNI","Item Created"
"003bm000011c9kKAAQ","Micaela","Lopez","32430086","micaela.lopez@yahoo.com","+54 9 2212 7030","Alumno","DNI","Item Created"
"003bm000011c9kLAAQ","Guadalupe","Ruiz","41886872","guadalupe.ruiz@outlook.com","+54 9 3461 7808","Alumno","DNI","Item Created"
"003bm000011c9kMAAQ","Lorenzo","Herrera","33663590","","+54 9 3998 6990","Alumno","DNI","Item Created"
"003bm000011c9kNAAQ","Thiago Joaquin","Gimenez","43483992","thiago.joaquin.gimenez@yahoo.com","+54 9 3834 5945","Alumno","DNI","Item Created"
"003bm000011c9kOAAQ","Thiago Nicolas","Cordoba","42758944","thiago.nicolas.cordoba@gmail.com","+54 9 3444 2890","Alumno","DNI","Item Created"
"003bm000011c9kPAAQ","Joaquin","Flores","33353040","joaquin.flores@gmail.com","+54 9 2845 8115","Alumno","DNI","Item Created"
"003bm000011c9kQAAQ","Maria Victoria","Bravo","34759191","maria.victoria.bravo@hotmail.com","+54 9 2260 1623","Alumno","DNI","Item Created"
"003bm000011c9kRAAQ","Miguel Angel","Valdez","35212815","miguel.angel.valdez@hotmail.com","+54 9 3576 9991","Alumno","DNI","Item Created"
"003bm000011c9kSAAQ","Maria Guadalupe","Peralta","32143636","maria.guadalupe.peralta@gmail.com","+54 9 3813 1631","Alumno","DNI","Item Created"
"003bm000011c9kTAAQ","Maximo","Gonzalez","32449620","maximo.gonzalez@outlook.com","+54 9 3759 1737","Alumno","DNI","Item Created"
"003bm000011c9kUAAQ","Thiago","Ponce","41883892","thiago.ponce@gmail.com","+54 9 2697 8811","Alumno","DNI","Item Created"
"003bm000011c9kVAAQ","Bautista Benjamin","Miranda","37155742","bautista.benjamin.miranda@yahoo.com","+54 9 3946 0891","Alumno","DNI","Item Created"
"003bm000011c9kWAAQ","Benjamin Ezequiel","Ferreyra","45743513","benjamin.ezequiel.ferreyra@gmail.com","+54 9 3157 0890","Alumno","DNI","Item Created"
"003bm000011c9kXAAQ","Augusto","Medina","41597245","augusto.medina@hotmail.com","+54 9 2630 1109","Alumno","DNI","Item Created"
"003bm000011c9kYAAQ","Sofia Belen","Benitez","31295512","sofia.belen.benitez@gmail.com","+54 9 2465 5624","Alumno","DNI","Item Created"
"003bm000011c9kZAAQ","Simon","Coronel","42321650","simon.coronel@hotmail.com","+54 9 2987 5461","Alumno","DNI","Item Created"
"003bm000011c9kaAAA","Mateo","Pereyra","31326547","mateo.pereyra@yahoo.com","+54 9 3173 2926","Alumno","DNI","Item Created"
"003bm000011c9kbAAA","Sofia","Morales","38866674","sofia.morales@outlook.com","+54 9 3891 4602","Alumno","DNI","Item Created"
"003bm000011c9kcAAA","Francesca","Acuña","41109574","francesca.acuna@outlook.com","+54 9 2164 9052","Alumno","DNI","Item Created"
"003bm000011c9kdAAA","Lautaro Ezequiel","Martinez","44113409","lautaro.ezequiel.martinez@outlook.com","+54 9 2801 8475","Alumno","DNI","Item Created"
"003bm000011c9keAAA","Tiziano Benjamin","Garcia","40434897","tiziano.benjamin.garcia@hotmail.com","+54 9 2929 4952","Alumno","DNI","Item Created"
"003bm000011c9kfAAA","Camila","Lopez","42590810","camila.lopez@hotmail.com","+54 9 2866 9837","Alumno","DNI","Item Created"
"003bm000011c9kgAAA","Isabella","Rojas","38338168","isabella.rojas@gmail.com","+54 9 3669 1091","Alumno","DNI","Item Created"
"003bm000011c9khAAA","Elena","Morales","42810923","elena.morales@outlook.com","+54 9 2276 2771","Alumno","DNI","Item Created"
"003bm000011c9kiAAA","Lorenzo","Rodriguez","33225144","lorenzo.rodriguez@yahoo.com","+54 9 3313 2806","Alumno","DNI","Item Created"
"003bm000011c9kjAAA","Francesca","Juarez","33387615","francesca.juarez@gmail.com","+54 9 2100 2133","Alumno","DNI","Item Created"
"003bm000011c9kkAAA","Kiara","Cardozo","39430035","kiara.cardozo@outlook.com","+54 9 2494 1634","Alumno","DNI","Item Created"
"003bm000011c9klAAA","Violeta","Gomez","35449166","violeta.gomez@outlook.com","+54 9 2728 4262","Alumno","DNI","Item Created"
"003bm000011c9kmAAA","Valentin","Medina","44791193","valentin.medina@gmail.com","+54 9 2274 4510","Alumno","DNI","Item Created"
"003bm000011c9knAAA","Felipe","Sosa","41941216","felipe.sosa@hotmail.com","+54 9 3822 9392","Alumno","DNI","Item Created"
"003bm000011c9koAAA","Francesca","Alvarez","31352683","francesca.alvarez@outlook.com","+54 9 2291 8928","Alumno","DNI","Item Created"
"003bm000011c9kpAAA","Nicolas","Suarez","39777873","nicolas.suarez@yahoo.com","+54 9 2804 9821","Alumno","DNI","Item Created"
"003bm000011c9kqAAA","Felipe","Quiroga","31205804","felipe.quiroga@yahoo.com","+54 9 3135 8421","Alumno","DNI","Item Created"
"003bm000011c9krAAA","Bautista Benjamin","Rodriguez","38290265","bautista.benjamin.rodriguez@yahoo.com","+54 9 3894 0104","Alumno","DNI","Item Created"
"003bm000011c9ksAAA","Benjamin","Rios","43773004","benjamin.rios@hotmail.com","+54 9 3138 8805","Alumno","DNI","Item Created"
"003bm000011c9ktAAA","Martina","Ruiz","40886471","martina.ruiz@outlook.com","+54 9 2578 9149","Alumno","DNI","Item Created"
"003bm000011c9kuAAA","Lautaro Benjamin","Benitez","30723545","lautaro.benjamin.benitez@gmail.com","+54 9 3146 3065","Alumno","DNI","Item Created"
"003bm000011c9kvAAA","Zoe Valentina","Rios","39099433","zoe.valentina.rios@gmail.com","+54 9 2322 5982","Alumno","DNI","Item Created"
"003bm000011c9kwAAA","Felicitas","Rios","42378567","felicitas.rios@hotmail.com","+54 9 2442 5152","Alumno","DNI","Item Created"
"003bm000011c9kxAAA","Juan Ignacio","Rodriguez","41171969","juan.ignacio.rodriguez@gmail.com","+54 9 3473 5907","Alumno","DNI","Item Created"
"003bm000011c9kyAAA","Emanuel","Villalba","40328227","emanuel.villalba@gmail.com","+54 9 3228 7687","Alumno","DNI","Item Created"
"003bm000011c9kzAAA","Santino","Barrios","30126752","santino.barrios@hotmail.com","+54 9 3148 8939","Alumno","DNI","Item Created"
"003bm000011c9l0AAA","Augusto","Flores","30926558","augusto.flores@yahoo.com","+54 9 3704 5207","Alumno","DNI","Item Created"
"003bm000011c9l1AAA","Felipe","Diaz","41297634","felipe.diaz@yahoo.com","+54 9 2874 8240","Alumno","DNI","Item Created"
"003bm000011c9l2AAA","Lautaro Benjamin","Fernandez","35188238","lautaro.benjamin.fernandez@yahoo.com","+54 9 2450 2897","Alumno","DNI","Item Created"
"003bm000011c9l3AAA","Agustín","Martinez","41829357","agustin.martinez@outlook.com","+54 9 3467 3084","Alumno","DNI","Item Created"
"003bm000011c9l4AAA","Victoria","Gomez","39157120","victoria.gomez@outlook.com","+54 9 3310 3142","Alumno","DNI","Item Created"
"003bm000011c9l5AAA","Mia","Rodriguez","35440459","mia.rodriguez@yahoo.com","+54 9 3104 4901","Alumno","DNI","Item Created"
"003bm000011c9l6AAA","Sofía","Aguirre","42849061","sofia.aguirre@yahoo.com","+54 9 2393 2267","Alumno","DNI","Item Created"
"003bm000011c9l7AAA","Thiago Benjamin","Carrizo","37099184","thiago.benjamin.carrizo@gmail.com","+54 9 3301 2233","Alumno","DNI","Item Created"
"003bm000011c9l8AAA","Agustin","Garcia","32099618","agustin.garcia@yahoo.com","+54 9 3791 4083","Alumno","DNI","Item Created"
"003bm000011c9l9AAA","Felipe","Ojeda","45076126","felipe.ojeda@hotmail.com","+54 9 2214 5024","Alumno","DNI","Item Created"
"003bm000011c9lAAAQ","Olivia","Soto","40371152","olivia.soto@outlook.com","+54 9 2701 8989","Alumno","DNI","Item Created"
"003bm000011c9lBAAQ","Maria Emilia","Valdez","31868622","maria.emilia.valdez@gmail.com","+54 9 2483 6060","Alumno","DNI","Item Created"
"003bm000011c9lCAAQ","Isabella","Sanchez","39924190","isabella.sanchez@hotmail.com","+54 9 2622 1510","Alumno","DNI","Item Created"
"003bm000011c9lDAAQ","Bautista","Dominguez","42419781","bautista.dominguez@gmail.com","+54 9 2354 1372","Alumno","DNI","Item Created"
"003bm000011c9lEAAQ","Agustina","Ojeda","43068884","agustina.ojeda@outlook.com","+54 9 2566 6034","Alumno","DNI","Item Created"
"003bm000011c9lFAAQ","Lautaro","Gonzalez","39822223","lautaro.gonzalez@outlook.com","+54 9 3142 2701","Alumno","DNI","Item Created"
"003bm000011c9lGAAQ","Tiziana","Perez","37024637","tiziana.perez@hotmail.com","+54 9 3992 6102","Alumno","DNI","Item Created"
"003bm000011c9lHAAQ","Juan Martin","Figueroa","45055136","juan.martin.figueroa@yahoo.com","+54 9 3194 0163","Alumno","DNI","Item Created"
"003bm000011c9lIAAQ","Santiago","Diaz","42928321","santiago.diaz@gmail.com","+54 9 2215 6625","Alumno","DNI","Item Created"
"003bm000011c9lJAAQ","Francesco","Gomez","31730247","francesco.gomez@outlook.com","+54 9 2840 7754","Alumno","DNI","Item Created"
"003bm000011c9lKAAQ","Bautista","Flores","35674650","bautista.flores@yahoo.com","+54 9 2903 9861","Alumno","DNI","Item Created"
"003bm000011c9lLAAQ","Nina","Perez","37949128","nina.perez@hotmail.com","+54 9 2327 0565","Alumno","DNI","Item Created"
"003bm000011c9lMAAQ","Benjamin","Avila","34801591","benjamin.avila@yahoo.com","+54 9 2399 3699","Alumno","DNI","Item Created"
"003bm000011c9lNAAQ","Lucía","Olivera","43416352","lucia.olivera@outlook.com","+54 9 2167 4983","Alumno","DNI","Item Created"
"003bm000011c9lOAAQ","Tomàs","Molina","41763206","tomas.molina@outlook.com","+54 9 2458 3458","Alumno","DNI","Item Created"
"003bm000011c9lPAAQ","Benicio","Roldan","36326296","benicio.roldan@hotmail.com","+54 9 2232 7266","Alumno","DNI","Item Created"
"003bm000011c9lQAAQ","Santiago Benjamin","Lopez","32808702","santiago.benjamin.lopez@gmail.com","+54 9 3826 4907","Alumno","DNI","Item Created"
"003bm000011c9lRAAQ","Augusto","Fernandez","30413264","augusto.fernandez@yahoo.com","+54 9 3927 1284","Alumno","DNI","Item Created"
"003bm000011c9lSAAQ","Martín","Alvarez","42124538","martin.alvarez@outlook.com","+54 9 2507 2867","Alumno","DNI","Item Created"
"003bm000011c9lTAAQ","Thiago Gabriel","Flores","33493292","thiago.gabriel.flores@hotmail.com","+54 9 2200 6549","Alumno","DNI","Item Created"
"003bm000011c9lUAAQ","Sofia","Gutierrez","44594931","sofia.gutierrez@yahoo.com","+54 9 3472 4097","Alumno","DNI","Item Created"
"003bm000011c9lVAAQ","Martina","Molina","31366271","martina.molina@gmail.com","+54 9 2319 5813","Alumno","DNI","Item Created"
"003bm000011c9lWAAQ","Juan Cruz","Fernandez","40665974","juan.cruz.fernandez@hotmail.com","+54 9 3983 4184","Alumno","DNI","Item Created"
"003bm000011c9lXAAQ","Valentino","Ponce","37268989","valentino.ponce@outlook.com","+54 9 2771 2686","Alumno","DNI","Item Created"
"003bm000011c9lYAAQ","Jazmin","Coronel","33630695","jazmin.coronel@gmail.com","+54 9 3947 7879","Alumno","DNI","Item Created"
"003bm000011c9lZAAQ","Matias","Ponce","33556417","","+54 9 3311 8454","Alumno","DNI","Item Created"
"003bm000011c9laAAA","Amparo","Roldan","32578687","","+54 9 3465 8880","Alumno","DNI","Item Created"
"003bm000011c9lbAAA","Juan Ignacio","Cruz","40993683","juan.ignacio.cruz@gmail.com","+54 9 3683 6890","Alumno","DNI","Item Created"
"003bm000011c9lcAAA","Felipe","Paez","45842940","felipe.paez@gmail.com","+54 9 3135 6997","Alumno","DNI","Item Created"
"003bm000011c9ldAAA","Francesca","Garcia","41950086","francesca.garcia@hotmail.com","+54 9 3782 6468","Alumno","DNI","Item Created"
"003bm000011c9leAAA","Pilar","Rodriguez","36794996","pilar.rodriguez@outlook.com","+54 9 3494 9969","Alumno","DNI","Item Created"
"003bm000011c9lfAAA","Nicolas","Ayala","39579403","nicolas.ayala@yahoo.com","+54 9 3989 1667","Alumno","DNI","Item Created"
"003bm000011c9lgAAA","Agostina","Martin","45819512","agostina.martin@yahoo.com","+54 9 2973 7775","Alumno","DNI","Item Created"
"003bm000011c9lhAAA","Santiago","Diaz","33429749","santiago.diaz@hotmail.com","+54 9 2566 2085","Alumno","DNI","Item Created"
"003bm000011c9liAAA","Geronimo","Ramirez","33035804","","+54 9 2997 5339","Alumno","DNI","Item Created"
"003bm000011c9ljAAA","Santiago","Vera","45170259","santiago.vera@hotmail.com","+54 9 2663 6938","Alumno","DNI","Item Created"
"003bm000011c9lkAAA","Thiago Benjamin","Gonzalez","36031653","thiago.benjamin.gonzalez@gmail.com","+54 9 2821 1399","Alumno","DNI","Item Created"
"003bm000011c9llAAA","Maite","Villalba","35627041","maite.villalba@outlook.com","+54 9 3960 6282","Alumno","DNI","Item Created"
"003bm000011c9lmAAA","Alejo","Lopez","33753511","alejo.lopez@hotmail.com","+54 9 2129 9549","Alumno","DNI","Item Created"
"003bm000011c9lnAAA","Emilia","Rodriguez","36878477","emilia.rodriguez@outlook.com","+54 9 2658 0367","Alumno","DNI","Item Created"
"003bm000011c9loAAA","Emma","Lopez","45968790","emma.lopez@outlook.com","+54 9 2848 2153","Alumno","DNI","Item Created"
"003bm000011c9lpAAA","Isabella","Fernandez","31188805","isabella.fernandez@hotmail.com","+54 9 3212 7662","Alumno","DNI","Item Created"
"003bm000011c9lqAAA","Juan Manuel","Luna","33247205","juan.manuel.luna@yahoo.com","+54 9 2908 3475","Alumno","DNI","Item Created"
