"Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","ERROR"
"31379964","IA-300","31379964_IA-300_2024-2","2024-2","Foreign key external ID: 31379964 not found for field Numero_Documento__c in entity Contact"
"40988877","DEV-101","40988877_DEV-101_2024-2","2024-2","Foreign key external ID: 40988877 not found for field Numero_Documento__c in entity Contact"
"40578248","IA-300","40578248_IA-300_2024-2","2024-2","Foreign key external ID: 40578248 not found for field Numero_Documento__c in entity Contact"
"36279807","MKT-200","36279807_MKT-200_2024-2","2024-2","Foreign key external ID: 36279807 not found for field Numero_Documento__c in entity Contact"
"32349994","IA-300","32349994_IA-300_2024-2","2024-2","Foreign key external ID: 32349994 not found for field Numero_Documento__c in entity Contact"
"34471842","GEN-101","34471842_GEN-101_2024-2","2024-2","Foreign key external ID: 34471842 not found for field Numero_Documento__c in entity Contact"
"39734889","DAT-101","39734889_DAT-101_2024-2","2024-2","Foreign key external ID: 39734889 not found for field Numero_Documento__c in entity Contact"
"45688788","GEN-101","45688788_GEN-101_2024-2","2024-2","Foreign key external ID: 45688788 not found for field Numero_Documento__c in entity Contact"
"33081027","DAT-101","33081027_DAT-101_2024-2","2024-2","Foreign key external ID: 33081027 not found for field Numero_Documento__c in entity Contact"
"37706458","DAT-101","37706458_DAT-101_2024-2","2024-2","Foreign key external ID: 37706458 not found for field Numero_Documento__c in entity Contact"
"37795993","GEN-101","37795993_GEN-101_2024-2","2024-2","Foreign key external ID: 37795993 not found for field Numero_Documento__c in entity Contact"
"35589315","IA-300","35589315_IA-300_2024-2","2024-2","Foreign key external ID: 35589315 not found for field Numero_Documento__c in entity Contact"
"41944353","IA-300","41944353_IA-300_2024-2","2024-2","Foreign key external ID: 41944353 not found for field Numero_Documento__c in entity Contact"
"35915007","UX-100","35915007_UX-100_2024-2","2024-2","Foreign key external ID: 35915007 not found for field Numero_Documento__c in entity Contact"
"32349994","GEN-101","32349994_GEN-101_2024-2","2024-2","Foreign key external ID: 32349994 not found for field Numero_Documento__c in entity Contact"
"34250668","MKT-200","34250668_MKT-200_2024-2","2024-2","Foreign key external ID: 34250668 not found for field Numero_Documento__c in entity Contact"
"35824110","NEG-400","35824110_NEG-400_2024-2","2024-2","Foreign key external ID: 35824110 not found for field Numero_Documento__c in entity Contact"
"38223982","GEN-101","38223982_GEN-101_2024-2","2024-2","Foreign key external ID: 38223982 not found for field Numero_Documento__c in entity Contact"
"42305779","GEN-101","42305779_GEN-101_2024-2","2024-2","Foreign key external ID: 42305779 not found for field Numero_Documento__c in entity Contact"
"45147679","MKT-200","45147679_MKT-200_2024-2","2024-2","Foreign key external ID: 45147679 not found for field Numero_Documento__c in entity Contact"
"41134242","GEN-101","41134242_GEN-101_2024-2","2024-2","Foreign key external ID: 41134242 not found for field Numero_Documento__c in entity Contact"
"34636803","DAT-201","34636803_DAT-201_2024-2","2024-2","Foreign key external ID: 34636803 not found for field Numero_Documento__c in entity Contact"
"31554768","DAT-201","31554768_DAT-201_2024-2","2024-2","Foreign key external ID: 31554768 not found for field Numero_Documento__c in entity Contact"
"37513790","IA-300","37513790_IA-300_2024-2","2024-2","Foreign key external ID: 37513790 not found for field Numero_Documento__c in entity Contact"
"35589315","UX-100","35589315_UX-100_2024-2","2024-2","Foreign key external ID: 35589315 not found for field Numero_Documento__c in entity Contact"
"32200927","MKT-200","32200927_MKT-200_2024-2","2024-2","Foreign key external ID: 32200927 not found for field Numero_Documento__c in entity Contact"
"45130131","GEN-101","45130131_GEN-101_2024-2","2024-2","Foreign key external ID: 45130131 not found for field Numero_Documento__c in entity Contact"
"45147679","DAT-201","45147679_DAT-201_2024-2","2024-2","Foreign key external ID: 45147679 not found for field Numero_Documento__c in entity Contact"
"32160000","IA-300","32160000_IA-300_2024-2","2024-2","Foreign key external ID: 32160000 not found for field Numero_Documento__c in entity Contact"
"37604035","MKT-200","37604035_MKT-200_2024-2","2024-2","Foreign key external ID: 37604035 not found for field Numero_Documento__c in entity Contact"
"35891432","DAT-101","35891432_DAT-101_2024-2","2024-2","Foreign key external ID: 35891432 not found for field Numero_Documento__c in entity Contact"
"32160000","DAT-201","32160000_DAT-201_2024-2","2024-2","Foreign key external ID: 32160000 not found for field Numero_Documento__c in entity Contact"
"34508314","UX-100","34508314_UX-100_2024-2","2024-2","Foreign key external ID: 34508314 not found for field Numero_Documento__c in entity Contact"
"32991581","DAT-101","32991581_DAT-101_2024-2","2024-2","Foreign key external ID: 32991581 not found for field Numero_Documento__c in entity Contact"
"33541682","DAT-201","33541682_DAT-201_2024-2","2024-2","Foreign key external ID: 33541682 not found for field Numero_Documento__c in entity Contact"
"30542692","GEN-101","30542692_GEN-101_2024-2","2024-2","Foreign key external ID: 30542692 not found for field Numero_Documento__c in entity Contact"
"37604035","UX-100","37604035_UX-100_2024-2","2024-2","Foreign key external ID: 37604035 not found for field Numero_Documento__c in entity Contact"
"30348701","GEN-101","30348701_GEN-101_2024-2","2024-2","Foreign key external ID: 30348701 not found for field Numero_Documento__c in entity Contact"
"45840080","DEV-101","45840080_DEV-101_2024-2","2024-2","Foreign key external ID: 45840080 not found for field Numero_Documento__c in entity Contact"
"31370404","IA-300","31370404_IA-300_2024-2","2024-2","Foreign key external ID: 31370404 not found for field Numero_Documento__c in entity Contact"
"36279807","UX-100","36279807_UX-100_2024-2","2024-2","Foreign key external ID: 36279807 not found for field Numero_Documento__c in entity Contact"
"35420584","UX-100","35420584_UX-100_2024-2","2024-2","Foreign key external ID: 35420584 not found for field Numero_Documento__c in entity Contact"
"37706458","UX-100","37706458_UX-100_2024-2","2024-2","Foreign key external ID: 37706458 not found for field Numero_Documento__c in entity Contact"
"33789545","IA-300","33789545_IA-300_2024-2","2024-2","Foreign key external ID: 33789545 not found for field Numero_Documento__c in entity Contact"
"35081927","GEN-101","35081927_GEN-101_2024-2","2024-2","Foreign key external ID: 35081927 not found for field Numero_Documento__c in entity Contact"
"44047721","DAT-101","44047721_DAT-101_2024-2","2024-2","Foreign key external ID: 44047721 not found for field Numero_Documento__c in entity Contact"
"37222211","GEN-101","37222211_GEN-101_2024-2","2024-2","Foreign key external ID: 37222211 not found for field Numero_Documento__c in entity Contact"
"39074649","NEG-400","39074649_NEG-400_2024-2","2024-2","Foreign key external ID: 39074649 not found for field Numero_Documento__c in entity Contact"
"41111676","IA-300","41111676_IA-300_2024-2","2024-2","Foreign key external ID: 41111676 not found for field Numero_Documento__c in entity Contact"
"34223113","IA-400","34223113_IA-400_2025-1","2025-1","Foreign key external ID: 34223113 not found for field Numero_Documento__c in entity Contact"
"41907942","NEG-400","41907942_NEG-400_2025-1","2025-1","Foreign key external ID: 41907942 not found for field Numero_Documento__c in entity Contact"
"31153469","UX-100","31153469_UX-100_2025-1","2025-1","Foreign key external ID: 31153469 not found for field Numero_Documento__c in entity Contact"
"36511898","DAT-305","36511898_DAT-305_2025-1","2025-1","Foreign key external ID: 36511898 not found for field Numero_Documento__c in entity Contact"
"44383216","UX-100","44383216_UX-100_2025-1","2025-1","Foreign key external ID: 44383216 not found for field Numero_Documento__c in entity Contact"
"40284355","NEG-400","40284355_NEG-400_2025-1","2025-1","Foreign key external ID: 40284355 not found for field Numero_Documento__c in entity Contact"
"46410216","GEN-101","46410216_GEN-101_2025-1","2025-1","Foreign key external ID: 46410216 not found for field Numero_Documento__c in entity Contact"
"44844263","UX-100","44844263_UX-100_2025-1","2025-1","Foreign key external ID: 44844263 not found for field Numero_Documento__c in entity Contact"
"40833222","DAT-305","40833222_DAT-305_2025-1","2025-1","Foreign key external ID: 40833222 not found for field Numero_Documento__c in entity Contact"
"40852091","DAT-305","40852091_DAT-305_2025-1","2025-1","Foreign key external ID: 40852091 not found for field Numero_Documento__c in entity Contact"
"43342517","DAT-305","43342517_DAT-305_2025-1","2025-1","Foreign key external ID: 43342517 not found for field Numero_Documento__c in entity Contact"
"44730308","NEG-400","44730308_NEG-400_2025-1","2025-1","Foreign key external ID: 44730308 not found for field Numero_Documento__c in entity Contact"
"44445238","DAT-101","44445238_DAT-101_2025-1","2025-1","Foreign key external ID: 44445238 not found for field Numero_Documento__c in entity Contact"
"40269989","DAT-201","40269989_DAT-201_2025-1","2025-1","Foreign key external ID: 40269989 not found for field Numero_Documento__c in entity Contact"
"30277884","MKT-200","30277884_MKT-200_2025-1","2025-1","Foreign key external ID: 30277884 not found for field Numero_Documento__c in entity Contact"
"35310111","DAT-305","35310111_DAT-305_2025-1","2025-1","Foreign key external ID: 35310111 not found for field Numero_Documento__c in entity Contact"
"33362152","DAT-201","33362152_DAT-201_2025-1","2025-1","Foreign key external ID: 33362152 not found for field Numero_Documento__c in entity Contact"
"40204911","DEV-101","40204911_DEV-101_2025-1","2025-1","Foreign key external ID: 40204911 not found for field Numero_Documento__c in entity Contact"
"47320705","NEG-400","47320705_NEG-400_2025-1","2025-1","Foreign key external ID: 47320705 not found for field Numero_Documento__c in entity Contact"
"44724307","DAT-101","44724307_DAT-101_2025-1","2025-1","Foreign key external ID: 44724307 not found for field Numero_Documento__c in entity Contact"
"41016204","DAT-305","41016204_DAT-305_2025-1","2025-1","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"32844429","DAT-305","32844429_DAT-305_2025-1","2025-1","Foreign key external ID: 32844429 not found for field Numero_Documento__c in entity Contact"
"44286872","GEN-101","44286872_GEN-101_2025-1","2025-1","Foreign key external ID: 44286872 not found for field Numero_Documento__c in entity Contact"
"37090862","DAT-201","37090862_DAT-201_2025-1","2025-1","Foreign key external ID: 37090862 not found for field Numero_Documento__c in entity Contact"
"32027618","GEN-101","32027618_GEN-101_2025-1","2025-1","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"45280236","DEV-101","45280236_DEV-101_2025-1","2025-1","Foreign key external ID: 45280236 not found for field Numero_Documento__c in entity Contact"
"30224289","MKT-200","30224289_MKT-200_2025-1","2025-1","Foreign key external ID: 30224289 not found for field Numero_Documento__c in entity Contact"
"40437078","DAT-101","40437078_DAT-101_2025-1","2025-1","Foreign key external ID: 40437078 not found for field Numero_Documento__c in entity Contact"
"30808375","UX-100","30808375_UX-100_2025-1","2025-1","Foreign key external ID: 30808375 not found for field Numero_Documento__c in entity Contact"
"34223113","DAT-101","34223113_DAT-101_2025-1","2025-1","Foreign key external ID: 34223113 not found for field Numero_Documento__c in entity Contact"
"37412229","IA-400","37412229_IA-400_2025-1","2025-1","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"33697024","MKT-200","33697024_MKT-200_2025-1","2025-1","Foreign key external ID: 33697024 not found for field Numero_Documento__c in entity Contact"
"30520054","DEV-101","30520054_DEV-101_2025-1","2025-1","Foreign key external ID: 30520054 not found for field Numero_Documento__c in entity Contact"
"35077928","IA-400","35077928_IA-400_2025-1","2025-1","Foreign key external ID: 35077928 not found for field Numero_Documento__c in entity Contact"
"44343339","DAT-201","44343339_DAT-201_2025-1","2025-1","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"43729856","NEG-400","43729856_NEG-400_2025-1","2025-1","Foreign key external ID: 43729856 not found for field Numero_Documento__c in entity Contact"
"31445923","IA-300","31445923_IA-300_2025-1","2025-1","Foreign key external ID: 31445923 not found for field Numero_Documento__c in entity Contact"
"38405437","IA-300","38405437_IA-300_2025-1","2025-1","Foreign key external ID: 38405437 not found for field Numero_Documento__c in entity Contact"
"46585675","IA-300","46585675_IA-300_2025-1","2025-1","Foreign key external ID: 46585675 not found for field Numero_Documento__c in entity Contact"
"40235116","DAT-201","40235116_DAT-201_2025-1","2025-1","Foreign key external ID: 40235116 not found for field Numero_Documento__c in entity Contact"
"31221480","IA-400","31221480_IA-400_2025-1","2025-1","Foreign key external ID: 31221480 not found for field Numero_Documento__c in entity Contact"
"40104822","MKT-200","40104822_MKT-200_2025-1","2025-1","Foreign key external ID: 40104822 not found for field Numero_Documento__c in entity Contact"
"37639684","DAT-305","37639684_DAT-305_2025-1","2025-1","Foreign key external ID: 37639684 not found for field Numero_Documento__c in entity Contact"
"33800391","IA-300","33800391_IA-300_2025-1","2025-1","Foreign key external ID: 33800391 not found for field Numero_Documento__c in entity Contact"
"44415606","GEN-101","44415606_GEN-101_2025-1","2025-1","Foreign key external ID: 44415606 not found for field Numero_Documento__c in entity Contact"
"31136038","DAT-201","31136038_DAT-201_2025-1","2025-1","Foreign key external ID: 31136038 not found for field Numero_Documento__c in entity Contact"
"32459600","DAT-101","32459600_DAT-101_2025-1","2025-1","Foreign key external ID: 32459600 not found for field Numero_Documento__c in entity Contact"
"33568791","IA-300","33568791_IA-300_2025-1","2025-1","Foreign key external ID: 33568791 not found for field Numero_Documento__c in entity Contact"
"43507384","DAT-101","43507384_DAT-101_2025-1","2025-1","Foreign key external ID: 43507384 not found for field Numero_Documento__c in entity Contact"
"32604998","IA-400","32604998_IA-400_2025-1","2025-1","Foreign key external ID: 32604998 not found for field Numero_Documento__c in entity Contact"
"44544802","IA-300","44544802_IA-300_2025-1","2025-1","Foreign key external ID: 44544802 not found for field Numero_Documento__c in entity Contact"
"33418893","GEN-101","33418893_GEN-101_2025-1","2025-1","Foreign key external ID: 33418893 not found for field Numero_Documento__c in entity Contact"
"33201122","DAT-101","33201122_DAT-101_2025-1","2025-1","Foreign key external ID: 33201122 not found for field Numero_Documento__c in entity Contact"
"33792064","DAT-101","33792064_DAT-101_2025-1","2025-1","Foreign key external ID: 33792064 not found for field Numero_Documento__c in entity Contact"
"31786305","NEG-400","31786305_NEG-400_2025-1","2025-1","Foreign key external ID: 31786305 not found for field Numero_Documento__c in entity Contact"
"43678310","DAT-305","43678310_DAT-305_2025-1","2025-1","Foreign key external ID: 43678310 not found for field Numero_Documento__c in entity Contact"
"43690930","DAT-101","43690930_DAT-101_2025-1","2025-1","Foreign key external ID: 43690930 not found for field Numero_Documento__c in entity Contact"
"31221561","GEN-101","31221561_GEN-101_2025-1","2025-1","Foreign key external ID: 31221561 not found for field Numero_Documento__c in entity Contact"
"47731681","DAT-305","47731681_DAT-305_2025-1","2025-1","Foreign key external ID: 47731681 not found for field Numero_Documento__c in entity Contact"
"41016204","UX-100","41016204_UX-100_2025-1","2025-1","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"37799625","DEV-101","37799625_DEV-101_2025-1","2025-1","Foreign key external ID: 37799625 not found for field Numero_Documento__c in entity Contact"
"46890428","DEV-101","46890428_DEV-101_2025-1","2025-1","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"34316765","DAT-305","34316765_DAT-305_2025-1","2025-1","Foreign key external ID: 34316765 not found for field Numero_Documento__c in entity Contact"
"32935035","DAT-101","32935035_DAT-101_2025-1","2025-1","Foreign key external ID: 32935035 not found for field Numero_Documento__c in entity Contact"
"44190336","DAT-305","44190336_DAT-305_2025-1","2025-1","Foreign key external ID: 44190336 not found for field Numero_Documento__c in entity Contact"
"40175984","IA-400","40175984_IA-400_2025-1","2025-1","Foreign key external ID: 40175984 not found for field Numero_Documento__c in entity Contact"
"31239788","DEV-101","31239788_DEV-101_2025-1","2025-1","Foreign key external ID: 31239788 not found for field Numero_Documento__c in entity Contact"
"30674136","NEG-400","30674136_NEG-400_2025-1","2025-1","Foreign key external ID: 30674136 not found for field Numero_Documento__c in entity Contact"
"44197978","IA-400","44197978_IA-400_2025-1","2025-1","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"45663240","GEN-101","45663240_GEN-101_2025-1","2025-1","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"36996781","IA-400","36996781_IA-400_2025-1","2025-1","Foreign key external ID: 36996781 not found for field Numero_Documento__c in entity Contact"
"33518284","DAT-201","33518284_DAT-201_2025-1","2025-1","Foreign key external ID: 33518284 not found for field Numero_Documento__c in entity Contact"
"38714246","IA-300","38714246_IA-300_2025-1","2025-1","Foreign key external ID: 38714246 not found for field Numero_Documento__c in entity Contact"
"33614240","GEN-101","33614240_GEN-101_2025-1","2025-1","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"47075635","DAT-305","47075635_DAT-305_2025-1","2025-1","Foreign key external ID: 47075635 not found for field Numero_Documento__c in entity Contact"
"38040781","NEG-400","38040781_NEG-400_2025-1","2025-1","Foreign key external ID: 38040781 not found for field Numero_Documento__c in entity Contact"
"34364066","NEG-400","34364066_NEG-400_2025-1","2025-1","Foreign key external ID: 34364066 not found for field Numero_Documento__c in entity Contact"
"43558573","DAT-201","43558573_DAT-201_2025-1","2025-1","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"45280236","NEG-400","45280236_NEG-400_2025-1","2025-1","Foreign key external ID: 45280236 not found for field Numero_Documento__c in entity Contact"
"32270986","MKT-200","32270986_MKT-200_2025-1","2025-1","Foreign key external ID: 32270986 not found for field Numero_Documento__c in entity Contact"
"45225711","UX-100","45225711_UX-100_2025-1","2025-1","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"46193548","DAT-305","46193548_DAT-305_2025-1","2025-1","Foreign key external ID: 46193548 not found for field Numero_Documento__c in entity Contact"
"43037722","DAT-101","43037722_DAT-101_2025-1","2025-1","Foreign key external ID: 43037722 not found for field Numero_Documento__c in entity Contact"
"36742732","DAT-101","36742732_DAT-101_2025-1","2025-1","Foreign key external ID: 36742732 not found for field Numero_Documento__c in entity Contact"
"37091816","DAT-305","37091816_DAT-305_2025-1","2025-1","Foreign key external ID: 37091816 not found for field Numero_Documento__c in entity Contact"
"43871938","DEV-101","43871938_DEV-101_2025-1","2025-1","Foreign key external ID: 43871938 not found for field Numero_Documento__c in entity Contact"
"37335497","IA-400","37335497_IA-400_2025-1","2025-1","Foreign key external ID: 37335497 not found for field Numero_Documento__c in entity Contact"
"37639684","DAT-101","37639684_DAT-101_2025-1","2025-1","Foreign key external ID: 37639684 not found for field Numero_Documento__c in entity Contact"
"44086116","UX-100","44086116_UX-100_2025-1","2025-1","Foreign key external ID: 44086116 not found for field Numero_Documento__c in entity Contact"
"31681085","DEV-101","31681085_DEV-101_2025-1","2025-1","Foreign key external ID: 31681085 not found for field Numero_Documento__c in entity Contact"
"41785959","IA-300","41785959_IA-300_2025-1","2025-1","Foreign key external ID: 41785959 not found for field Numero_Documento__c in entity Contact"
"47223646","DAT-101","47223646_DAT-101_2025-1","2025-1","Foreign key external ID: 47223646 not found for field Numero_Documento__c in entity Contact"
"35844073","NEG-400","35844073_NEG-400_2025-1","2025-1","Foreign key external ID: 35844073 not found for field Numero_Documento__c in entity Contact"
"34341037","IA-400","34341037_IA-400_2025-1","2025-1","Foreign key external ID: 34341037 not found for field Numero_Documento__c in entity Contact"
"44476887","GEN-101","44476887_GEN-101_2025-1","2025-1","Foreign key external ID: 44476887 not found for field Numero_Documento__c in entity Contact"
"37412229","DEV-101","37412229_DEV-101_2025-1","2025-1","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"45311516","IA-400","45311516_IA-400_2025-1","2025-1","Foreign key external ID: 45311516 not found for field Numero_Documento__c in entity Contact"
"45368291","UX-100","45368291_UX-100_2025-1","2025-1","Foreign key external ID: 45368291 not found for field Numero_Documento__c in entity Contact"
"39796864","IA-400","39796864_IA-400_2025-1","2025-1","Foreign key external ID: 39796864 not found for field Numero_Documento__c in entity Contact"
"43652049","NEG-400","43652049_NEG-400_2025-1","2025-1","Foreign key external ID: 43652049 not found for field Numero_Documento__c in entity Contact"
"31332769","UX-100","31332769_UX-100_2025-1","2025-1","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"36219416","MKT-200","36219416_MKT-200_2025-1","2025-1","Foreign key external ID: 36219416 not found for field Numero_Documento__c in entity Contact"
"47221206","GEN-101","47221206_GEN-101_2025-1","2025-1","Foreign key external ID: 47221206 not found for field Numero_Documento__c in entity Contact"
"31239788","GEN-101","31239788_GEN-101_2025-1","2025-1","Foreign key external ID: 31239788 not found for field Numero_Documento__c in entity Contact"
"30301798","DEV-101","30301798_DEV-101_2025-1","2025-1","Foreign key external ID: 30301798 not found for field Numero_Documento__c in entity Contact"
"31848115","DAT-305","31848115_DAT-305_2025-1","2025-1","Foreign key external ID: 31848115 not found for field Numero_Documento__c in entity Contact"
"47075635","UX-100","47075635_UX-100_2025-1","2025-1","Foreign key external ID: 47075635 not found for field Numero_Documento__c in entity Contact"
"46193548","IA-400","46193548_IA-400_2025-1","2025-1","Foreign key external ID: 46193548 not found for field Numero_Documento__c in entity Contact"
"31332769","NEG-400","31332769_NEG-400_2025-1","2025-1","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"31681085","UX-100","31681085_UX-100_2025-1","2025-1","Foreign key external ID: 31681085 not found for field Numero_Documento__c in entity Contact"
"33201122","DAT-305","33201122_DAT-305_2025-1","2025-1","Foreign key external ID: 33201122 not found for field Numero_Documento__c in entity Contact"
"46193548","DAT-201","46193548_DAT-201_2025-1","2025-1","Foreign key external ID: 46193548 not found for field Numero_Documento__c in entity Contact"
"47221206","DAT-201","47221206_DAT-201_2025-1","2025-1","Foreign key external ID: 47221206 not found for field Numero_Documento__c in entity Contact"
"34316765","NEG-400","34316765_NEG-400_2025-1","2025-1","Foreign key external ID: 34316765 not found for field Numero_Documento__c in entity Contact"
"43690930","GEN-101","43690930_GEN-101_2025-1","2025-1","Foreign key external ID: 43690930 not found for field Numero_Documento__c in entity Contact"
"31153469","IA-400","31153469_IA-400_2025-1","2025-1","Foreign key external ID: 31153469 not found for field Numero_Documento__c in entity Contact"
"37799625","GEN-101","37799625_GEN-101_2025-1","2025-1","Foreign key external ID: 37799625 not found for field Numero_Documento__c in entity Contact"
"43558573","GEN-101","43558573_GEN-101_2025-1","2025-1","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"45311516","IA-300","45311516_IA-300_2025-1","2025-1","Foreign key external ID: 45311516 not found for field Numero_Documento__c in entity Contact"
"33362152","IA-300","33362152_IA-300_2025-1","2025-1","Foreign key external ID: 33362152 not found for field Numero_Documento__c in entity Contact"
"43652049","DAT-101","43652049_DAT-101_2025-1","2025-1","Foreign key external ID: 43652049 not found for field Numero_Documento__c in entity Contact"
"37639684","MKT-200","37639684_MKT-200_2025-1","2025-1","Foreign key external ID: 37639684 not found for field Numero_Documento__c in entity Contact"
"35077928","DAT-305","35077928_DAT-305_2025-1","2025-1","Foreign key external ID: 35077928 not found for field Numero_Documento__c in entity Contact"
"44730308","DAT-305","44730308_DAT-305_2025-1","2025-1","Foreign key external ID: 44730308 not found for field Numero_Documento__c in entity Contact"
"31848115","IA-400","31848115_IA-400_2025-1","2025-1","Foreign key external ID: 31848115 not found for field Numero_Documento__c in entity Contact"
"33568791","DAT-305","33568791_DAT-305_2025-1","2025-1","Foreign key external ID: 33568791 not found for field Numero_Documento__c in entity Contact"
"41785959","GEN-101","41785959_GEN-101_2025-1","2025-1","Foreign key external ID: 41785959 not found for field Numero_Documento__c in entity Contact"
"46890428","DAT-101","46890428_DAT-101_2025-1","2025-1","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"36996781","GEN-101","36996781_GEN-101_2025-1","2025-1","Foreign key external ID: 36996781 not found for field Numero_Documento__c in entity Contact"
"44190336","MKT-200","44190336_MKT-200_2025-1","2025-1","Foreign key external ID: 44190336 not found for field Numero_Documento__c in entity Contact"
"33418893","DAT-101","33418893_DAT-101_2025-1","2025-1","Foreign key external ID: 33418893 not found for field Numero_Documento__c in entity Contact"
"33362152","NEG-400","33362152_NEG-400_2025-1","2025-1","Foreign key external ID: 33362152 not found for field Numero_Documento__c in entity Contact"
"32935035","DEV-101","32935035_DEV-101_2025-1","2025-1","Foreign key external ID: 32935035 not found for field Numero_Documento__c in entity Contact"
"32459600","UX-100","32459600_UX-100_2025-1","2025-1","Foreign key external ID: 32459600 not found for field Numero_Documento__c in entity Contact"
"31153469","NEG-400","31153469_NEG-400_2025-1","2025-1","Foreign key external ID: 31153469 not found for field Numero_Documento__c in entity Contact"
"31445923","DEV-101","31445923_DEV-101_2025-1","2025-1","Foreign key external ID: 31445923 not found for field Numero_Documento__c in entity Contact"
"46193548","DAT-101","46193548_DAT-101_2025-1","2025-1","Foreign key external ID: 46193548 not found for field Numero_Documento__c in entity Contact"
"36996781","DAT-101","36996781_DAT-101_2025-1","2025-1","Foreign key external ID: 36996781 not found for field Numero_Documento__c in entity Contact"
"33614240","IA-400","33614240_IA-400_2025-1","2025-1","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"43558573","MKT-200","43558573_MKT-200_2025-1","2025-1","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"43678310","DAT-201","43678310_DAT-201_2025-1","2025-1","Foreign key external ID: 43678310 not found for field Numero_Documento__c in entity Contact"
"31239788","IA-400","31239788_IA-400_2025-1","2025-1","Foreign key external ID: 31239788 not found for field Numero_Documento__c in entity Contact"
"36511898","GEN-101","36511898_GEN-101_2025-1","2025-1","Foreign key external ID: 36511898 not found for field Numero_Documento__c in entity Contact"
"40235116","MKT-200","40235116_MKT-200_2025-1","2025-1","Foreign key external ID: 40235116 not found for field Numero_Documento__c in entity Contact"
"33418893","DAT-201","33418893_DAT-201_2025-1","2025-1","Foreign key external ID: 33418893 not found for field Numero_Documento__c in entity Contact"
"43871938","DAT-305","43871938_DAT-305_2025-1","2025-1","Foreign key external ID: 43871938 not found for field Numero_Documento__c in entity Contact"
"46585675","DEV-101","46585675_DEV-101_2025-1","2025-1","Foreign key external ID: 46585675 not found for field Numero_Documento__c in entity Contact"
"40204911","MKT-200","40204911_MKT-200_2025-1","2025-1","Foreign key external ID: 40204911 not found for field Numero_Documento__c in entity Contact"
"34316765","GEN-101","34316765_GEN-101_2025-1","2025-1","Foreign key external ID: 34316765 not found for field Numero_Documento__c in entity Contact"
"40175984","UX-100","40175984_UX-100_2025-1","2025-1","Foreign key external ID: 40175984 not found for field Numero_Documento__c in entity Contact"
"41016204","DAT-201","41016204_DAT-201_2025-1","2025-1","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"30520054","MKT-200","30520054_MKT-200_2025-1","2025-1","Foreign key external ID: 30520054 not found for field Numero_Documento__c in entity Contact"
"35077928","GEN-101","35077928_GEN-101_2025-1","2025-1","Foreign key external ID: 35077928 not found for field Numero_Documento__c in entity Contact"
"37412229","UX-100","37412229_UX-100_2025-1","2025-1","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"37335497","NEG-400","37335497_NEG-400_2025-1","2025-1","Foreign key external ID: 37335497 not found for field Numero_Documento__c in entity Contact"
"45663240","DAT-305","45663240_DAT-305_2025-1","2025-1","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"30301798","DAT-101","30301798_DAT-101_2025-1","2025-1","Foreign key external ID: 30301798 not found for field Numero_Documento__c in entity Contact"
"43507384","IA-400","43507384_IA-400_2025-1","2025-1","Foreign key external ID: 43507384 not found for field Numero_Documento__c in entity Contact"
"43652049","MKT-200","43652049_MKT-200_2025-1","2025-1","Foreign key external ID: 43652049 not found for field Numero_Documento__c in entity Contact"
"37090862","UX-100","37090862_UX-100_2025-1","2025-1","Foreign key external ID: 37090862 not found for field Numero_Documento__c in entity Contact"
"32027618","UX-100","32027618_UX-100_2025-1","2025-1","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"30301798","IA-400","30301798_IA-400_2025-1","2025-1","Foreign key external ID: 30301798 not found for field Numero_Documento__c in entity Contact"
"43871938","IA-400","43871938_IA-400_2025-1","2025-1","Foreign key external ID: 43871938 not found for field Numero_Documento__c in entity Contact"
"44197978","UX-100","44197978_UX-100_2025-1","2025-1","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
