"ID","ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","STATUS"
"a0Abm000006rhnyEAA","43625205_DAT-101_2024-2_2024-07-23","43625205_DAT-101_2024-2","2024-07-23","2","Desaprobado","Item Created"
"a0Abm000006rhnzEAA","34636803_IA-300_2024-2_2024-07-24","34636803_IA-300_2024-2","2024-07-24","3","Desaprobado","Item Created"
"a0Abm000006rho0EAA","35589315_DAT-201_2024-2_2024-07-27","35589315_DAT-201_2024-2","2024-07-27","9","Aprobado","Item Created"
"a0Abm000006rho1EAA","31763113_GEN-101_2024-2_2024-07-27","31763113_GEN-101_2024-2","2024-07-27","10","Aprobado","Item Created"
"a0Abm000006rho2EAA","36279807_DAT-101_2024-2_2024-07-28","36279807_DAT-101_2024-2","2024-07-28","8","Aprobado","Item Created"
"a0Abm000006rho3EAA","42208457_MKT-200_2024-2_2024-07-28","42208457_MKT-200_2024-2","2024-07-28","10","Aprobado","Item Created"
"a0Abm000006rho4EAA","32474711_GEN-101_2024-2_2024-07-29","32474711_GEN-101_2024-2","2024-07-29","1","Desaprobado","Item Created"
"a0Abm000006rho5EAA","41754338_IA-300_2024-2_2024-07-30","41754338_IA-300_2024-2","2024-07-30","9","Aprobado","Item Created"
"a0Abm000006rho6EAA","35589315_DEV-101_2024-2_2024-08-01","35589315_DEV-101_2024-2","2024-08-01","9","Aprobado","Item Created"
"a0Abm000006rho7EAA","45840080_GEN-101_2024-2_2024-08-01","45840080_GEN-101_2024-2","2024-08-01","2","Desaprobado","Item Created"
"a0Abm000006rho8EAA","45130131_MKT-200_2024-2_2024-08-02","45130131_MKT-200_2024-2","2024-08-02","5","Aprobado","Item Created"
"a0Abm000006rho9EAA","36005534_UX-100_2024-2_2024-08-02","36005534_UX-100_2024-2","2024-08-02","1","Desaprobado","Item Created"
"a0Abm000006rhplEAA","30117903_IA-300_2024-2_2024-08-10","30117903_IA-300_2024-2","2024-08-10","10","Aprobado","Item Created"
"a0Abm000006rhpmEAA","41943395_UX-100_2024-2_2024-08-10","41943395_UX-100_2024-2","2024-08-10","6","Aprobado","Item Created"
"a0Abm000006rhpnEAA","31554768_DEV-101_2024-2_2024-08-11","31554768_DEV-101_2024-2","2024-08-11","7","Aprobado","Item Created"
"a0Abm000006rhpoEAA","40578248_DEV-101_2024-2_2024-08-11","40578248_DEV-101_2024-2","2024-08-11","10","Aprobado","Item Created"
"a0Abm000006rhppEAA","35589315_GEN-101_2024-2_2024-08-12","35589315_GEN-101_2024-2","2024-08-12","5","Aprobado","Item Created"
"a0Abm000006rhpqEAA","43539600_MKT-200_2024-2_2024-08-13","43539600_MKT-200_2024-2","2024-08-13","6","Aprobado","Item Created"
"a0Abm000006rhprEAA","35891432_NEG-400_2024-2_2024-08-21","35891432_NEG-400_2024-2","2024-08-21","8","Aprobado","Item Created"
"a0Abm000006rhpsEAA","32991581_MKT-200_2024-2_2024-08-22","32991581_MKT-200_2024-2","2024-08-22","8","Aprobado","Item Created"
"a0Abm000006rhptEAA","32991581_MKT-200_2024-2_2024-08-23","32991581_MKT-200_2024-2","2024-08-23","6","Aprobado","Item Created"
"a0Abm000006rhpuEAA","40988877_GEN-101_2024-2_2024-08-24","40988877_GEN-101_2024-2","2024-08-24","2","Desaprobado","Item Created"
"a0Abm000006rhpvEAA","38811418_GEN-101_2024-2_2024-08-24","38811418_GEN-101_2024-2","2024-08-24","2","Desaprobado","Item Created"
"a0Abm000006rhpwEAA","31554768_DAT-101_2024-2_2024-08-24","31554768_DAT-101_2024-2","2024-08-24","10","Aprobado","Item Created"
"a0Abm000006rhpxEAA","33988348_IA-300_2024-2_2024-08-25","33988348_IA-300_2024-2","2024-08-25","7","Aprobado","Item Created"
"a0Abm000006rhpyEAA","34250668_GEN-101_2024-2_2024-08-28","34250668_GEN-101_2024-2","2024-08-28","4","Aprobado","Item Created"
"a0Abm000006rhpzEAA","45130131_DAT-101_2024-2_2024-08-29","45130131_DAT-101_2024-2","2024-08-29","4","Aprobado","Item Created"
"a0Abm000006rhq0EAA","36163868_GEN-101_2024-2_2024-09-06","36163868_GEN-101_2024-2","2024-09-06","6","Aprobado","Item Created"
"a0Abm000006rhq1EAA","30117903_DAT-201_2024-2_2024-09-08","30117903_DAT-201_2024-2","2024-09-08","6","Aprobado","Item Created"
"a0Abm000006rhq2EAA","31187731_NEG-400_2024-2_2024-09-09","31187731_NEG-400_2024-2","2024-09-09","4","Aprobado","Item Created"
"a0Abm000006rhq3EAA","34508314_IA-300_2024-2_2024-09-09","34508314_IA-300_2024-2","2024-09-09","4","Aprobado","Item Created"
"a0Abm000006rhq4EAA","33155313_NEG-400_2024-2_2024-09-09","33155313_NEG-400_2024-2","2024-09-09","8","Aprobado","Item Created"
"a0Abm000006rhq5EAA","43539600_GEN-101_2024-2_2024-09-11","43539600_GEN-101_2024-2","2024-09-11","3","Desaprobado","Item Created"
"a0Abm000006rhq6EAA","43449566_UX-100_2024-2_2024-09-12","43449566_UX-100_2024-2","2024-09-12","2","Desaprobado","Item Created"
"a0Abm000006rhq7EAA","39696052_DAT-101_2024-2_2024-09-16","39696052_DAT-101_2024-2","2024-09-16","4","Aprobado","Item Created"
"a0Abm000006rhq8EAA","30117903_DEV-101_2024-2_2024-09-17","30117903_DEV-101_2024-2","2024-09-17","2","Desaprobado","Item Created"
"a0Abm000006rhq9EAA","43625205_GEN-101_2024-2_2024-09-21","43625205_GEN-101_2024-2","2024-09-21","3","Desaprobado","Item Created"
"a0Abm000006rhqAEAQ","33081027_DAT-201_2024-2_2024-09-22","33081027_DAT-201_2024-2","2024-09-22","6","Aprobado","Item Created"
"a0Abm000006rhqBEAQ","36163868_DAT-101_2024-2_2024-09-25","36163868_DAT-101_2024-2","2024-09-25","6","Aprobado","Item Created"
"a0Abm000006rhqCEAQ","39696052_DEV-101_2024-2_2024-09-26","39696052_DEV-101_2024-2","2024-09-26","2","Desaprobado","Item Created"
"a0Abm000006rhqDEAQ","35891432_DEV-101_2024-2_2024-09-28","35891432_DEV-101_2024-2","2024-09-28","7","Aprobado","Item Created"
"a0Abm000006rhqEEAQ","31379964_IA-300_2024-2_2024-10-01","31379964_IA-300_2024-2","2024-10-01","5","Aprobado","Item Created"
"a0Abm000006rhqFEAQ","40988877_DEV-101_2024-2_2024-10-04","40988877_DEV-101_2024-2","2024-10-04","1","Desaprobado","Item Created"
"a0Abm000006rhqGEAQ","40578248_IA-300_2024-2_2024-10-06","40578248_IA-300_2024-2","2024-10-06","1","Desaprobado","Item Created"
"a0Abm000006rhqHEAQ","36279807_MKT-200_2024-2_2024-10-08","36279807_MKT-200_2024-2","2024-10-08","8","Aprobado","Item Created"
"a0Abm000006rhqIEAQ","32349994_IA-300_2024-2_2024-10-10","32349994_IA-300_2024-2","2024-10-10","7","Aprobado","Item Created"
"a0Abm000006rhqJEAQ","34471842_GEN-101_2024-2_2024-10-15","34471842_GEN-101_2024-2","2024-10-15","2","Desaprobado","Item Created"
"a0Abm000006rhqKEAQ","39734889_DAT-101_2024-2_2024-10-16","39734889_DAT-101_2024-2","2024-10-16","6","Aprobado","Item Created"
"a0Abm000006rhqLEAQ","45688788_GEN-101_2024-2_2024-10-17","45688788_GEN-101_2024-2","2024-10-17","3","Desaprobado","Item Created"
"a0Abm000006rhqMEAQ","33081027_DAT-101_2024-2_2024-10-18","33081027_DAT-101_2024-2","2024-10-18","5","Aprobado","Item Created"
"a0Abm000006rhqNEAQ","37706458_DAT-101_2024-2_2024-10-18","37706458_DAT-101_2024-2","2024-10-18","1","Desaprobado","Item Created"
"a0Abm000006rhqOEAQ","37795993_GEN-101_2024-2_2024-10-18","37795993_GEN-101_2024-2","2024-10-18","1","Desaprobado","Item Created"
"a0Abm000006rhqPEAQ","35589315_IA-300_2024-2_2024-10-20","35589315_IA-300_2024-2","2024-10-20","1","Desaprobado","Item Created"
"a0Abm000006rhqQEAQ","41944353_IA-300_2024-2_2024-10-22","41944353_IA-300_2024-2","2024-10-22","8","Aprobado","Item Created"
"a0Abm000006rhqREAQ","35915007_UX-100_2024-2_2024-10-22","35915007_UX-100_2024-2","2024-10-22","6","Aprobado","Item Created"
"a0Abm000006rhqSEAQ","32349994_GEN-101_2024-2_2024-10-23","32349994_GEN-101_2024-2","2024-10-23","7","Aprobado","Item Created"
"a0Abm000006rhqTEAQ","34250668_MKT-200_2024-2_2024-10-24","34250668_MKT-200_2024-2","2024-10-24","6","Aprobado","Item Created"
"a0Abm000006rhqUEAQ","35824110_NEG-400_2024-2_2024-10-26","35824110_NEG-400_2024-2","2024-10-26","4","Aprobado","Item Created"
"a0Abm000006rhqVEAQ","38223982_GEN-101_2024-2_2024-10-28","38223982_GEN-101_2024-2","2024-10-28","7","Aprobado","Item Created"
"a0Abm000006rhqWEAQ","42305779_GEN-101_2024-2_2024-10-29","42305779_GEN-101_2024-2","2024-10-29","3","Desaprobado","Item Created"
"a0Abm000006rhqXEAQ","45147679_MKT-200_2024-2_2024-10-30","45147679_MKT-200_2024-2","2024-10-30","5","Aprobado","Item Created"
"a0Abm000006rhqYEAQ","41134242_GEN-101_2024-2_2024-10-31","41134242_GEN-101_2024-2","2024-10-31","1","Desaprobado","Item Created"
"a0Abm000006rhqZEAQ","34636803_DAT-201_2024-2_2024-11-04","34636803_DAT-201_2024-2","2024-11-04","1","Desaprobado","Item Created"
"a0Abm000006rhqaEAA","37222211_UX-100_2024-2_2024-11-06","37222211_UX-100_2024-2","2024-11-06","2","Desaprobado","Item Created"
"a0Abm000006rhqbEAA","31554768_DAT-201_2024-2_2024-11-07","31554768_DAT-201_2024-2","2024-11-07","2","Desaprobado","Item Created"
"a0Abm000006rhqcEAA","37513790_IA-300_2024-2_2024-11-07","37513790_IA-300_2024-2","2024-11-07","8","Aprobado","Item Created"
"a0Abm000006rhqdEAA","45840080_GEN-101_2024-2_2024-11-09","45840080_GEN-101_2024-2","2024-11-09","2","Desaprobado","Item Created"
"a0Abm000006rhqeEAA","35589315_UX-100_2024-2_2024-11-11","35589315_UX-100_2024-2","2024-11-11","7","Aprobado","Item Created"
"a0Abm000006rhqfEAA","32200927_MKT-200_2024-2_2024-11-14","32200927_MKT-200_2024-2","2024-11-14","2","Desaprobado","Item Created"
"a0Abm000006rhqgEAA","45130131_GEN-101_2024-2_2024-11-14","45130131_GEN-101_2024-2","2024-11-14","2","Desaprobado","Item Created"
"a0Abm000006rhqhEAA","45147679_DAT-201_2024-2_2024-11-15","45147679_DAT-201_2024-2","2024-11-15","7","Aprobado","Item Created"
"a0Abm000006rhqiEAA","32160000_IA-300_2024-2_2024-11-16","32160000_IA-300_2024-2","2024-11-16","4","Aprobado","Item Created"
"a0Abm000006rhqjEAA","37604035_MKT-200_2024-2_2024-11-19","37604035_MKT-200_2024-2","2024-11-19","4","Aprobado","Item Created"
"a0Abm000006rhqkEAA","40988877_DEV-101_2024-2_2024-11-21","40988877_DEV-101_2024-2","2024-11-21","6","Aprobado","Item Created"
"a0Abm000006rhqlEAA","35891432_DAT-101_2024-2_2024-11-21","35891432_DAT-101_2024-2","2024-11-21","8","Aprobado","Item Created"
"a0Abm000006rhqmEAA","32160000_DAT-201_2024-2_2024-11-21","32160000_DAT-201_2024-2","2024-11-21","8","Aprobado","Item Created"
"a0Abm000006rhqnEAA","36163868_DAT-101_2024-2_2024-11-22","36163868_DAT-101_2024-2","2024-11-22","5","Aprobado","Item Created"
"a0Abm000006rhqoEAA","34508314_UX-100_2024-2_2024-11-22","34508314_UX-100_2024-2","2024-11-22","8","Aprobado","Item Created"
"a0Abm000006rhqpEAA","32991581_DAT-101_2024-2_2024-11-24","32991581_DAT-101_2024-2","2024-11-24","1","Desaprobado","Item Created"
"a0Abm000006rhqqEAA","33541682_DAT-201_2024-2_2024-11-24","33541682_DAT-201_2024-2","2024-11-24","4","Aprobado","Item Created"
"a0Abm000006rhqrEAA","30542692_GEN-101_2024-2_2024-11-24","30542692_GEN-101_2024-2","2024-11-24","2","Desaprobado","Item Created"
"a0Abm000006rhqsEAA","37604035_UX-100_2024-2_2024-11-26","37604035_UX-100_2024-2","2024-11-26","3","Desaprobado","Item Created"
"a0Abm000006rhqtEAA","30348701_GEN-101_2024-2_2024-11-28","30348701_GEN-101_2024-2","2024-11-28","7","Aprobado","Item Created"
"a0Abm000006rhquEAA","45840080_DEV-101_2024-2_2024-11-29","45840080_DEV-101_2024-2","2024-11-29","6","Aprobado","Item Created"
"a0Abm000006rhqvEAA","31370404_IA-300_2024-2_2024-11-30","31370404_IA-300_2024-2","2024-11-30","2","Desaprobado","Item Created"
"a0Abm000006rhqwEAA","36279807_UX-100_2024-2_2024-11-30","36279807_UX-100_2024-2","2024-11-30","6","Aprobado","Item Created"
"a0Abm000006rhqxEAA","35420584_UX-100_2024-2_2024-12-04","35420584_UX-100_2024-2","2024-12-04","7","Aprobado","Item Created"
"a0Abm000006rhqyEAA","37706458_UX-100_2024-2_2024-12-07","37706458_UX-100_2024-2","2024-12-07","10","Aprobado","Item Created"
"a0Abm000006rhqzEAA","33789545_IA-300_2024-2_2024-12-08","33789545_IA-300_2024-2","2024-12-08","9","Aprobado","Item Created"
"a0Abm000006rhr0EAA","35081927_GEN-101_2024-2_2024-12-10","35081927_GEN-101_2024-2","2024-12-10","2","Desaprobado","Item Created"
"a0Abm000006rhr1EAA","44047721_DAT-101_2024-2_2024-12-11","44047721_DAT-101_2024-2","2024-12-11","6","Aprobado","Item Created"
"a0Abm000006rhr2EAA","37222211_GEN-101_2024-2_2024-12-14","37222211_GEN-101_2024-2","2024-12-14","10","Aprobado","Item Created"
"a0Abm000006rhr3EAA","39074649_NEG-400_2024-2_2024-12-14","39074649_NEG-400_2024-2","2024-12-14","1","Desaprobado","Item Created"
"a0Abm000006rhr4EAA","41111676_IA-300_2024-2_2024-12-14","41111676_IA-300_2024-2","2024-12-14","4","Aprobado","Item Created"
"a0Abm000006rhr5EAA","34223113_IA-400_2025-1_2025-03-01","34223113_IA-400_2025-1","2025-03-01","8","Aprobado","Item Created"
"a0Abm000006rhr6EAA","41907942_NEG-400_2025-1_2025-03-01","41907942_NEG-400_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a0Abm000006rhr7EAA","31153469_UX-100_2025-1_2025-03-01","31153469_UX-100_2025-1","2025-03-01","7","Aprobado","Item Created"
"a0Abm000006rhr8EAA","36511898_DAT-305_2025-1_2025-03-01","36511898_DAT-305_2025-1","2025-03-01","10","Aprobado","Item Created"
"a0Abm000006rhr9EAA","44383216_UX-100_2025-1_2025-03-01","44383216_UX-100_2025-1","2025-03-01","7","Aprobado","Item Created"
"a0Abm000006rhrAEAQ","40284355_NEG-400_2025-1_2025-03-01","40284355_NEG-400_2025-1","2025-03-01","4","Aprobado","Item Created"
"a0Abm000006rhrBEAQ","46410216_GEN-101_2025-1_2025-03-01","46410216_GEN-101_2025-1","2025-03-01","2","Desaprobado","Item Created"
"a0Abm000006rhrCEAQ","44844263_UX-100_2025-1_2025-03-01","44844263_UX-100_2025-1","2025-03-01","7","Aprobado","Item Created"
"a0Abm000006rhrDEAQ","40833222_DAT-305_2025-1_2025-03-01","40833222_DAT-305_2025-1","2025-03-01","2","Desaprobado","Item Created"
"a0Abm000006rhrEEAQ","40852091_DAT-305_2025-1_2025-03-01","40852091_DAT-305_2025-1","2025-03-01","10","Aprobado","Item Created"
"a0Abm000006rhrFEAQ","43342517_DAT-305_2025-1_2025-03-01","43342517_DAT-305_2025-1","2025-03-01","8","Aprobado","Item Created"
"a0Abm000006rhrGEAQ","44730308_NEG-400_2025-1_2025-03-01","44730308_NEG-400_2025-1","2025-03-01","3","Desaprobado","Item Created"
"a0Abm000006rhrHEAQ","44445238_DAT-101_2025-1_2025-03-01","44445238_DAT-101_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a0Abm000006rhrIEAQ","40269989_DAT-201_2025-1_2025-03-01","40269989_DAT-201_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a0Abm000006rhrJEAQ","30277884_MKT-200_2025-1_2025-03-01","30277884_MKT-200_2025-1","2025-03-01","3","Desaprobado","Item Created"
"a0Abm000006rhrKEAQ","35310111_DAT-305_2025-1_2025-03-01","35310111_DAT-305_2025-1","2025-03-01","8","Aprobado","Item Created"
"a0Abm000006rhrLEAQ","33362152_DAT-201_2025-1_2025-03-01","33362152_DAT-201_2025-1","2025-03-01","4","Aprobado","Item Created"
"a0Abm000006rhrMEAQ","40204911_DEV-101_2025-1_2025-03-01","40204911_DEV-101_2025-1","2025-03-01","9","Aprobado","Item Created"
"a0Abm000006rhrNEAQ","47320705_NEG-400_2025-1_2025-03-01","47320705_NEG-400_2025-1","2025-03-01","9","Aprobado","Item Created"
"a0Abm000006rhrOEAQ","44724307_DAT-101_2025-1_2025-03-01","44724307_DAT-101_2025-1","2025-03-01","8","Aprobado","Item Created"
"a0Abm000006rhrPEAQ","41016204_DAT-305_2025-1_2025-03-01","41016204_DAT-305_2025-1","2025-03-01","9","Aprobado","Item Created"
"a0Abm000006rhrQEAQ","32844429_DAT-305_2025-1_2025-03-01","32844429_DAT-305_2025-1","2025-03-01","1","Desaprobado","Item Created"
"a0Abm000006rhrREAQ","44286872_GEN-101_2025-1_2025-03-02","44286872_GEN-101_2025-1","2025-03-02","1","Desaprobado","Item Created"
"a0Abm000006rhrSEAQ","37090862_DAT-201_2025-1_2025-03-02","37090862_DAT-201_2025-1","2025-03-02","1","Desaprobado","Item Created"
"a0Abm000006rhrTEAQ","32027618_GEN-101_2025-1_2025-03-02","32027618_GEN-101_2025-1","2025-03-02","6","Aprobado","Item Created"
"a0Abm000006rhrUEAQ","45280236_DEV-101_2025-1_2025-03-02","45280236_DEV-101_2025-1","2025-03-02","9","Aprobado","Item Created"
"a0Abm000006rhrVEAQ","30224289_MKT-200_2025-1_2025-03-02","30224289_MKT-200_2025-1","2025-03-02","10","Aprobado","Item Created"
"a0Abm000006rhrWEAQ","40437078_DAT-101_2025-1_2025-03-02","40437078_DAT-101_2025-1","2025-03-02","1","Desaprobado","Item Created"
"a0Abm000006rhrXEAQ","30808375_UX-100_2025-1_2025-03-02","30808375_UX-100_2025-1","2025-03-02","5","Aprobado","Item Created"
"a0Abm000006rhrYEAQ","34223113_DAT-101_2025-1_2025-03-02","34223113_DAT-101_2025-1","2025-03-02","3","Desaprobado","Item Created"
"a0Abm000006rhrZEAQ","37412229_IA-400_2025-1_2025-03-02","37412229_IA-400_2025-1","2025-03-02","3","Desaprobado","Item Created"
"a0Abm000006rhraEAA","33697024_MKT-200_2025-1_2025-03-02","33697024_MKT-200_2025-1","2025-03-02","8","Aprobado","Item Created"
"a0Abm000006rhrbEAA","30520054_DEV-101_2025-1_2025-03-02","30520054_DEV-101_2025-1","2025-03-02","7","Aprobado","Item Created"
"a0Abm000006rhrcEAA","35077928_IA-400_2025-1_2025-03-02","35077928_IA-400_2025-1","2025-03-02","6","Aprobado","Item Created"
"a0Abm000006rhrdEAA","44343339_DAT-201_2025-1_2025-03-02","44343339_DAT-201_2025-1","2025-03-02","5","Aprobado","Item Created"
"a0Abm000006rhreEAA","43729856_NEG-400_2025-1_2025-03-03","43729856_NEG-400_2025-1","2025-03-03","2","Desaprobado","Item Created"
"a0Abm000006rhrfEAA","31445923_IA-300_2025-1_2025-03-03","31445923_IA-300_2025-1","2025-03-03","10","Aprobado","Item Created"
"a0Abm000006rhrgEAA","38405437_IA-300_2025-1_2025-03-03","38405437_IA-300_2025-1","2025-03-03","2","Desaprobado","Item Created"
"a0Abm000006rhrhEAA","46585675_IA-300_2025-1_2025-03-03","46585675_IA-300_2025-1","2025-03-03","4","Aprobado","Item Created"
"a0Abm000006rhriEAA","40235116_DAT-201_2025-1_2025-03-03","40235116_DAT-201_2025-1","2025-03-03","6","Aprobado","Item Created"
"a0Abm000006rhrjEAA","31221480_IA-400_2025-1_2025-03-03","31221480_IA-400_2025-1","2025-03-03","3","Desaprobado","Item Created"
"a0Abm000006rhrkEAA","40104822_MKT-200_2025-1_2025-03-03","40104822_MKT-200_2025-1","2025-03-03","8","Aprobado","Item Created"
"a0Abm000006rhrlEAA","37639684_DAT-305_2025-1_2025-03-03","37639684_DAT-305_2025-1","2025-03-03","1","Desaprobado","Item Created"
"a0Abm000006rhrmEAA","33800391_IA-300_2025-1_2025-03-03","33800391_IA-300_2025-1","2025-03-03","5","Aprobado","Item Created"
"a0Abm000006rhrnEAA","44415606_GEN-101_2025-1_2025-03-03","44415606_GEN-101_2025-1","2025-03-03","1","Desaprobado","Item Created"
"a0Abm000006rhroEAA","31136038_DAT-201_2025-1_2025-03-03","31136038_DAT-201_2025-1","2025-03-03","5","Aprobado","Item Created"
"a0Abm000006rhrpEAA","32459600_DAT-101_2025-1_2025-03-03","32459600_DAT-101_2025-1","2025-03-03","9","Aprobado","Item Created"
"a0Abm000006rhrqEAA","33568791_IA-300_2025-1_2025-03-03","33568791_IA-300_2025-1","2025-03-03","4","Aprobado","Item Created"
"a0Abm000006rhrrEAA","43507384_DAT-101_2025-1_2025-03-03","43507384_DAT-101_2025-1","2025-03-03","7","Aprobado","Item Created"
"a0Abm000006rhrsEAA","32604998_IA-400_2025-1_2025-03-03","32604998_IA-400_2025-1","2025-03-03","1","Desaprobado","Item Created"
"a0Abm000006rhrtEAA","44544802_IA-300_2025-1_2025-03-04","44544802_IA-300_2025-1","2025-03-04","7","Aprobado","Item Created"
"a0Abm000006rhruEAA","33418893_GEN-101_2025-1_2025-03-04","33418893_GEN-101_2025-1","2025-03-04","6","Aprobado","Item Created"
"a0Abm000006rhrvEAA","33201122_DAT-101_2025-1_2025-03-04","33201122_DAT-101_2025-1","2025-03-04","1","Desaprobado","Item Created"
"a0Abm000006rhrwEAA","33792064_DAT-101_2025-1_2025-03-04","33792064_DAT-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a0Abm000006rhrxEAA","31786305_NEG-400_2025-1_2025-03-04","31786305_NEG-400_2025-1","2025-03-04","2","Desaprobado","Item Created"
"a0Abm000006rhryEAA","43678310_DAT-305_2025-1_2025-03-04","43678310_DAT-305_2025-1","2025-03-04","10","Aprobado","Item Created"
"a0Abm000006rhrzEAA","43690930_DAT-101_2025-1_2025-03-04","43690930_DAT-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a0Abm000006rhs0EAA","31221561_GEN-101_2025-1_2025-03-04","31221561_GEN-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a0Abm000006rhs1EAA","47731681_DAT-305_2025-1_2025-03-04","47731681_DAT-305_2025-1","2025-03-04","1","Desaprobado","Item Created"
"a0Abm000006rhs2EAA","41016204_UX-100_2025-1_2025-03-04","41016204_UX-100_2025-1","2025-03-04","6","Aprobado","Item Created"
"a0Abm000006rhs3EAA","37799625_DEV-101_2025-1_2025-03-04","37799625_DEV-101_2025-1","2025-03-04","3","Desaprobado","Item Created"
"a0Abm000006rhs4EAA","46890428_DEV-101_2025-1_2025-03-04","46890428_DEV-101_2025-1","2025-03-04","9","Aprobado","Item Created"
"a0Abm000006rhs5EAA","34316765_DAT-305_2025-1_2025-03-04","34316765_DAT-305_2025-1","2025-03-04","4","Aprobado","Item Created"
"a0Abm000006rhs6EAA","32935035_DAT-101_2025-1_2025-03-04","32935035_DAT-101_2025-1","2025-03-04","7","Aprobado","Item Created"
"a0Abm000006rhs7EAA","44190336_DAT-305_2025-1_2025-03-04","44190336_DAT-305_2025-1","2025-03-04","9","Aprobado","Item Created"
"a0Abm000006rhs8EAA","40175984_IA-400_2025-1_2025-03-05","40175984_IA-400_2025-1","2025-03-05","9","Aprobado","Item Created"
"a0Abm000006rhs9EAA","31239788_DEV-101_2025-1_2025-03-05","31239788_DEV-101_2025-1","2025-03-05","3","Desaprobado","Item Created"
"a0Abm000006rhsAEAQ","30674136_NEG-400_2025-1_2025-03-05","30674136_NEG-400_2025-1","2025-03-05","10","Aprobado","Item Created"
"a0Abm000006rhsBEAQ","44197978_IA-400_2025-1_2025-03-05","44197978_IA-400_2025-1","2025-03-05","3","Desaprobado","Item Created"
"a0Abm000006rhsCEAQ","45663240_GEN-101_2025-1_2025-03-05","45663240_GEN-101_2025-1","2025-03-05","9","Aprobado","Item Created"
"a0Abm000006rhsDEAQ","36996781_IA-400_2025-1_2025-03-05","36996781_IA-400_2025-1","2025-03-05","9","Aprobado","Item Created"
"a0Abm000006rhsEEAQ","33518284_DAT-201_2025-1_2025-03-05","33518284_DAT-201_2025-1","2025-03-05","7","Aprobado","Item Created"
"a0Abm000006rhsFEAQ","38714246_IA-300_2025-1_2025-03-05","38714246_IA-300_2025-1","2025-03-05","2","Desaprobado","Item Created"
"a0Abm000006rhsGEAQ","33614240_GEN-101_2025-1_2025-03-05","33614240_GEN-101_2025-1","2025-03-05","5","Aprobado","Item Created"
"a0Abm000006rhsHEAQ","47075635_DAT-305_2025-1_2025-03-05","47075635_DAT-305_2025-1","2025-03-05","4","Aprobado","Item Created"
"a0Abm000006rhsIEAQ","38040781_NEG-400_2025-1_2025-03-05","38040781_NEG-400_2025-1","2025-03-05","4","Aprobado","Item Created"
"a0Abm000006rhsJEAQ","34364066_NEG-400_2025-1_2025-03-05","34364066_NEG-400_2025-1","2025-03-05","2","Desaprobado","Item Created"
"a0Abm000006rhsKEAQ","43558573_DAT-201_2025-1_2025-03-05","43558573_DAT-201_2025-1","2025-03-05","6","Aprobado","Item Created"
"a0Abm000006rhsLEAQ","45280236_NEG-400_2025-1_2025-03-06","45280236_NEG-400_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a0Abm000006rhsMEAQ","32270986_MKT-200_2025-1_2025-03-06","32270986_MKT-200_2025-1","2025-03-06","5","Aprobado","Item Created"
"a0Abm000006rhsNEAQ","45225711_UX-100_2025-1_2025-03-06","45225711_UX-100_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a0Abm000006rhsOEAQ","46193548_DAT-305_2025-1_2025-03-06","46193548_DAT-305_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a0Abm000006rhsPEAQ","43037722_DAT-101_2025-1_2025-03-06","43037722_DAT-101_2025-1","2025-03-06","9","Aprobado","Item Created"
"a0Abm000006rhsQEAQ","36742732_DAT-101_2025-1_2025-03-06","36742732_DAT-101_2025-1","2025-03-06","4","Aprobado","Item Created"
"a0Abm000006rhsREAQ","37091816_DAT-305_2025-1_2025-03-06","37091816_DAT-305_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a0Abm000006rhsSEAQ","43871938_DEV-101_2025-1_2025-03-06","43871938_DEV-101_2025-1","2025-03-06","4","Aprobado","Item Created"
"a0Abm000006rhsTEAQ","37335497_IA-400_2025-1_2025-03-06","37335497_IA-400_2025-1","2025-03-06","9","Aprobado","Item Created"
"a0Abm000006rhsUEAQ","37639684_DAT-101_2025-1_2025-03-06","37639684_DAT-101_2025-1","2025-03-06","9","Aprobado","Item Created"
"a0Abm000006rhsVEAQ","44086116_UX-100_2025-1_2025-03-06","44086116_UX-100_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a0Abm000006rhsWEAQ","31681085_DEV-101_2025-1_2025-03-06","31681085_DEV-101_2025-1","2025-03-06","5","Aprobado","Item Created"
"a0Abm000006rhsXEAQ","41785959_IA-300_2025-1_2025-03-06","41785959_IA-300_2025-1","2025-03-06","2","Desaprobado","Item Created"
"a0Abm000006rhsYEAQ","47223646_DAT-101_2025-1_2025-03-06","47223646_DAT-101_2025-1","2025-03-06","8","Aprobado","Item Created"
"a0Abm000006rhsZEAQ","35844073_NEG-400_2025-1_2025-03-06","35844073_NEG-400_2025-1","2025-03-06","10","Aprobado","Item Created"
"a0Abm000006rhsaEAA","34341037_IA-400_2025-1_2025-03-06","34341037_IA-400_2025-1","2025-03-06","2","Desaprobado","Item Created"
